word,part_of_speech,english_word,sense
bih-luh,noun,beer,alcoholic drink made of malt
bì-luh,noun,beer,alcoholic drink made of malt
啤酒,noun,beer,alcoholic drink made of malt
麥酒 /麦酒,noun,beer,alcoholic drink made of malt
да,adj,big,of a great size — see also large
大,adj,big,of a great size — see also large
大,adj,big,of a great size — see also large
大,adj,big,of a great size — see also large
чёр,noun,bird,animal
чёчёзы,noun,bird,animal
финё,noun,bird,animal
фичин,noun,bird,animal
鳥 /鸟,noun,bird,animal
鳥仔 /鸟仔,noun,bird,animal
鳥 /鸟,noun,bird,animal
雀,noun,bird,animal
烏色 /乌色,noun,black,colour/color
黑色,noun,black,colour/color
藍色 /蓝色,noun,blue,colour
чуан,noun,boat,water craft
船,noun,boat,water craft
船,noun,boat,water craft
小船,noun,boat,water craft
舟,noun,boat,water craft
艇,noun,boat,water craft
身體 /身体,noun,body,physical structure of a human or animal
фу,noun,book,collection of sheets of paper bound together containing printed or written material
冊 /册,noun,book,collection of sheets of paper bound together containing printed or written material
書 /书,noun,book,collection of sheets of paper bound together containing printed or written material
書 /书,noun,book,collection of sheets of paper bound together containing printed or written material
пинзы,noun,bottle,container
矸仔,noun,bottle,container
瓶子,noun,bottle,container
瓶,noun,bottle,container
黃楊木 /黄杨木,noun,box,shrub or tree of the genus Buxus — see also box tree
щёнзы,noun,box,cuboid space; container
хәзы,noun,box,cuboid space; container
箱仔,noun,box,cuboid space; container
箱子,noun,box,cuboid space; container
箱,noun,box,cuboid space; container
盒子,noun,box,cuboid space; container
匣子,noun,box,cuboid space; container
щёхуәзы,noun,boy,young male
щёхуәр,noun,boy,young male
эрвазы,noun,boy,young male
丈夫囡仔,noun,boy,young male
查埔𡢃仔 /查埔㛠仔,noun,boy,young male
男孩,noun,boy,young male
少年,noun,boy,young male
男孩子,noun,boy,young male
小伙子,noun,boy,young male
мәмә,noun,bread,baked dough made from cereals
麵包 /面包,noun,bread,baked dough made from cereals
麭 /𮮆,noun,bread,baked dough made from cereals
麵包 /面包,noun,bread,baked dough made from cereals
гәгә,noun,brother,male sibling
щүнди,noun,brother,male sibling
阿兄,noun,brother,male sibling
小弟,noun,brother,male sibling
兄弟,noun,brother,male sibling
哥哥,noun,brother,male sibling
兄哥,noun,brother,male sibling
大兄,noun,brother,male sibling
大哥,noun,brother,male sibling
哥哥,noun,brother,male sibling
弟弟,noun,brother,male sibling
兄弟,noun,brother,male sibling
牛油,noun,butter,soft foodstuff made from milk
bá-tah,noun,butter,soft foodstuff made from milk
黃油 /黄油,noun,butter,soft foodstuff made from milk
牛油,noun,butter,soft foodstuff made from milk
白脫 /白脱,noun,butter,soft foodstuff made from milk
會得 /会得,verb,can,to be able to; to know how to
會當 /会当,verb,can,to be able to; to know how to
會凍 /会冻,verb,can,to be able to; to know how to
會 /会,verb,can,to be able to; to know how to
能,verb,can,to be able to; to know how to
能夠 /能够,verb,can,to be able to; to know how to
保存,verb,can,to preserve
машинэ,noun,car,"automobile, a vehicle steered by a driver"
чичә,noun,car,"automobile, a vehicle steered by a driver"
машынэ,noun,car,"automobile, a vehicle steered by a driver"
машнэ,noun,car,"automobile, a vehicle steered by a driver"
自動車 /自动车,noun,car,"automobile, a vehicle steered by a driver"
風車 /风车,noun,car,"automobile, a vehicle steered by a driver"
汽車 /汽车,noun,car,"automobile, a vehicle steered by a driver"
汽車 /汽车,noun,car,"automobile, a vehicle steered by a driver"
車 /车,noun,car,"automobile, a vehicle steered by a driver"
хуонлуәбу,noun,carrot,Daucus carota ssp. sativus
紅菜頭 /红菜头,noun,carrot,Daucus carota ssp. sativus
紅蘿蔔 /红萝卜,noun,carrot,Daucus carota ssp. sativus
紅蘿蔔仔 /红萝卜仔,noun,carrot,Daucus carota ssp. sativus
番蘿蔔 /番萝卜,noun,carrot,Daucus carota ssp. sativus
蘿蔔 /萝卜,noun,carrot,Daucus carota ssp. sativus
山蘿蔔 /山萝卜,noun,carrot,Daucus carota ssp. sativus
蘿蔔菜 /萝卜菜,noun,carrot,Daucus carota ssp. sativus
lîn-jín,noun,carrot,Daucus carota ssp. sativus
ji̋n-jín,noun,carrot,Daucus carota ssp. sativus
li̋n-jím,noun,carrot,Daucus carota ssp. sativus
li̋n-chín,noun,carrot,Daucus carota ssp. sativus
li̋n-jín,noun,carrot,Daucus carota ssp. sativus
jîn-jîn,noun,carrot,Daucus carota ssp. sativus
胡蘿蔔 /胡萝卜,noun,carrot,Daucus carota ssp. sativus
紅蘿蔔 /红萝卜,noun,carrot,Daucus carota ssp. sativus
мо,noun,cat,domestic species
мор,noun,cat,domestic species
мимо,noun,cat,domestic species
мимор,noun,cat,domestic species
貓 /猫,noun,cat,domestic species
貓仔 /猫仔,noun,cat,domestic species
貓咪 /猫咪,noun,cat,domestic species
貓 /猫,noun,cat,domestic species
貓兒 /猫儿,noun,cat,domestic species
йизы,noun,chair,furniture
椅仔,noun,chair,furniture
椅子,noun,chair,furniture
凳子,noun,chair,furniture
нэло,noun,cheese,dairy product
奶酪,noun,cheese,dairy product
酪,noun,cheese,dairy product
乾酪 /干酪,noun,cheese,dairy product
乳酪,noun,cheese,dairy product
奶酪,noun,cheese,dairy product
芝士,noun,cheese,dairy product
起司,noun,cheese,dairy product
起士,noun,cheese,dairy product
吉士,noun,cheese,dairy product
җи,noun,chicken,bird
雞 /鷄 /鸡,noun,chicken,bird
雞仔 /鷄仔 /鸡仔,noun,chicken,bird
雞 /鷄 /鸡,noun,chicken,bird
хэзы,noun,child,son or daughter; someone's child
щёхэр,noun,child,son or daughter; someone's child
вава,noun,child,son or daughter; someone's child
ва,noun,child,son or daughter; someone's child
囡仔,noun,child,son or daughter; someone's child
囡仔人,noun,child,son or daughter; someone's child
小孩,noun,child,son or daughter; someone's child
小孩子,noun,child,son or daughter; someone's child
孩子,noun,child,son or daughter; someone's child
小孩兒 /小孩儿,noun,child,son or daughter; someone's child
孺子,noun,child,son or daughter; someone's child
打掃 /打扫,verb,clean,(transitive) to remove dirt from a place or object
җун,noun,clock,instrument to measure or keep track of time
時鐘 /时钟,noun,clock,instrument to measure or keep track of time
鐘 /钟,noun,clock,instrument to measure or keep track of time
鐘 /钟,noun,clock,instrument to measure or keep track of time
時鐘 /时钟,noun,clock,instrument to measure or keep track of time
鐘錶 /钟表,noun,clock,instrument to measure or keep track of time
кофе,noun,coffee,beverage
咖啡,noun,coffee,beverage
咖啡,noun,coffee,beverage
寒冷,noun,cold,low temperature
янсый,noun,color,spectral composition of visible light
色,noun,color,spectral composition of visible light
顏色 /颜色,noun,color,spectral composition of visible light
色,noun,color,spectral composition of visible light
顏色 /颜色,noun,color,spectral composition of visible light
лэ,verb,come,to move nearer
來 /来,verb,come,to move nearer
дянно,noun,computer,programmable electronic device
電腦 /电脑,noun,computer,programmable electronic device
計算機 /计算机,noun,computer,programmable electronic device
電腦 /电脑,noun,computer,programmable electronic device
計算機 /计算机,noun,computer,programmable electronic device
做飯 /做饭,verb,cook,to prepare food for eating
做菜,verb,cook,to prepare food for eating
烹調 /烹调,verb,cook,to prepare food for eating
烹飪 /烹饪,verb,cook,to prepare food for eating
дичү,noun,country,region of land
地區 /地区,noun,country,region of land
牛母,noun,cow,female domesticated ox or other bovine
母牛,noun,cow,female domesticated ox or other bovine
ванванзы,noun,cup,drinking vessel
ванвар,noun,cup,drinking vessel
цаван,noun,cup,drinking vessel
җунзы,noun,cup,drinking vessel
杯仔,noun,cup,drinking vessel
甌仔 /瓯仔,noun,cup,drinking vessel
杯子,noun,cup,drinking vessel
тёву,verb,dance,move rhythmically to music
винон,verb,dance,move rhythmically to music
跳舞,verb,dance,move rhythmically to music
黑暗,adj,dark,having an absolute or relative lack of light
黲 /黪,adj,dark,having an absolute or relative lack of light
日期,noun,date,"that which specifies the time of writing, inscription etc."
日子,noun,date,"that which specifies the time of writing, inscription etc."
年月日,noun,date,"that which specifies the time of writing, inscription etc."
зор,noun,date,fruit of the date palm
椰枣,noun,date,fruit of the date palm
椰棗 /椰枣,noun,date,fruit of the date palm
нүр,noun,daughter,female offspring
查某囝,noun,daughter,female offspring
女兒 /女儿,noun,daughter,female offspring
閨女 /闺女,noun,daughter,female offspring
姑娘,noun,daughter,female offspring
白天,noun,day,period between sunrise and sunset
хуадян,noun,dictionary,publication that explains the meanings of an ordered list of words
цыдян,noun,dictionary,publication that explains the meanings of an ordered list of words
зыдян,noun,dictionary,publication that explains the meanings of an ordered list of words
字典,noun,dictionary,publication that explains the meanings of an ordered list of words
詞典 /词典,noun,dictionary,publication that explains the meanings of an ordered list of words
辭林 /辞林,noun,dictionary,publication that explains the meanings of an ordered list of words
字典,noun,dictionary,publication that explains the meanings of an ordered list of words
詞典 /词典,noun,dictionary,publication that explains the meanings of an ordered list of words
辭典 /辞典,noun,dictionary,publication that explains the meanings of an ordered list of words
辭林 /辞林,noun,dictionary,publication that explains the meanings of an ordered list of words
гу,noun,dog,animal
狗,noun,dog,animal
狗,noun,dog,animal
犬,noun,dog,animal
мын,noun,door,"portal of entry into a building, room or vehicle"
門 /门,noun,door,"portal of entry into a building, room or vehicle"
戶 /户,noun,door,"portal of entry into a building, room or vehicle"
門 /门,noun,door,"portal of entry into a building, room or vehicle"
門兒 /门儿,noun,door,"portal of entry into a building, room or vehicle"
戶 /户,noun,door,"portal of entry into a building, room or vehicle"
хә,verb,drink,consume liquid through the mouth
啉,verb,drink,consume liquid through the mouth
喝,verb,drink,consume liquid through the mouth
飲 /饮,verb,drink,consume liquid through the mouth
穗,noun,ear,fruiting body of a grain plant
чы,verb,eat,"to ingest — see also consume, ingest"
食,verb,eat,"to ingest — see also consume, ingest"
吃,verb,eat,"to ingest — see also consume, ingest"
食,verb,eat,"to ingest — see also consume, ingest"
餔 /𫗦,verb,eat,"to ingest — see also consume, ingest"
卵,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
卵子,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
щён,noun,elephant,mammal
象,noun,elephant,mammal
象,noun,elephant,mammal
大象,noun,elephant,mammal
歐元 /欧元,noun,euro,currency unit of the European Monetary Union
нянҗин,noun,eye,organ
目,noun,eye,organ
目睭,noun,eye,organ
眼睛,noun,eye,organ
眼,noun,eye,organ
目,noun,eye,organ
лян,noun,face,anatomy: front part of head
臉 /脸,noun,face,anatomy: front part of head
面,noun,face,anatomy: front part of head
臉 /脸,noun,face,anatomy: front part of head
面,noun,face,anatomy: front part of head
面孔,noun,face,anatomy: front part of head
臉兒 /脸儿,noun,face,anatomy: front part of head
落下,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
牢固地,adv,fast,in a firm or secure manner
胖,adj,fat,carrying a larger than normal amount of fat on one's body
肥,adj,fat,carrying a larger than normal amount of fat on one's body
肥胖,adj,fat,carrying a larger than normal amount of fat on one's body
фучин,noun,father,male parent
дада,noun,father,male parent
да,noun,father,male parent
де,noun,father,male parent
деде,noun,father,male parent
лозы,noun,father,male parent
ада,noun,father,male parent
爹親 /爹亲,noun,father,male parent
娘爸,noun,father,male parent
娘父,noun,father,male parent
父親 /父亲,noun,father,male parent
阿爸,noun,father,male parent
老爸,noun,father,male parent
父親 /父亲,noun,father,male parent
父,noun,father,male parent
爸爸,noun,father,male parent
爹,noun,father,male parent
老子,noun,father,male parent
хуә,noun,fire,oxidation reaction
火,noun,fire,oxidation reaction
火,noun,fire,oxidation reaction
第一,adv,first,before anything else
首先,adv,first,before anything else
先,adv,first,before anything else
最先,adv,first,before anything else
йүр,noun,fish,vertebrate animal
йү,noun,fish,vertebrate animal
魚 /鱼,noun,fish,vertebrate animal
魚 /鱼,noun,fish,vertebrate animal
魚兒 /鱼儿,noun,fish,vertebrate animal
хуа,noun,flower,reproductive structure in angiosperms
хуар,noun,flower,reproductive structure in angiosperms
花,noun,flower,reproductive structure in angiosperms
花蕊,noun,flower,reproductive structure in angiosperms
花,noun,flower,reproductive structure in angiosperms
花兒 /花儿,noun,flower,reproductive structure in angiosperms
花朵,noun,flower,reproductive structure in angiosperms
花卉,noun,flower,reproductive structure in angiosperms
飛 /飞,verb,fly,to travel through air
飛行 /飞行,verb,fly,to travel through air
坐飛機 /坐飞机,verb,fly,to travel through air
跤,noun,foot,part of human body
腳 /脚,noun,foot,part of human body
足,noun,foot,part of human body
腳丫 /脚丫,noun,foot,part of human body
пын-ю,noun,friend,person whose company one enjoys
ляншу,noun,friend,person whose company one enjoys
дос,noun,friend,person whose company one enjoys
朋友,noun,friend,person whose company one enjoys
友人,noun,friend,person whose company one enjoys
朋友,noun,friend,person whose company one enjoys
友人,noun,friend,person whose company one enjoys
友,noun,friend,person whose company one enjoys
готян,noun,fruit,part of plant
果,noun,fruit,part of plant
果子,noun,fruit,part of plant
樹子 /树子,noun,fruit,part of plant
果實 /果实,noun,fruit,part of plant
果,noun,fruit,part of plant
果實 /果实,noun,fruit,part of plant
充滿 /充满,adj,full,containing the maximum possible amount
滿 /满,adj,full,containing the maximum possible amount
遊戲 /游戏,noun,game,"playful activity that may be unstructured, amusement, pastime"
遊戲 /游戏,noun,game,"playful activity that may be unstructured, amusement, pastime"
хуайүан,noun,garden,piece of land outside with flowers and plants
花園 /花园,noun,garden,piece of land outside with flowers and plants
花園 /花园,noun,garden,piece of land outside with flowers and plants
нүзы,noun,girl,young female person
гўнён,noun,girl,young female person
ятур,noun,girl,young female person
нүвазы,noun,girl,young female person
查某囡仔,noun,girl,young female person
女孩兒 /女孩儿,noun,girl,young female person
女孩子,noun,girl,young female person
姑娘,noun,girl,young female person
女兒 /女儿,noun,girl,young female person
丫頭 /丫头,noun,girl,young female person
ги,verb,give,transfer the possession of something to someone else
予,verb,give,transfer the possession of something to someone else
給 /给,verb,give,transfer the possession of something to someone else
遞 /递,verb,give,transfer the possession of something to someone else
бәли,noun,glass,substance
玻璃,noun,glass,substance
玻璃,noun,glass,substance
чў,verb,go,to move through space (especially from one place to another)
去,verb,go,to move through space (especially from one place to another)
來去 /来去,verb,go,to move through space (especially from one place to another)
去,verb,go,to move through space (especially from one place to another)
хо,adj,good,acting in the interest of good; ethical good intentions
好,adj,good,acting in the interest of good; ethical good intentions
好,adj,good,acting in the interest of good; ethical good intentions
良,adj,good,acting in the interest of good; ethical good intentions
毛,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
頭髮 /头发,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
шу,noun,hand,part of the fore limb
手,noun,hand,part of the fore limb
手,noun,hand,part of the fore limb
мозы,noun,hat,a head covering
帽仔,noun,hat,a head covering
帽子,noun,hat,a head covering
ту,noun,head,part of the body
頭 /头,noun,head,part of the body
頭 /头,noun,head,part of the body
頭腦 /头脑,noun,head,part of the body
腦袋 /脑袋,noun,head,part of the body
懸 /悬,adj,high,elevated; tall
高,adj,high,elevated; tall
лисы,noun,history,aggregate of past events
歷史 /历史,noun,history,aggregate of past events
歷史 /历史,noun,history,aggregate of past events
在家里,adv,home,at home
ма,noun,horse,members of the species Equus ferus
馬 /马,noun,horse,members of the species Equus ferus
馬 /马,noun,horse,members of the species Equus ferus
бинйүан,noun,hospital,large medical facility
病院,noun,hospital,large medical facility
醫院 /医院,noun,hospital,large medical facility
жә,adj,hot,having a high temperature
熱 /热,adj,hot,having a high temperature
燒 /烧,adj,hot,having a high temperature
熱 /热,adj,hot,having a high temperature
燙 /烫,adj,hot,having a high temperature
кифон,noun,hotel,establishment providing accommodation
旅館 /旅馆,noun,hotel,establishment providing accommodation
旅社,noun,hotel,establishment providing accommodation
旅館 /旅馆,noun,hotel,establishment providing accommodation
賓館 /宾馆,noun,hotel,establishment providing accommodation
飯店 /饭店,noun,hotel,establishment providing accommodation
酒店,noun,hotel,establishment providing accommodation
招待所,noun,hotel,establishment providing accommodation
旅社,noun,hotel,establishment providing accommodation
фонзы,noun,house,human abode
厝,noun,house,human abode
住宅,noun,house,human abode
房屋,noun,house,human abode
家,noun,house,human abode
房子,noun,house,human abode
屋子,noun,house,human abode
住宅,noun,house,human abode
偌,adv,how,to what degree
多,adv,how,to what degree
нанжын,noun,husband,male partner in marriage
җонфу,noun,husband,male partner in marriage
лохан,noun,husband,male partner in marriage
翁,noun,husband,male partner in marriage
翁婿,noun,husband,male partner in marriage
查埔人,noun,husband,male partner in marriage
丈夫,noun,husband,male partner in marriage
先生,noun,husband,male partner in marriage
丈夫,noun,husband,male partner in marriage
老公,noun,husband,male partner in marriage
先生,noun,husband,male partner in marriage
愛人 /爱人,noun,husband,male partner in marriage
相公,noun,husband,male partner in marriage
до,noun,island,area of land completely surrounded by water
хэдо,noun,island,area of land completely surrounded by water
島嶼 /岛屿,noun,island,area of land completely surrounded by water
島 /岛,noun,island,area of land completely surrounded by water
海島 /海岛,noun,island,area of land completely surrounded by water
島 /岛,noun,island,area of land completely surrounded by water
島嶼 /岛屿,noun,island,area of land completely surrounded by water
海島 /海岛,noun,island,area of land completely surrounded by water
җыдо,verb,know,be justifiably certain or sure about (something true)
知影,verb,know,be justifiably certain or sure about (something true)
會曉 /会晓,verb,know,be justifiably certain or sure about (something true)
明白,verb,know,be justifiably certain or sure about (something true)
知道,verb,know,be justifiably certain or sure about (something true)
曉得 /晓得,verb,know,be justifiably certain or sure about (something true)
土地,noun,land,part of Earth that is not covered by oceans or other bodies of water
陸地 /陆地,noun,land,part of Earth that is not covered by oceans or other bodies of water
йүян,noun,language,body of words used as a form of communication
янйү,noun,language,body of words used as a form of communication
йү,noun,language,body of words used as a form of communication
хуа,noun,language,body of words used as a form of communication
語言 /语言,noun,language,body of words used as a form of communication
語言 /语言,noun,language,body of words used as a form of communication
話 /话,noun,language,body of words used as a form of communication
笑聲 /笑声,noun,laugh,expression of mirth peculiar to the human species
笑,noun,laugh,expression of mirth peculiar to the human species
туй,noun,leg,lower limb from groin to ankle
腿,noun,leg,lower limb from groin to ankle
跤腿,noun,leg,lower limb from groin to ankle
跤,noun,leg,lower limb from groin to ankle
腿,noun,leg,lower limb from groin to ankle
腳 /脚,noun,leg,lower limb from groin to ankle
зыму,noun,letter,a symbol in an alphabet
зы,noun,letter,a symbol in an alphabet
字母,noun,letter,a symbol in an alphabet
字,noun,letter,a symbol in an alphabet
字母,noun,letter,a symbol in an alphabet
字,noun,letter,a symbol in an alphabet
文字,noun,letter,a symbol in an alphabet
фуфон,noun,library,"institution which holds books, etc."
圖書館 /图书馆,noun,library,"institution which holds books, etc."
圖書館 /图书馆,noun,library,"institution which holds books, etc."
圕,noun,library,"institution which holds books, etc."
чә хуон,verb,lie,tell an intentional untruth
чуй,verb,lie,tell an intentional untruth
白賊 /白贼,verb,lie,tell an intentional untruth
說謊 /说谎,verb,lie,tell an intentional untruth
撒謊 /撒谎,verb,lie,tell an intentional untruth
тон,verb,lie,be in horizontal position
䖙,verb,lie,be in horizontal position
躺,verb,lie,be in horizontal position
сынхуә,noun,life,the state of being alive
вумур,noun,life,the state of being alive
性命,noun,life,the state of being alive
生活,noun,life,the state of being alive
生命,noun,life,the state of being alive
生活,noun,life,the state of being alive
明亮的,adj,light,having light
光明的,adj,light,having light
輕 /轻,adj,light,of low weight
сызы,noun,lion,big cat Panthera leo
獅 /狮,noun,lion,big cat Panthera leo
獅仔 /狮仔,noun,lion,big cat Panthera leo
獅子 /狮子,noun,lion,big cat Panthera leo
獅 /狮,noun,lion,big cat Panthera leo
列入,verb,list,to create or recite a list
тин,verb,listen,to pay attention to a sound
聽 /听,verb,listen,to pay attention to a sound
聽 /听,verb,listen,to pay attention to a sound
小,adj,little,small in size
生,verb,live,be alive
生活,verb,live,be alive
活,verb,live,be alive
кан,verb,look,to try to see
看,verb,look,to try to see
看,verb,look,to try to see
視 /视,verb,look,to try to see
見 /见,verb,look,to try to see
нэ,verb,love,have a strong affection for
愛情 /爱情,verb,love,have a strong affection for
情愛 /情爱,verb,love,have a strong affection for
愛 /爱,verb,love,have a strong affection for
愛 /爱,verb,love,have a strong affection for
熱愛 /热爱,verb,love,have a strong affection for
愛好 /爱好,verb,love,have a strong affection for
愛戴 /爱戴,verb,love,have a strong affection for
нанжын,noun,man,adult male human
нанзыхан,noun,man,adult male human
查埔人,noun,man,adult male human
男人,noun,man,adult male human
男人,noun,man,adult male human
男的,noun,man,adult male human
男子,noun,man,adult male human
男子漢 /男子汉,noun,man,adult male human
市場 /市场,noun,market,gathering for trading
жу,noun,meat,animal flesh used as food
肉,noun,meat,animal flesh used as food
肉,noun,meat,animal flesh used as food
фынҗун,noun,minute,unit of time
минута,noun,minute,unit of time
分鐘 /分钟,noun,minute,unit of time
分鐘 /分钟,noun,minute,unit of time
分,noun,minute,unit of time
чян,noun,money,means of exchange and measure of value
錢 /钱,noun,money,means of exchange and measure of value
錢 /钱,noun,money,means of exchange and measure of value
金錢 /金钱,noun,money,means of exchange and measure of value
貨幣 /货币,noun,money,means of exchange and measure of value
早起,noun,morning,part of the day between dawn and midday
上午,noun,morning,part of the day between dawn and midday
早上,noun,morning,part of the day between dawn and midday
午前,noun,morning,part of the day between dawn and midday
ма,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
мучин,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
мама,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
нён,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
чиннён,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
娘,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
娘親 /娘亲,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
母親 /母亲,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
阿姆,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
母親 /母亲,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
母,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
媽媽 /妈妈,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
娘,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
媽 /妈,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
лочў,noun,mouse,rodent of the genus Mus
鳥鼠 /鸟鼠,noun,mouse,rodent of the genus Mus
鼠,noun,mouse,rodent of the genus Mus
錢鼠 /钱鼠,noun,mouse,rodent of the genus Mus
老鼠,noun,mouse,rodent of the genus Mus
老鼠,noun,mouse,rodent of the genus Mus
鼠,noun,mouse,rodent of the genus Mus
耗子,noun,mouse,rodent of the genus Mus
小鼠,noun,mouse,rodent of the genus Mus
鼷,noun,mouse,rodent of the genus Mus
зуй,noun,mouth,the opening of a creature through which food is ingested
ку,noun,mouth,the opening of a creature through which food is ingested
喙,noun,mouth,the opening of a creature through which food is ingested
口,noun,mouth,the opening of a creature through which food is ingested
嘴,noun,mouth,the opening of a creature through which food is ingested
口,noun,mouth,the opening of a creature through which food is ingested
嘴巴,noun,mouth,the opening of a creature through which food is ingested
йинйүә,noun,music,"sound, organized in time in a melodious way"
音樂 /音乐,noun,music,"sound, organized in time in a melodious way"
音樂 /音乐,noun,music,"sound, organized in time in a melodious way"
命名,verb,name,to give a name to
щин,adj,new,recently made or created
新,adj,new,recently made or created
新,adj,new,recently made or created
е,noun,night,period between sunset and sunrise
еван,noun,night,period between sunset and sunrise
ванщи,noun,night,period between sunset and sunrise
暗暝,noun,night,period between sunset and sunrise
暗頭 /暗头,noun,night,period between sunset and sunrise
暝時 /暝时,noun,night,period between sunset and sunrise
暗時 /暗时,noun,night,period between sunset and sunrise
夜晚,noun,night,period between sunset and sunrise
夜,noun,night,period between sunset and sunrise
宵,noun,night,period between sunset and sunrise
бизы,noun,nose,protuberance on the face
鼻仔,noun,nose,protuberance on the face
鼻子,noun,nose,protuberance on the face
鼻,noun,nose,protuberance on the face
бу,adv,not,negates meaning of another word
無 /无,adv,not,negates meaning of another word
不,adv,not,negates meaning of another word
沒 /没,adv,not,negates meaning of another word
沒有 /没有,adv,not,negates meaning of another word
別 /别,adv,not,negates meaning of another word
無 /无,adv,not,negates meaning of another word
未,adv,not,negates meaning of another word
非,adv,not,negates meaning of another word
фур,noun,number,abstract entity used to describe quantity
фурму,noun,number,abstract entity used to describe quantity
數 /数,noun,number,abstract entity used to describe quantity
數目 /数目,noun,number,abstract entity used to describe quantity
數字 /数字,noun,number,abstract entity used to describe quantity
җю,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
舊 /旧,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
舊 /旧,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
古老,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
цун,noun,onion,Allium cepa
пиязы,noun,onion,Allium cepa
北蔥 /北葱,noun,onion,Allium cepa
蔥頭 /葱头,noun,onion,Allium cepa
洋蔥 /洋葱,noun,onion,Allium cepa
開 /开,verb,open,to make something accessible
打開 /打开,verb,open,to make something accessible
男仔侍從 /男仔侍从,noun,page,serving boy
мянзы,noun,page,one side of a leaf of a book
е,noun,page,one side of a leaf of a book
頁 /页,noun,page,one side of a leaf of a book
頁 /页,noun,page,one side of a leaf of a book
зы,noun,paper,sheet material
紙 /纸,noun,paper,sheet material
紙 /纸,noun,paper,sheet material
буфын,noun,part,fraction of a whole
部分,noun,part,fraction of a whole
部分,noun,part,fraction of a whole
付,verb,pay,to give money in exchange for goods or services
支付,verb,pay,to give money in exchange for goods or services
