word,part_of_speech,english_word,sense
καφές,noun,coffee,beverage
κρύο,noun,cold,low temperature
χρώμα,noun,color,spectral composition of visible light
έρχομαι,verb,come,to move nearer
κοινός,adj,common,mutual
εταιρεία,noun,company,"in legal context, a corporation"
εταιρία,noun,company,"in legal context, a corporation"
συγκρίνω,verb,compare,to assess the similarities between two things or between one thing and another
παραβάλλω,verb,compare,to assess the similarities between two things or between one thing and another
ολοκληρώνω,verb,complete,to finish
υπολογιστής,noun,computer,programmable electronic device
κομπιούτερ,noun,computer,programmable electronic device
συντονισμός,noun,concert,agreement in a design or plan
συνομιλία,noun,conversation,expression and exchange of individual ideas through talking with other people
συζήτηση,noun,conversation,expression and exchange of individual ideas through talking with other people
συνδιάλλαξη,noun,conversation,expression and exchange of individual ideas through talking with other people
συνδιάλεξη,noun,conversation,expression and exchange of individual ideas through talking with other people
κουβέντα,noun,conversation,expression and exchange of individual ideas through talking with other people
μαγειρεύω,verb,cook,to prepare food for eating
παρασκευάζω,verb,cook,to prepare food for eating
μαγειρική,noun,cooking,the process of preparing food by using heat
διορθώνω,verb,correct,to make something become right that was previously wrong
κοστίζω,verb,cost,"to incur a charge, a price"
στοιχίζω,verb,cost,"to incur a charge, a price"
τιμώμαι,verb,cost,"to incur a charge, a price"
κάνω [colloquial],verb,cost,"to incur a charge, a price"
χώρα,noun,country,region of land
μακρινός ξάδερφος,noun,cousin,any relation (especially a distant one) who is not a direct ancestor or descendant but part of a person’s extended family
αγελάδα,noun,cow,female domesticated ox or other bovine
κρέμα γάλακτος,noun,cream,oily part of milk
δημιουργώ,verb,create,to put into existence
πολιτισμός,noun,culture,"arts, customs and habits"
φλιτζάνι,noun,cup,drinking vessel
κούπα,noun,cup,drinking vessel
κόβω,verb,cut,to perform an incision
μπαμπάς,noun,dad,informal: a father
χορεύω,verb,dance,move rhythmically to music
χορευτής,noun,dancer,person who dances
επικίνδυνος,adj,dangerous,full of danger
σκοτεινός,adj,dark,having an absolute or relative lack of light
ημερομηνία,noun,date,"that which specifies the time of writing, inscription etc."
χουρμάς,noun,date,fruit of the date palm
κόρη,noun,daughter,female offspring
θυγατέρα,noun,daughter,female offspring
ημέρα,noun,day,period between sunrise and sunset
μέρα,noun,day,period between sunrise and sunset
αγαπητός,adj,dear,loved; lovable
αποφασίζω,verb,decide,to resolve or settle
κρίνω,verb,decide,to resolve or settle
εύγευστος,adj,delicious,pleasing to taste
νόστιμος,adj,delicious,pleasing to taste
περιγράφω,verb,describe,to represent in words
περιγραφή,noun,description,account in words
σχεδιάζω,verb,design,to plan an artwork etc.
γραφείο,noun,desk,table for writing and reading
λεπτομέρεια,noun,detail,part small enough to escape casual notice
διάλογος,noun,dialogue,conversation or other discourse between individuals
συνομιλία,noun,dialogue,conversation or other discourse between individuals
λεξικό,noun,dictionary,publication that explains the meanings of an ordered list of words
πεθαίνω,verb,die,to stop living
αποθνήσκω,verb,die,to stop living
αποβιώνω,verb,die,to stop living
δίαιτα,noun,diet,council of leaders
συνέλευση,noun,diet,council of leaders
σύνοδος,noun,diet,council of leaders
βουλή,noun,diet,council of leaders
διατροφή,noun,diet,food a person or animal consumes
διαφορά,noun,difference,quality of being different
διαφορετικός,adj,different,not the same
δύσκολος,adj,difficult,"hard, not easy"
δείπνο,noun,dinner,evening meal
βραδινό,noun,dinner,evening meal
κύριο γεύμα,noun,dinner,evening meal
βρόμικος,adj,dirty,covered with or containing dirt
ακάθαρτος,adj,dirty,covered with or containing dirt
λερωμένος,adj,dirty,covered with or containing dirt
συζητώ,verb,discuss,to converse or debate concerning a particular topic
πιάτο,noun,dish,vessel for holding/serving food
διδάκτορας,noun,doctor,person who has attained a doctorate
σκύλος,noun,dog,animal
σκυλί,noun,dog,animal
δολλάριο,noun,dollar,designation for specific currency
δολάριο,noun,dollar,designation for specific currency
πόρτα,noun,door,"portal of entry into a building, room or vehicle"
θύρα,noun,door,"portal of entry into a building, room or vehicle"
κάτω,adv,down,"from a high to a low position, downwards"
σχεδιάζω,verb,draw,to produce a picture
ζωγραφίζω,verb,draw,to produce a picture
ντύνω,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
πίνω,verb,drink,consume liquid through the mouth
απορροφώ,verb,drink,consume liquid through the mouth
πώνω,verb,drink,consume liquid through the mouth
οδηγώ,verb,drive,to operate (a wheeled motorized vehicle)
οδηγός,noun,driver,"one who drives something, e.g. cattle"
στάχυ,noun,ear,fruiting body of a grain plant
αυτί,noun,ear,organ of hearing
νωρίς,adv,early,at a time before expected
εύκολος,adj,easy,requiring little skill or effort
τρώω,verb,eat,"to ingest — see also consume, ingest"
τρώγω,verb,eat,"to ingest — see also consume, ingest"
εσθίω,verb,eat,"to ingest — see also consume, ingest"
αβγό,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
ελέφαντας,noun,elephant,mammal
αλλιώς,adv,else,word that implies any result with the exception of the one being referred to
τελειώνω,verb,end,"intransitive: be finished, be terminated"
λήγω,verb,end,"intransitive: be finished, be terminated"
απολαμβάνω,verb,enjoy,to receive pleasure or satisfaction from something
αρκετά,adv,enough,sufficiently
επαρκώς,adv,enough,sufficiently
ευρώ,noun,euro,currency unit of the European Monetary Union
ακριβώς,adv,even,"exactly, fully"
βράδυ,noun,evening,time of day between dusk and night
γεγονός,noun,event,occurrence
συμβάν,noun,event,occurrence
πάντα,adv,ever,always
πάντοτε,adv,ever,always
παράδειγμα,noun,example,something representative of a group
ενθουσιασμένος,adj,excited,having great enthusiasm and energy
συναρπαστικός,adj,exciting,causing excitement
ακριβός,adj,expensive,having a high price or cost
εξηγώ,verb,explain,to make intelligible
έξτρα,adj,extra,"beyond what is due, usual"
μάτι,noun,eye,organ
οφθαλμός,noun,eye,organ
όμμα,noun,eye,organ
ομμάτιον,noun,eye,organ
πρόσωπο,noun,face,anatomy: front part of head
γεγονός,noun,fact,an honest observation
πτώση,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
ψευδής,adj,false,"untrue, not factual, wrong"
διάσημος,adj,famous,well known
περίφημος,adj,famous,well known
αγρόκτημα,noun,farm,place where agricultural activities take place
αγρότης,noun,farmer,person who works the land and/or who keeps livestock
γεωργός,noun,farmer,person who works the land and/or who keeps livestock
κτηνοτρόφος,noun,farmer,person who works the land and/or who keeps livestock
γεωργοκτηνοτρόφος,noun,farmer,person who works the land and/or who keeps livestock
αγρότισσα,noun,farmer,person who works the land and/or who keeps livestock
χοντρός,adj,fat,carrying a larger than normal amount of fat on one's body
παχύς,adj,fat,carrying a larger than normal amount of fat on one's body
πατέρας,noun,father,male parent
αισθάνομαι,verb,feel,transitive: to sense by touch
αίσθηση,noun,feeling,sensation
φεστιβάλ,noun,festival,event or community gathering
γεμίζω,verb,fill,"add contents to, so it is full"
τελικός,adj,final,last; ultimate
βρίσκω,verb,find,"encounter, locate, discover"
εκλεκτός,adj,fine,of superior quality
εξαιρετικός,adj,fine,of superior quality
τελειώνω,verb,finish,to complete
τερματίζω,verb,finish,to complete
φωτιά,noun,fire,oxidation reaction
πρώτα,adv,first,before anything else
πρωτίστως,adv,first,before anything else
ψάρι,noun,fish,vertebrate animal
φόβος,noun,flight,act of fleeing
φυγή,noun,flight,act of fleeing
πτήση,noun,flight,act of flying
δάπεδο,noun,floor,bottom part of a room
πάτωμα,noun,floor,bottom part of a room
άνθος,noun,flower,reproductive structure in angiosperms
λουλούδι,noun,flower,reproductive structure in angiosperms
ανθός,noun,flower,reproductive structure in angiosperms
πετώ,verb,fly,to travel through air
ακολουθώ,verb,follow,to go or come after in physical space
τροφή,noun,food,any substance consumed by living organisms to sustain life
φαγητό,noun,food,any substance consumed by living organisms to sustain life
φαΐ,noun,food,any substance consumed by living organisms to sustain life
πόδι,noun,foot,part of human body
πόρ,noun,foot,part of human body
ποδόσφαιρο,noun,football,association football
ξεχνώ,verb,forget,to lose remembrance of
λησμονώ,verb,forget,to lose remembrance of
σχηματίζω,verb,form,to give shape
ελεύθερος,adj,free,not imprisoned
φίλος,noun,friend,person whose company one enjoys
φίλη,noun,friend,person whose company one enjoys
φιλικός,adj,friendly,"approachable, warm"
εμπρόσθιος,adj,front,located at or near the front
μπροστινός,adj,front,located at or near the front
καρπός,noun,fruit,part of plant
οπώρα,noun,fruit,part of plant
οπωρικό,noun,fruit,part of plant
φρούτο,noun,fruit,part of plant
πλήρης,adj,full,containing the maximum possible amount
γεμάτος,adj,full,containing the maximum possible amount
κέφι,noun,fun,enjoyment or amusement
αστείος,adj,funny,amusing; comical
διασκεδαστικός,adj,funny,amusing; comical
μέλλον,noun,future,the time ahead
παιχνίδι,noun,game,"playful activity that may be unstructured, amusement, pastime"
περιβόλι,noun,garden,piece of land outside with flowers and plants
γεωγραφία,noun,geography,study of physical structure and inhabitants of the Earth
κορίτσι,noun,girl,young female person
κορίτσι,noun,girlfriend,a female partner in a romantic relationship
κοπέλα,noun,girlfriend,a female partner in a romantic relationship
φιλενάδα,noun,girlfriend,a female partner in a romantic relationship
δίνω,verb,give,transfer the possession of something to someone else
γυαλί,noun,glass,substance
πάω,verb,go,to move through space (especially from one place to another)
πηγαίνω,verb,go,to move through space (especially from one place to another)
καλός,adj,good,acting in the interest of good; ethical good intentions
αγαθός,adj,good,acting in the interest of good; ethical good intentions
αποχαιρετισμός,noun,goodbye,an utterance of goodbye
αντίο,noun,goodbye,an utterance of goodbye
παππούς,noun,grandfather,grandfather (from either side)
πάππος,noun,grandfather,grandfather (from either side)
γιαγιά,noun,grandmother,mother of someone's parent
μάμμη,noun,grandmother,mother of someone's parent
γκρι,noun,gray,colour
σταχτί,noun,gray,colour
φαιό,noun,gray,colour
γκρέυ,noun,gray,SI unit of absorbed radiation
μεγάλος,adj,great,"very big, large scale"
πράσινο,noun,green,colour
ομάδα,noun,group,number of things or persons being in some relation to each other
μεγαλώνω,verb,grow,(intransitive) to become bigger
εικασία,noun,guess,prediction about the outcome of something
κιθάρα,noun,guitar,musical instrument
γυμναστήριο,noun,gym,sporting facility specialized for lifting weights and exercise
τρίχα,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
μισό,noun,half,one of two equal parts into which anything may be divided
χέρι,noun,hand,part of the fore limb
συμβαίνω,verb,happen,to occur
γίνομαι,verb,happen,to occur
τυχαίνω,verb,happen,to occur
λαχαίνω,verb,happen,to occur
τυγχάνω,verb,happen,to occur
διαδραματίζομαι,verb,happen,to occur
σημειώνομαι,verb,happen,to occur
ευχαριστημένος,adj,happy,"contented, joyous"
χαρούμενος,adj,happy,"contented, joyous"
καπέλο,noun,hat,a head covering
πίλος,noun,hat,a head covering
μισώ,verb,hate,to dislike intensely
απεχθάνομαι,verb,hate,to dislike intensely
έχω,verb,have,to possess
κεφάλι,noun,head,part of the body
υγεία,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
υγιής,adj,healthy,enjoying good health
γερός,adj,healthy,enjoying good health
ακμαίος,adj,healthy,enjoying good health
εύρωστος,adj,healthy,enjoying good health
ακούω,verb,hear,to perceive with the ear
βοήθεια,noun,help,action given to provide assistance
εδώ,adv,here,"in, on, or at this place"
ψηλός,adj,high,elevated; tall
ιστορία,noun,history,aggregate of past events
χόμπυ,noun,hobby,activity done for enjoyment in spare time
χόμπι,noun,hobby,activity done for enjoyment in spare time
πάρεργο,noun,hobby,activity done for enjoyment in spare time
στο σπίτι,adv,home,at home
εργασία για το σπίτι,noun,homework,work that is done at home
ελπίζω,verb,hope,"to want something to happen, with expectation that it might"
άλογο,noun,horse,members of the species Equus ferus
ίππος,noun,horse,members of the species Equus ferus
νοσοκομείο,noun,hospital,large medical facility
ζεστός,adj,hot,having a high temperature
θερμός,adj,hot,having a high temperature
ξενοδοχείο,noun,hotel,establishment providing accommodation
ώρα,noun,hour,time period of sixty minutes
σπίτι,noun,house,human abode
πόσο,adv,how,to what degree
όμως,adv,however,nevertheless
πεινασμένος,adj,hungry,affected by hunger; desirous of food
νηστικός,adj,hungry,affected by hunger; desirous of food
σύζυγος,noun,husband,male partner in marriage
άνδρας,noun,husband,male partner in marriage
πάγος,noun,ice,water in frozen form
παγωτό,noun,ice cream,dessert
φαντάζομαι,verb,imagine,(transitive) to form a mental image of something
σημαντικός,adj,important,having relevant and crucial value
βελτιώνω,verb,improve,to make something better
συμπεριλαμβάνω,verb,include,to bring into as a part or member
πληροφορία,noun,information,communicable knowledge
ενδιαφέρω,verb,interest,to attract attention or concern
ενδιαφερόμενος,adj,interested,having or showing interest
ενδιαφέρων,adj,interesting,arousing or holding the attention
συνεντευξιάζω,verb,interview,to have an interview
παίρνω συνέντευξη,verb,interview,to have an interview
νήσος,noun,island,area of land completely surrounded by water
νησί,noun,island,area of land completely surrounded by water
σακάκι,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
ζακέτα,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
τζιν,noun,jeans,denim trousers
εργασία,noun,job,task
χυμός,noun,juice,liquid from a plant
μόνο,adv,just,"only, simply, merely"
απλώς,adv,just,"only, simply, merely"
κρατώ,verb,keep,to maintain possession of
κουζίνα,noun,kitchen,room
μαγειρείο,noun,kitchen,room
ξέρω,verb,know,be justifiably certain or sure about (something true)
ξηρά,noun,land,part of Earth that is not covered by oceans or other bodies of water
γη,noun,land,part of Earth that is not covered by oceans or other bodies of water
γλώσσα,noun,language,body of words used as a form of communication
μεγάλος,adj,large,of greater size — see also big
αργά,adv,late,past a designated time
γέλιο,noun,laugh,expression of mirth peculiar to the human species
μαθαίνω,verb,learn,to acquire knowledge or ability
αφήνω,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
αριστερά,noun,left,the left side
πόδι,noun,leg,lower limb from groin to ankle
μάθημα,noun,lesson,section of learning or teaching
επιτρέπω,verb,let,allow
αφήνω,verb,let,allow
γράμμα,noun,letter,a symbol in an alphabet
βιβλιοθήκη,noun,library,"institution which holds books, etc."
ψεύδομαι,verb,lie,tell an intentional untruth
κείτομαι,verb,lie,be in horizontal position
ζωή,noun,life,the state of being alive
βίος,noun,life,the state of being alive
φωτεινός,adj,light,having light
αβαρής,adj,light,of low weight
ελαφρός,adj,light,of low weight
ελαφρύς,adj,light,of low weight
αρέσει,verb,like,to enjoy
αρέσκομαι,verb,like,to enjoy
προτιμώ,verb,like,to enjoy
αγαπώ,verb,like,to enjoy
σπάγκος,noun,line,"rope, cord, or string"
λιοντάρι,noun,lion,big cat Panthera leo
ακούω,verb,listen,to pay attention to a sound
μικρός,adj,little,small in size
λίγος,adj,little,small in size
ζω,verb,live,be alive
τοπικός,adj,local,of a nearby location
μακριά,adv,long,over a great distance
κοιτάζω,verb,look,to try to see
χάνω,verb,lose,cause (something) to cease to be in one's possession or capability
αγαπώ,verb,love,have a strong affection for
γεύμα,noun,lunch,meal around midday
μεσημεριανό,noun,lunch,meal around midday
μηχανή,noun,machine,mechanical or electrical device
μηχανισμός,noun,machine,mechanical or electrical device
μηχάνημα,noun,machine,mechanical or electrical device
περιοδικό,noun,magazine,periodical
κύριος,adj,main,"chief, most important, or principal in extent, etc."
κατασκευάζω,verb,make,to construct
φτιάχνω,verb,make,to construct
άνδρας,noun,man,adult male human
χάρτης,noun,map,visual representation of an area
άτλαντας,noun,map,visual representation of an area
άτλας,noun,map,visual representation of an area
αγορά,noun,market,gathering for trading
παντρεμένος,adj,married,in a state of marriage; having a wife or a husband
ίσως,adv,maybe,indicating a lack of certainty
γεύμα,noun,meal,food that is prepared and eaten
φαγητό,noun,meal,food that is prepared and eaten
άλφιτο,noun,meal,coarse-ground edible part of various grains
χονδράλευρο,noun,meal,coarse-ground edible part of various grains
σημασία,noun,meaning,symbolic value of something
κρέας,noun,meat,animal flesh used as food
κρῆς,noun,meat,animal flesh used as food
συναντώ,verb,meet,to come face to face with by accident; to encounter
μέλος,noun,member,one who officially belongs to a group
εδεσματολόγιο,noun,menu,details of the food to be served at a banquet
κατάλογος,noun,menu,details of the food to be served at a banquet
μήνυμα,noun,message,"communication, concept or information conveyed"
μέτρο,noun,meter,measuring instrument
ρολόι,noun,meter,measuring instrument
μίλι,noun,mile,measure of length
γάλα,noun,milk,liquid
λεπτό,noun,minute,unit of time
αστοχώ,verb,miss,to fail to hit
λάθος,noun,mistake,an error
σφάλμα,noun,mistake,an error
μοντέλο,noun,model,person
μοντέρνος,adj,modern,pertaining to the current time and style
σύγχρονος,adj,modern,pertaining to the current time and style
στιγμή,noun,moment,very brief period of time
χρήματα,noun,money,means of exchange and measure of value
χρήμα,noun,money,means of exchange and measure of value
λεφτά,noun,money,means of exchange and measure of value
μήνας,noun,month,period into which a year is divided
πρωί,noun,morning,part of the day between dawn and midday
πρωινό,noun,morning,part of the day between dawn and midday
μητέρα,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
μάνα,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
βουνό,noun,mountain,large mass of earth and rock
όρος,noun,mountain,large mass of earth and rock
ποντίκι,noun,mouse,rodent of the genus Mus
ποντικός,noun,mouse,rodent of the genus Mus
στόμα,noun,mouth,the opening of a creature through which food is ingested
κινώ,verb,move,(intransitive) to change place or posture; to go
ταινία,noun,movie,motion picture
έργο,noun,movie,motion picture
φιλμ,noun,movie,motion picture
μουσείο,noun,museum,building or institution
μουσική,noun,music,"sound, organized in time in a melodious way"
πρέπει,verb,must,be required to
ονομάζω,verb,name,to give a name to
ονοματίζω,verb,name,to give a name to
χρειάζομαι,verb,need,to have an absolute requirement for
ποτέ,adv,never,at no time
νέος,adj,new,recently made or created
καινούργιος,adj,new,recently made or created
ειδήσεις,noun,news,new information of interest
νέα,noun,news,new information of interest
εφημερίδα,noun,newspaper,publication
καλός,adj,nice,"pleasant, satisfactory"
νύχτα,noun,night,period between sunset and sunrise
βόρεια,adv,north,towards the north
βορείως,adv,north,towards the north
μύτη,noun,nose,protuberance on the face
δε,adv,not,negates meaning of another word
δεν,adv,not,negates meaning of another word
μη,adv,not,negates meaning of another word
μην,adv,not,negates meaning of another word
ένδειξη,noun,note,visible sign
σήμα,noun,note,visible sign
τώρα,adv,now,at the present time
αριθμός,noun,number,abstract entity used to describe quantity
πλήθος,noun,number,abstract entity used to describe quantity
νοσοκόμα,noun,nurse,person trained to provide care for the sick
νοσοκόμος,noun,nurse,person trained to provide care for the sick
νοσηλεύτρια,noun,nurse,person trained to provide care for the sick
νοσηλευτής,noun,nurse,person trained to provide care for the sick
αντικείμενο,noun,object,thing
ωκεανός,noun,ocean,one of the large bodies of water
συχνά,adv,often,"frequently, many times"
παλιός,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
αρχαίος,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
periphrastically,adv,on,to an operating state
μια φορά,adv,once,one and only one time
άπαξ,adv,once,one and only one time
κρεμμύδι,noun,onion,Allium cepa
μόνο,adv,only,without others or anything further; exclusively
μονάχα,adv,only,without others or anything further; exclusively
ανοίγω,verb,open,to make something accessible
γνώμη,noun,opinion,thought a person has formed about a topic
άποψη,noun,opinion,thought a person has formed about a topic
απέναντι,adv,opposite,in an opposite position
πορτοκαλής,adj,orange,having the colour of the fruit of an orange tree
κανονίζω,verb,order,to set in (any) order
καθορίζω,verb,order,to set in (any) order
δικός,adj,own,belonging to (determiner)
σελίδα,noun,page,one side of a leaf of a book
βαφή,noun,paint,substance
χρώμα,noun,paint,substance
ζωγραφιά,noun,painting,an illustration or artwork using paint
ζεύγος,noun,pair,two similar or identical things
