word,part_of_speech,english_word,sense
開始 /开始,verb,begin,"to start, to initiate (transitive)"
開始 /开始,noun,beginning,act of doing that which begins anything
起源,noun,beginning,that which begins or originates something
相信,verb,believe,to accept that someone is telling the truth (object: person)
相信,verb,believe,to accept as true
覺得 /觉得,verb,believe,to consider likely
信仰,verb,believe,to have religious faith; to believe in a greater truth
信仰,verb,believe,to ascribe existence to
更好,adj,better,comparative of the adjectives good or well
比較好的 /比较好的,adj,better,comparative of the adjectives good or well
較好的 /较好的,adj,better,comparative of the adjectives good or well
自行車 /自行车,noun,bicycle,vehicle
腳踏車 /脚踏车,noun,bicycle,vehicle
單車 /单车,noun,bicycle,vehicle
鐵馬 /铁马,noun,bicycle,vehicle
自由車 /自由车,noun,bicycle,vehicle
大人,adj,big,adult
草案,noun,bill,draft of a law
法律案,noun,bill,draft of a law
法案,noun,bill,"law: declaration made in writing, stating some wrong the complainant has suffered from the defendant"
帳單 /帐单,noun,bill,invoice
鳥嘴 /鸟嘴,noun,bill,bird's beak
嘴,noun,bill,bird's beak
喙,noun,bill,bird's beak
生日,noun,birthday,anniversary
生辰,noun,birthday,anniversary
出生日期,noun,birthday,date of birth — see also date of birth
博客,noun,blog,a personal or corporate website
部落格,noun,blog,a personal or corporate website
博落,noun,blog,a personal or corporate website
網誌 /网志,noun,blog,a personal or corporate website
金髮 /金发,adj,blond,of a pale golden colour
靴子,noun,boot,heavy shoe that covers part of the leg
長靴 /长靴,noun,boot,heavy shoe that covers part of the leg
厭煩 /厌烦,adj,bored,suffering from boredom
無聊 /无聊,adj,bored,suffering from boredom
乏味,adj,boring,causing boredom or tiredness
無聊 /无聊,adj,boring,causing boredom or tiredness
沒勁 /没劲,adj,boring,causing boredom or tiredness
男朋友,noun,boyfriend,male partner in a romantic relationship
對象 /对象,noun,boyfriend,male partner in a romantic relationship
男的朋友,noun,boyfriend,male friend
休息,noun,break,"rest or pause, usually from work"
打破,verb,break,intransitive: to separate into (to end up in) two or more pieces
打破,verb,break,transitive: to separate into (to cause to end up in) two or more pieces
折,verb,break,"intransitive, of a bone: to crack"
骨折,verb,break,"intransitive, of a bone: to crack"
破,verb,break,to divide (money) into smaller units
破戒,verb,break,transitive: to do that which is forbidden by (something)
犯戒,verb,break,transitive: to do that which is forbidden by (something)
壞 /坏,verb,break,intransitive: to stop functioning properly or altogether
破坏,verb,break,transitive: to cause to stop functioning
损坏,verb,break,transitive: to cause to stop functioning
早飯 /早饭,noun,breakfast,first meal of the day
早餐,noun,breakfast,first meal of the day
帶來 /带来,verb,bring,to transport toward somebody/somewhere
帶去 /带去,verb,bring,to transport toward somebody/somewhere
褐色,adj,brown,having a brown colour
棕色,adj,brown,having a brown colour
咖啡色,adj,brown,having a brown colour
棕色,noun,brown,colour
褐色,noun,brown,colour
咖啡色,noun,brown,colour
建設 /建设,verb,build,(transitive) to form by combining materials or parts
建造,verb,build,(transitive) to form by combining materials or parts
建設 /建设,noun,building,act or process of building
建築 /建筑,noun,building,closed structure with walls and a roof
建築物 /建筑物,noun,building,closed structure with walls and a roof
公共汽車 /公共汽车,noun,bus,vehicle
巴士,noun,bus,vehicle
公車 /公车,noun,bus,vehicle
公交車 /公交车,noun,bus,vehicle
公交,noun,bus,vehicle
公汽,noun,bus,vehicle
客車 /客车,noun,bus,vehicle
總線 /总线,noun,bus,electrical conductor
匯流排 /汇流排,noun,bus,electrical conductor
事業 /事业,noun,business,commercial enterprise or establishment
企業 /企业,noun,business,commercial enterprise or establishment
商業 /商业,noun,business,"occupation, work or trade of a person"
買賣 /买卖,noun,business,"commercial, industrial or professional activity"
忙,adj,busy,crowded with business or activities
繁忙,adj,busy,crowded with business or activities
忙,adj,busy,doing a great deal
繁忙,adj,busy,doing a great deal
買 /买,verb,buy,to obtain something with money
買賬 /买账,verb,buy,to accept as true
蛋糕,noun,cake,type of sweet dessert
塊狀物 /块状物,noun,cake,block of dense material
呼叫,noun,call,cry or shout
呼喊,noun,call,cry or shout
通話 /通话,noun,call,telephone conversation
電話 /电话,noun,call,telephone conversation
訪問 /访问,noun,call,social visit
探望,noun,call,social visit
認購期權 /认购期权,noun,call,finance: short for option to buy stock — see also call option
跟注,noun,call,poker: act of matching a bet
叫,verb,call,"to request, summon, or beckon"
叫,verb,call,to cry or shout
喊,verb,call,to cry or shout
打電話 /打电话,verb,call,to contact by telephone
叫,verb,call,to name or refer to
照相機 /照相机,noun,camera,still camera
相機 /相机,noun,camera,still camera
攝影機 /摄影机,noun,camera,movie camera
攝像機 /摄像机,noun,camera,movie camera
不會 /不会,verb,cannot,"cannot — see also can, not"
不要,verb,cannot,"cannot — see also can, not"
不能,verb,cannot,"cannot — see also can, not"
不行,verb,cannot,"cannot — see also can, not"
e.g.: ...不了,verb,cannot,"cannot — see also can, not"
資本 /资本,noun,capital,money and wealth
柱頭 /柱头,noun,capital,uppermost part of a column
牌,noun,card,"resource or an argument, used to achieve a purpose"
卡,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
卡片,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
令人發笑的人 /令人发笑的人,noun,card,(informal) amusing person
職業 /职业,noun,career,one's calling in life; a person's occupation
職業 /职业,noun,career,an individual’s work and life roles over their lifespan
生涯,noun,career,an individual’s work and life roles over their lifespan
攜帶 /携带,verb,carry,to transport by lifting
攜 /携,verb,carry,to transport by lifting
帶 /带,verb,carry,to transport by lifting
運 /运,verb,carry,to transport by lifting
進位 /进位,verb,carry,in an addition
分,noun,cent,subunit of currency in US and elsewhere
歐分 /欧分,noun,cent,one-hundredth of a euro
中心,noun,center,point equidistant from all points on the perimeter of a circle
中央,noun,center,point equidistant from all points on the perimeter of a circle
中心,noun,center,point equidistant from all points on the surface of a sphere
中心,noun,center,point on a line midway between the ends
中心,noun,center,point in the interior of figure with mean coordinates
中心,noun,center,place where a function or activity occurs
中心,noun,center,topic of particular importance
中鋒 /中锋,noun,center,in basketball
變化 /变化,noun,change,the process of becoming different
零錢 /零钱,noun,change,small denominations of money given in exchange for a larger denomination
輔幣 /辅币,noun,change,small denominations of money given in exchange for a larger denomination
找回的錢 /找回的钱,noun,change,balance returned after a purchase
找钱,noun,change,balance returned after a purchase
換乘 /换乘,noun,change,a transfer between vehicles
變為 /变为,verb,change,to become something different
成為 /成为,verb,change,to become something different
變化 /变化,verb,change,to become something different
改變 /改变,verb,change,to become something different
改為 /改为,verb,change,to become something different
改變 /改变,verb,change,to make something into something else
轉變 /转变,verb,change,to make something into something else
代替,verb,change,to replace
替代,verb,change,to replace
換衣 /换衣,verb,change,to replace one's own clothing
更衣,verb,change,to replace one's own clothing
改裝 /改装,verb,change,to replace one's own clothing
換車 /换车,verb,change,to transfer to another vehicle
換乘 /换乘,verb,change,to transfer to another vehicle
倒車 /倒车,verb,change,to transfer to another vehicle
轉車 /转车,verb,change,to transfer to another vehicle
圖表 /图表,noun,chart,non-narrative presentation of data
便宜,adj,cheap,low and/or reduced in price
賤 /贱,adj,cheap,low and/or reduced in price
低級的 /低级的,adj,cheap,of poor quality
價廉的 /价廉的,adj,cheap,of little worth
卑鄙,adj,cheap,slang: underhand or unfair in game
檢查 /检查,verb,check,"to inspect, examine"
抑制,verb,check,"to control, limit, or halt"
克制,verb,check,"to control, limit, or halt"
巧克力,noun,chocolate,food made from ground roasted cocoa beans
朱古力,noun,chocolate,food made from ground roasted cocoa beans
巧克力,noun,chocolate,small piece of confectionery made from chocolate
巧克力色,noun,chocolate,colour
選擇 /选择,verb,choose,to pick
挑選 /挑选,verb,choose,to pick
選舉 /选举,verb,choose,to elect
決定 /决定,verb,choose,to decide to act in a certain way
城市,noun,city,large settlement
都市,noun,city,large settlement
城,noun,city,large settlement
市,noun,city,large settlement
類 /类,noun,class,"group, collection, category or set sharing characteristics or attributes"
種類 /种类,noun,class,"group, collection, category or set sharing characteristics or attributes"
階級 /阶级,noun,class,"social grouping, based on job, wealth, etc."
階層 /阶层,noun,class,"social grouping, based on job, wealth, etc."
班,noun,class,group of students in a regularly scheduled meeting with a teacher
課 /课,noun,class,series of classes covering a single subject
學年 /学年,noun,class,group of students who commenced or completed their education during a particular year
年级,noun,class,group of students who commenced or completed their education during a particular year
綱 /纲,noun,class,taxonomy: classification below Phylum and above Order
类,noun,class,object-oriented programming: set of objects possibly differing in state but not behavior
教室,noun,classroom,room in a school
課堂 /课堂,noun,classroom,room in a school
課室 /课室,noun,classroom,room in a school
登,verb,climb,"to ascend, to go up"
爬,verb,climb,"to mount, to move upwards on"
登,verb,climb,"to mount, to move upwards on"
登攀,verb,climb,to scale
攀登,verb,climb,to move by using the hands and feet
關 /关,verb,close,obstruct (an opening)
閉 /闭,verb,close,obstruct (an opening)
關閉 /关闭,verb,close,obstruct (an opening)
關 /关,verb,close,move (a door)
閉 /闭,verb,close,move (a door)
關閉 /关闭,verb,close,move (a door)
閉上 /闭上,verb,close,bring one's eyelids together
衣服,noun,clothes,apparel
服裝 /服装,noun,clothes,apparel
衣裳,noun,clothes,apparel
衣著,noun,clothes,apparel
衣着,noun,clothes,apparel
俱樂部 /俱乐部,noun,club,association of members
棒,noun,club,heavy stick for use as weapon or plaything
棍棒,noun,club,heavy stick for use as weapon or plaything
棒,noun,club,hitting implement in certain ball games
夜總會 /夜总会,noun,club,establishment that provides staged entertainment
梅花,noun,club,"playing card symbol, ♣"
外衣,noun,coat,outer garment covering the upper torso and arms
大衣,noun,coat,outer garment covering the upper torso and arms
外套,noun,coat,outer garment covering the upper torso and arms
大學 /大学,noun,college,institution of higher education
大學 /大学,noun,college,institution of higher education teaching undergraduates
大專 /大专,noun,college,postsecondary institution that does not award bachelor's degrees
學院 /学院,noun,college,"non-specialized, semi-autonomous division of a university"
專科學校 /专科学校,noun,college,specialized division of a university
私立高中,noun,college,in the formal names of private schools: secondary school
學院 /学院,noun,college,institution of further education at an intermediate level
大學 /大学,noun,college,institution for adult education at a basic or intermediate level
校舍,noun,college,residential hall of a university
共同,adj,common,mutual
共通,adj,common,mutual
相互,adj,common,mutual
通常,adj,common,usual
平常,adj,common,usual
公司,noun,company,"in legal context, a corporation"
企業 /企业,noun,company,"in legal context, a corporation"
企業 /企业,noun,company,"in non-legal context, any business, without respect to incorporation"
同伴,noun,company,companionship
連隊 /连队,noun,company,military unit
連 /连,noun,company,military unit
比,verb,compare,to assess the similarities between two things or between one thing and another
比較 /比较,verb,compare,to assess the similarities between two things or between one thing and another
類比 /类比,verb,compare,to declare two things to be similar in some respect
可比,verb,compare,to be similar
完全,adj,complete,with everything included
完整,adj,complete,with everything included
完成的,adj,complete,finished; ended; concluded; completed
完成,verb,complete,to finish
音樂會 /音乐会,noun,concert,a musical entertainment in which several voices or instruments take part
合奏,noun,concert,a musical entertainment in which several voices or instruments take part
會話 /会话,noun,conversation,expression and exchange of individual ideas through talking with other people
談話 /谈话,noun,conversation,expression and exchange of individual ideas through talking with other people
對話 /对话,noun,conversation,expression and exchange of individual ideas through talking with other people
烹調 /烹调,noun,cooking,the process of preparing food by using heat
烹飪 /烹饪,noun,cooking,the process of preparing food by using heat
涼快 /凉快,adj,cool,having a slightly low temperature
清涼 /清凉,adj,cool,having a slightly low temperature
酷,adj,cool,"not showing emotion, calm"
沉著 /沉着,adj,cool,"unenthusiastic, lukewarm, skeptical"
冷靜 /冷静,adj,cool,"colloquial: of a person, knowing what to do and how to behave in any situation"
酷,adj,cool,"colloquial: being considered as ""popular"" by others"
棒,adj,cool,"colloquial: being considered as ""popular"" by others"
酷,adj,cool,colloquial: in fashion
棒,adj,cool,colloquial: in fashion
厲害 /利害 /厉害,adj,cool,colloquial: in fashion
很棒,adj,cool,"colloquial: all right, acceptable"
沒事 /没事,adj,cool,"colloquial: all right, acceptable"
不錯 /不错,adj,cool,"colloquial: all right, acceptable"
平息,adj,cool,colloquial: not upset
正確 /正确,adj,correct,free from error
對 /对,adj,correct,free from error
修正,verb,correct,to make something become right that was previously wrong
改正,verb,correct,to make something become right that was previously wrong
糾正 /纠正,verb,correct,to make something become right that was previously wrong
費用 /费用,noun,cost,amount of money spent for a purpose
成本,noun,cost,amount of money spent for a purpose
花費 /花费,noun,cost,amount of money spent for a purpose
花費 /花费,verb,cost,"to incur a charge, a price"
課程 /课程,noun,course,education: learning program
航路,noun,course,nautical: direction of movement of a vessel
堂兄,noun,cousin,child of a person’s parent’s brother or sister
堂哥,noun,cousin,child of a person’s parent’s brother or sister
堂弟,noun,cousin,child of a person’s parent’s brother or sister
堂姐,noun,cousin,child of a person’s parent’s brother or sister
堂姊,noun,cousin,child of a person’s parent’s brother or sister
堂妹,noun,cousin,child of a person’s parent’s brother or sister
表兄,noun,cousin,child of a person’s parent’s brother or sister
表哥,noun,cousin,child of a person’s parent’s brother or sister
表弟,noun,cousin,child of a person’s parent’s brother or sister
表姐,noun,cousin,child of a person’s parent’s brother or sister
表姊,noun,cousin,child of a person’s parent’s brother or sister
表妹,noun,cousin,child of a person’s parent’s brother or sister
奶油,noun,cream,oily part of milk
乳脂,noun,cream,oily part of milk
乳白色,noun,cream,colour
奶油色,noun,cream,colour
面霜,noun,cream,product to apply to the skin
霜,noun,cream,product to apply to the skin
雪花膏,noun,cream,product to apply to the skin
創造 /创造,verb,create,to put into existence
締造 /缔造,verb,create,to put into existence
文化,noun,culture,"arts, customs and habits"
顧客 /顾客,noun,customer,one who purchases or receives a product or service
主顧 /主顾,noun,customer,one who purchases or receives a product or service
切,verb,cut,to perform an incision
切,verb,cut,to divide with a sharp instrument
插隊 /插队,verb,cut,to enter a queue in a wrong place
加塞兒 /加塞儿,verb,cut,to enter a queue in a wrong place
逃,verb,cut,"colloquial, not to attend a class"
切牌,verb,cut,to divide a pack of playing cards
爸爸,noun,dad,informal: a father
爸,noun,dad,informal: a father
爹,noun,dad,informal: a father
舞蹈家,noun,dancer,person who dances
舞蹈演員 /舞蹈演员,noun,dancer,person who dances
跳舞者,noun,dancer,person who dances
危險 /危险,adj,dangerous,full of danger
親愛的 /亲爱的,adj,dear,loved; lovable
親愛的 /亲爱的,adj,dear,formal way of addressing
尊敬的,adj,dear,formal way of addressing
昂貴的 /昂贵的,adj,dear,formal way of addressing
親愛的 /亲爱的,adj,dear,an informal way of addressing the recipient in a letter's opening line
親愛的 /亲爱的,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
解決 /解决,verb,decide,to resolve or settle
決定 /决定,verb,decide,give judgement
好吃,adj,delicious,pleasing to taste
可口,adj,delicious,pleasing to taste
美味,adj,delicious,pleasing to taste
鮮美 /鲜美,adj,delicious,pleasing to taste
好喝,adj,delicious,pleasing to taste
描述,verb,describe,to represent in words
描寫 /描写,verb,describe,to represent in words
形容,verb,describe,to represent in words
描寫 /描写,noun,description,account in words
描述,noun,description,account in words
設計 /设计,noun,design,plan
圖案 /图案,noun,design,pattern
圖樣 /图样,noun,design,pattern
模式,noun,design,pattern
設計 /设计,noun,design,composition
打算,noun,design,intention
意圖 /意图,noun,design,intention
設計 /设计,noun,design,art of designing
設計 /设计,verb,design,to plan an artwork etc.
書桌 /书桌,noun,desk,table for writing and reading
寫字檯 /寫字枱 /寫字臺 /寫字台,noun,desk,table for writing and reading
細節 /细节,noun,detail,part small enough to escape casual notice
對話 /对话,noun,dialogue,conversation or other discourse between individuals
會話 /会话,noun,dialogue,conversation or other discourse between individuals
對白 /对白,noun,dialogue,conversation or other discourse between individuals
對白 /对白,noun,dialogue,verbal part of a literary or dramatic work
死,verb,die,to stop living
亡,verb,die,to stop living
去世,verb,die,to stop living
往生,verb,die,to stop living
議會 /议会,noun,diet,council of leaders
國會 /国会,noun,diet,council of leaders
飲食 /饮食,noun,diet,food a person or animal consumes
吃喝,noun,diet,food a person or animal consumes
食物,noun,diet,food a person or animal consumes
節食 /节食,noun,diet,controlled regimen of food
飲食療養 /饮食疗养,noun,diet,controlled regimen of food
差別 /差别,noun,difference,quality of being different
差異 /差异,noun,difference,quality of being different
不一樣 /不一样,adj,different,not the same
不同,adj,different,unlike most others
難 /难,adj,difficult,"hard, not easy"
困難 /困难,adj,difficult,"hard, not easy"
艱難 /艰难,adj,difficult,"hard, not easy"
晚飯 /晚饭,noun,dinner,evening meal
晚餐,noun,dinner,evening meal
午飯 /午饭,noun,dinner,midday meal
午餐,noun,dinner,midday meal
正餐,noun,dinner,a formal meal
髒 /脏,adj,dirty,covered with or containing dirt
垢,adj,dirty,that makes one dirty
淫穢的 /淫秽的,adj,dirty,"morally unclean, obscene or indecent"
骯髒 /肮脏,adj,dirty,"morally unclean, obscene or indecent"
下流的,adj,dirty,"dishonourable, violating standards or rules"
卑鄙的,adj,dirty,"illegal, improper"
不法的,adj,dirty,"illegal, improper"
暗淡的,adj,dirty,of color: discolored by impurities
討論 /讨论,verb,discuss,to converse or debate concerning a particular topic
商議 /商议,verb,discuss,to converse or debate concerning a particular topic
碟子,noun,dish,vessel for holding/serving food
盤子 /盘子,noun,dish,vessel for holding/serving food
菜,noun,dish,contents of such a vessel
菜,noun,dish,specific type of food
嗎 /吗,verb,do,in questions
做,verb,do,"perform, execute"
作,verb,do,"perform, execute"
博士,noun,doctor,person who has attained a doctorate
圓 /圆,noun,dollar,designation for specific currency
元,noun,dollar,designation for specific currency
塊 /块,noun,dollar,designation for specific currency
塊錢 /块钱,noun,dollar,designation for specific currency
刀,noun,dollar,designation for specific currency
下,adv,down,"from a high to a low position, downwards"
樓下 /楼下,adv,downstairs,downstairs (adverb)
畫 /画,verb,draw,to produce a picture
繪 /绘,verb,draw,to produce a picture
繪畫 /绘画,verb,draw,to produce a picture
拉,verb,draw,"to pull out, unsheath"
拖拉,verb,draw,"to pull out, unsheath"
連衣裙 /连衣裙,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
著裝 /著装,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
着装,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
女服,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
服裝 /服装,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
服裝 /服装,noun,dress,apparel or clothing
衣服,noun,dress,apparel or clothing
穿衣,verb,dress,to put on clothes — see also get dressed
穿衣服,verb,dress,to put on clothes — see also get dressed
敷藥 /敷药,verb,dress,to apply a dressing to or otherwise treat (a wound)
涼拌 /凉拌,verb,dress,"to prepare (food) for cooking or eating, especially by seasoning it; to add a dressing or sauce (to food, especially a salad)"
開車 /开车,verb,drive,to operate (a wheeled motorized vehicle)
駕駛 /驾驶,verb,drive,to operate (a wheeled motorized vehicle)
駛 /驶,verb,drive,to operate (a wheeled motorized vehicle)
開車 /开车,verb,drive,to travel by operating a motorized vehicle
驅趕 /驱赶,verb,drive,to impel or urge (especially animals) onward by force; to push forward; to compel to move on
趕 /赶,verb,drive,to impel or urge (especially animals) onward by force; to push forward; to compel to move on
驅動 /驱动,verb,drive,to cause (a mechanism) to operate
驅趕動物者 /驱赶动物者,noun,driver,"one who drives something, e.g. cattle"
司機 /司机,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
駕駛員 /驾驶员,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
駕駛者 /驾驶者,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
司機 /司机,noun,driver,person who drives some other vehicle
駕駛員 /驾驶员,noun,driver,person who drives some other vehicle
駕駛者 /驾驶者,noun,driver,person who drives some other vehicle
驅動程式 /驱动程式,noun,driver,program acting as interface between an application and hardware
驅動程序 /驱动程序,noun,driver,program acting as interface between an application and hardware
驅動 /驱动,noun,driver,program acting as interface between an application and hardware
耳朵,noun,ear,organ of hearing
耳,noun,ear,organ of hearing
早,adj,early,at a time in advance of the usual
早,adv,early,at a time before expected
容易,adj,easy,requiring little skill or effort
簡單 /简单,adj,easy,requiring little skill or effort
