word,part_of_speech,english_word,sense
docteur,noun,doctor,person who has attained a doctorate
docteure,noun,doctor,person who has attained a doctorate
docteuse,noun,doctor,person who has attained a doctorate
doctoresse,noun,doctor,person who has attained a doctorate
chien,noun,dog,animal
dollar,noun,dollar,designation for specific currency
porte,noun,door,"portal of entry into a building, room or vehicle"
portière,noun,door,"portal of entry into a building, room or vehicle"
huis,noun,door,"portal of entry into a building, room or vehicle"
à bas,adv,down,"from a high to a low position, downwards"
en bas,adv,down,"from a high to a low position, downwards"
au-dessous,adv,downstairs,downstairs (adverb)
en bas,adv,downstairs,downstairs (adverb)
dessiner,verb,draw,to produce a picture
habiller,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
boire,verb,drink,consume liquid through the mouth
conduire,verb,drive,to operate (a wheeled motorized vehicle)
conducteur,noun,driver,"one who drives something, e.g. cattle"
conductrice,noun,driver,"one who drives something, e.g. cattle"
traqueur,noun,driver,"one who drives something, e.g. cattle"
traqueuse,noun,driver,"one who drives something, e.g. cattle"
chacun,adv,each,apiece
épi,noun,ear,fruiting body of a grain plant
oreille,noun,ear,organ of hearing
tôt,adv,early,at a time before expected
de bonne heure,adv,early,at a time before expected
en avance,adv,early,at a time before expected
vers l 'est,adv,east,towards the east
facile,adj,easy,requiring little skill or effort
simple,adj,easy,requiring little skill or effort
fastoche,adj,easy,requiring little skill or effort
aisé,adj,easy,requiring little skill or effort
manger,verb,eat,"to ingest — see also consume, ingest"
bouffer,verb,eat,"to ingest — see also consume, ingest"
œuf,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
éléphant,noun,elephant,mammal
éléphante,noun,elephant,mammal
éléphanteau,noun,elephant,mammal
éléphantelle,noun,elephant,mammal
sinon,adv,else,word that implies any result with the exception of the one being referred to
autrement,adv,else,word that implies any result with the exception of the one being referred to
envoyer un courriel,verb,email,(transitive) to send an email or emails to
courrieller,verb,email,(transitive) to send an email or emails to
e-mailer,verb,email,(transitive) to send an email or emails to
finir,verb,end,"intransitive: be finished, be terminated"
terminer,verb,end,"intransitive: be finished, be terminated"
profiter de,verb,enjoy,to receive pleasure or satisfaction from something
jouir de,verb,enjoy,to receive pleasure or satisfaction from something
apprécier,verb,enjoy,to receive pleasure or satisfaction from something
prendre plaisir,verb,enjoy,to receive pleasure or satisfaction from something
suffisamment,adv,enough,sufficiently
assez,adv,enough,sufficiently
euro,noun,euro,currency unit of the European Monetary Union
exactement,adv,even,"exactly, fully"
complètement,adv,even,"exactly, fully"
crépuscule,noun,evening,time of day between dusk and night
soir,noun,evening,time of day between dusk and night
événement,noun,event,occurrence
évènement,noun,event,occurrence
toujours,adv,ever,always
exemple,noun,example,something representative of a group
excité,adj,excited,having great enthusiasm and energy
enthousiasmé,adj,excited,having great enthusiasm and energy
excitant,adj,exciting,causing excitement
exercer,verb,exercise,exert for the sake of training
cher,adj,expensive,having a high price or cost
coûteux,adj,expensive,having a high price or cost
expliquer,verb,explain,to make intelligible
supplémentaire,adj,extra,"beyond what is due, usual"
œil,noun,eye,organ
visage,noun,face,anatomy: front part of head
figure,noun,face,anatomy: front part of head
face,noun,face,anatomy: front part of head
fait,noun,fact,an honest observation
vérité,noun,fact,an honest observation
chute,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
faux,adj,false,"untrue, not factual, wrong"
incorrect,adj,false,"untrue, not factual, wrong"
fameux,adj,famous,well known
célèbre,adj,famous,well known
connu,adj,famous,well known
fantastique,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
loin,adv,far,at a great distance
ferme,noun,farm,place where agricultural activities take place
domaine,noun,farm,place where agricultural activities take place
exploitation agricole,noun,farm,place where agricultural activities take place
agriculteur,noun,farmer,person who works the land and/or who keeps livestock
fermier,noun,farmer,person who works the land and/or who keeps livestock
agricultrice,noun,farmer,person who works the land and/or who keeps livestock
fermière,noun,farmer,person who works the land and/or who keeps livestock
cultivateur,noun,farmer,person who works the land and/or who keeps livestock
cultivatrice,noun,farmer,person who works the land and/or who keeps livestock
fermement,adv,fast,in a firm or secure manner
gros,adj,fat,carrying a larger than normal amount of fat on one's body
gras,adj,fat,carrying a larger than normal amount of fat on one's body
père,noun,father,male parent
papa,noun,father,male parent
palper,verb,feel,transitive: to sense by touch
toucher,verb,feel,transitive: to sense by touch
sensation,noun,feeling,sensation
festival,noun,festival,event or community gathering
fête,noun,festival,event or community gathering
remplir,verb,fill,"add contents to, so it is full"
dernier,adj,final,last; ultimate
ultime,adj,final,last; ultimate
trouver,verb,find,"encounter, locate, discover"
fin,adj,fine,of superior quality
finir,verb,finish,to complete
achever,verb,finish,to complete
feu,noun,fire,oxidation reaction
avant tout,adv,first,before anything else
en premier lieu,adv,first,before anything else
d'abord,adv,first,before anything else
premièrement,adv,first,before anything else
primo,adv,first,before anything else
auparavant,adv,first,before anything else
poisson,noun,fish,vertebrate animal
fuite,noun,flight,act of fleeing
vol,noun,flight,act of flying
sol,noun,floor,bottom part of a room
plancher,noun,floor,bottom part of a room
fleur,noun,flower,reproductive structure in angiosperms
voler,verb,fly,to travel through air
suivre,verb,follow,to go or come after in physical space
nourriture,noun,food,any substance consumed by living organisms to sustain life
alimentation,noun,food,any substance consumed by living organisms to sustain life
manger,noun,food,any substance consumed by living organisms to sustain life
bouffe,noun,food,any substance consumed by living organisms to sustain life
pied,noun,foot,part of human body
football,noun,football,association football
foot,noun,football,association football
soccer,noun,football,association football
oublier,verb,forget,to lose remembrance of
essoubler (Saint-Étienne dialect),verb,forget,to lose remembrance of
former,verb,form,to give shape
libre,adj,free,not imprisoned
ami,noun,friend,person whose company one enjoys
copain,noun,friend,person whose company one enjoys
amie f copine,noun,friend,person whose company one enjoys
amical,adj,friendly,"approachable, warm"
amicale,adj,friendly,"approachable, warm"
aimable,adj,friendly,"approachable, warm"
gentil,adj,friendly,"approachable, warm"
gentille,adj,friendly,"approachable, warm"
antérieur,adj,front,located at or near the front
fruit,noun,fruit,part of plant
plein,adj,full,containing the maximum possible amount
amusement,noun,fun,enjoyment or amusement
drôle,adj,funny,amusing; comical
amusant,adj,funny,amusing; comical
rigolo,adj,funny,amusing; comical
marrant,adj,funny,amusing; comical
avenir,noun,future,the time ahead
futur,noun,future,the time ahead
jeu,noun,game,"playful activity that may be unstructured, amusement, pastime"
jardin,noun,garden,piece of land outside with flowers and plants
géographie,noun,geography,study of physical structure and inhabitants of the Earth
obtenir,verb,get,to obtain
fille,noun,girl,young female person
jeune fille,noun,girl,young female person
fillette,noun,girl,young female person
petite amie,noun,girlfriend,a female partner in a romantic relationship
copine,noun,girlfriend,a female partner in a romantic relationship
petite copine,noun,girlfriend,a female partner in a romantic relationship
blonde,noun,girlfriend,a female partner in a romantic relationship
nana,noun,girlfriend,a female partner in a romantic relationship
meuf,noun,girlfriend,a female partner in a romantic relationship
femme,noun,girlfriend,a female partner in a romantic relationship
chérie,noun,girlfriend,a female partner in a romantic relationship
compagne,noun,girlfriend,a female partner in a romantic relationship
partenaire,noun,girlfriend,a female partner in a romantic relationship
donner,verb,give,transfer the possession of something to someone else
bailler,verb,give,transfer the possession of something to someone else
verre,noun,glass,substance
aller,verb,go,to move through space (especially from one place to another)
bon,adj,good,acting in the interest of good; ethical good intentions
adieu,noun,goodbye,an utterance of goodbye
grand-père,noun,grandfather,grandfather (from either side)
aïeul,noun,grandfather,grandfather (from either side)
grand-mère,noun,grandmother,mother of someone's parent
aïeule,noun,grandmother,mother of someone's parent
grand-parent,noun,grandparent,parent of one's parent
aïeul,noun,grandparent,parent of one's parent
aïeule,noun,grandparent,parent of one's parent
gris,noun,gray,colour
gray,noun,gray,SI unit of absorbed radiation
grand,adj,great,"very big, large scale"
vert,noun,green,colour
groupe,noun,group,number of things or persons being in some relation to each other
grandir,verb,grow,(intransitive) to become bigger
croître,verb,grow,(intransitive) to become bigger
conjecture,noun,guess,prediction about the outcome of something
guitare,noun,guitar,musical instrument
salle de gymnastique,noun,gym,sporting facility specialized for lifting weights and exercise
gym,noun,gym,sporting facility specialized for lifting weights and exercise
gymnase,noun,gym,sporting facility specialized for lifting weights and exercise
salle de sport,noun,gym,sporting facility specialized for lifting weights and exercise
salle de muscu,noun,gym,sporting facility specialized for lifting weights and exercise
salle,noun,gym,sporting facility specialized for lifting weights and exercise
poil,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
moitié,noun,half,one of two equal parts into which anything may be divided
main,noun,hand,part of the fore limb
mains,noun,hand,part of the fore limb
menotte,noun,hand,part of the fore limb
menottes,noun,hand,part of the fore limb
arriver,verb,happen,to occur
se produire,verb,happen,to occur
se passer,verb,happen,to occur
advenir,verb,happen,to occur
heureux,adj,happy,"contented, joyous"
heureuse,adj,happy,"contented, joyous"
content,adj,happy,"contented, joyous"
contente,adj,happy,"contented, joyous"
bienheureux,adj,happy,"contented, joyous"
bienheureuse,adj,happy,"contented, joyous"
dur,adv,hard,with much force or effort (related to act of think)
durement,adv,hard,with much force or effort (related to act of think)
chapeau,noun,hat,a head covering
couvre-chef,noun,hat,a head covering
haïr,verb,hate,to dislike intensely
détester,verb,hate,to dislike intensely
avoir,verb,have,to possess
tête,noun,head,part of the body
santé,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
forme,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
en bonne santé,adj,healthy,enjoying good health
sain,adj,healthy,enjoying good health
entendre,verb,hear,to perceive with the ear
aide,noun,help,action given to provide assistance
secours,noun,help,action given to provide assistance
ici,adv,here,"in, on, or at this place"
haut,adj,high,elevated; tall
histoire,noun,history,aggregate of past events
passe-temps,noun,hobby,activity done for enjoyment in spare time
hobby,noun,hobby,activity done for enjoyment in spare time
hobereau,noun,hobby,Falco subbuteo
à la maison,adv,home,at home
devoirs,noun,homework,work that is done at home
espérer,verb,hope,"to want something to happen, with expectation that it might"
cheval,noun,horse,members of the species Equus ferus
étalon,noun,horse,members of the species Equus ferus
jument,noun,horse,members of the species Equus ferus
poulain,noun,horse,members of the species Equus ferus
pouliche,noun,horse,members of the species Equus ferus
hôpital,noun,hospital,large medical facility
chaud,adj,hot,having a high temperature
très chaud,adj,hot,having a high temperature
hôtel,noun,hotel,establishment providing accommodation
heure,noun,hour,time period of sixty minutes
maison,noun,house,human abode
comment,adv,how,to what degree
cependant,adv,however,nevertheless
pourtant,adv,however,nevertheless
néanmoins,adv,however,nevertheless
toutefois,adv,however,nevertheless
nonobstant,adv,however,nevertheless
affamé,adj,hungry,affected by hunger; desirous of food
avoir faim,adj,hungry,affected by hunger; desirous of food
mari,noun,husband,male partner in marriage
époux,noun,husband,male partner in marriage
glace,noun,ice,water in frozen form
crème glacée,noun,ice cream,dessert
glace,noun,ice cream,dessert
imaginer,verb,imagine,(transitive) to form a mental image of something
important,adj,important,having relevant and crucial value
améliorer,verb,improve,to make something better
amender,verb,improve,to make something better
dedans,adv,in,moving to the interior
à l'intérieur,adv,in,moving to the interior
inclure,verb,include,to bring into as a part or member
comprendre,verb,include,to bring into as a part or member
renseignement,noun,information,communicable knowledge
informations,noun,information,communicable knowledge
information,noun,information,communicable knowledge
intéresser,verb,interest,to attract attention or concern
intéressé,adj,interested,having or showing interest
intéressant,adj,interesting,arousing or holding the attention
avoir une entrevue,verb,interview,to have an interview
interroger,verb,interview,to have an interview
présenter,verb,introduce,to cause someone to be acquainted
île,noun,island,area of land completely surrounded by water
ile,noun,island,area of land completely surrounded by water
veste,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
blouson,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
jeans,noun,jeans,denim trousers
tâche,noun,job,task
travail,noun,job,task
boulot,noun,job,task
joindre,verb,join,to combine more than one item into one; to put together
jus,noun,juice,liquid from a plant
juste,adv,just,"only, simply, merely"
simplement,adv,just,"only, simply, merely"
garder,verb,keep,to maintain possession of
clé,adj,key,indispensable
genre,noun,kind,"type, race, category"
sorte,noun,kind,"type, race, category"
acabit,noun,kind,"type, race, category"
cuisine,noun,kitchen,room
savoir,verb,know,be justifiably certain or sure about (something true)
terre,noun,land,part of Earth that is not covered by oceans or other bodies of water
langue,noun,language,body of words used as a form of communication
grand,adj,large,of greater size — see also big
tard,adv,late,past a designated time
plus en retard,adv,later,more late
rire,noun,laugh,expression of mirth peculiar to the human species
apprendre,verb,learn,to acquire knowledge or ability
étudier,verb,learn,to acquire knowledge or ability
laisser,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
gauche,noun,left,the left side
jambe,noun,leg,lower limb from groin to ankle
leçon,noun,lesson,section of learning or teaching
laisser,verb,let,allow
lettre,noun,letter,a symbol in an alphabet
caractère,noun,letter,a symbol in an alphabet
bibliothèque,noun,library,"institution which holds books, etc."
mentir,verb,lie,tell an intentional untruth
mythonner,verb,lie,tell an intentional untruth
être étendu,verb,lie,be in horizontal position
gésir,verb,lie,be in horizontal position
être couché,verb,lie,be in horizontal position
vie,noun,life,the state of being alive
lumineux,adj,light,having light
lumineuse,adj,light,having light
léger,adj,light,of low weight
aimer,verb,like,to enjoy
plaire (à),verb,like,to enjoy
bien aimer,verb,like,to enjoy
lion,noun,lion,big cat Panthera leo
lionne,noun,lion,big cat Panthera leo
gîter,verb,list,to tilt to one side
lister,verb,list,to create or recite a list
énumérer,verb,list,to create or recite a list
écouter,verb,listen,to pay attention to a sound
petit,adj,little,small in size
vivre,verb,live,be alive
local,adj,local,of a nearby location
regarder,verb,look,to try to see
perdre,verb,lose,cause (something) to cease to be in one's possession or capability
aimer,verb,love,have a strong affection for
déjeuner,noun,lunch,meal around midday
lunch,noun,lunch,meal around midday
grand déjeuner,noun,lunch,meal around midday
grand-déjeuner,noun,lunch,meal around midday
machine,noun,machine,mechanical or electrical device
magazine,noun,magazine,periodical
revue,noun,magazine,periodical
principal,adj,main,"chief, most important, or principal in extent, etc."
faire,verb,make,to construct
mail,noun,mall,alley where the game of pall mall was played
homme,noun,man,adult male human
carte,noun,map,visual representation of an area
plan,noun,map,visual representation of an area
marché,noun,market,gathering for trading
concorder,verb,match,intransitive: to agree; to be equal
accorder,verb,match,intransitive: to agree; to be equal
correspondre,verb,match,intransitive: to agree; to be equal
peut-être,adv,maybe,indicating a lack of certainty
peut-être que,adv,maybe,indicating a lack of certainty
il se peut que,adv,maybe,indicating a lack of certainty
repas,noun,meal,food that is prepared and eaten
mouture,noun,meal,coarse-ground edible part of various grains
avoir l'intention,verb,mean,to intend; plan on doing
entendre faire,verb,mean,to intend; plan on doing
signification,noun,meaning,symbolic value of something
sens,noun,meaning,symbolic value of something
viande,noun,meat,animal flesh used as food
rencontrer,verb,meet,to come face to face with by accident; to encounter
rencontre,noun,meeting,action noun of the verb to meet
membre,noun,member,one who officially belongs to a group
carte,noun,menu,details of the food to be served at a banquet
menu,noun,menu,details of the food to be served at a banquet
message,noun,message,"communication, concept or information conveyed"
mètre,noun,meter,measuring instrument
compteur,noun,meter,measuring instrument
minuit,noun,midnight,middle of the night
mille,noun,mile,measure of length
lait,noun,milk,liquid
minute,noun,minute,unit of time
manquer,verb,miss,to fail to hit
rater,verb,miss,to fail to hit
faute,noun,mistake,an error
erreur,noun,mistake,an error
mannequin,noun,model,person
modèle,noun,model,person
moderne,adj,modern,pertaining to the current time and style
instant,noun,moment,very brief period of time
moment,noun,moment,very brief period of time
argent,noun,money,means of exchange and measure of value
mois,noun,month,period into which a year is divided
matin,noun,morning,part of the day between dawn and midday
matinée,noun,morning,part of the day between dawn and midday
