word,part_of_speech,english_word,sense
määrä,noun,date,assigned end; conclusion
määränpää,noun,date,assigned end; conclusion
elinikä,noun,date,obsolete: given or assigned length of life
elinaika,noun,date,obsolete: given or assigned length of life
aika,noun,date,obsolete: given or assigned length of life
ikä,noun,date,obsolete: given or assigned length of life
tapaaminen,noun,date,pre-arranged social meeting
seuralainen,noun,date,companion when one is partaking in a social occasion
avec,noun,date,companion when one is partaking in a social occasion
deitti,noun,date,companion when one is partaking in a social occasion
treffit,noun,date,meeting with a lover or potential lover; a person so met
heila,noun,date,meeting with a lover or potential lover; a person so met
deitti,noun,date,meeting with a lover or potential lover; a person so met
taateli,noun,date,fruit of the date palm
tytär,noun,daughter,female offspring
päivä,noun,day,period between sunrise and sunset
päivä,noun,day,period of 24 hours
vuorokausi,noun,day,period of 24 hours
päivä,noun,day,period from midnight to the following midnight
vuorokausi,noun,day,period from midnight to the following midnight
vuorokausi,noun,day,rotational period of a planet
päivä,noun,day,rotational period of a planet
päivä,noun,day,"part of a day period which one spends at one's job, school, etc."
rakas,adj,dear,loved; lovable
hellä,adj,dear,"loving, affectionate, heartfelt"
sydämellinen,adj,dear,"loving, affectionate, heartfelt"
arvokas,adj,dear,precious to or greatly valued by someone
arvoisa,adj,dear,precious to or greatly valued by someone
rakas,adj,dear,precious to or greatly valued by someone
tärkeä,adj,dear,precious to or greatly valued by someone
hyvä,adj,dear,formal way of addressing
parahin,adj,dear,formal way of addressing
arvon,adj,dear,an informal way of addressing the recipient in a letter's opening line
rakas,adj,dear,an informal way of addressing the recipient in a letter's opening line
hyvä,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
arvoisa,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
arvon,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
rakas,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
rakas,adj,dear,an ironic way to start (often after my) addressing an inferior
ratkaista,verb,decide,to resolve or settle
päättää,verb,decide,give judgement
ratkaista,verb,decide,give judgement
valita,verb,decide,give judgement
ratkaista,verb,decide,to cause someone to come to a decision
herkullinen,adj,delicious,pleasing to taste
maukas,adj,delicious,pleasing to taste
hyvänmakuinen,adj,delicious,pleasing to taste
kuvailla,verb,describe,to represent in words
luonnehtia,verb,describe,to represent in words
kuvata,verb,describe,to give rise to a geometrical structure
kuvaus,noun,description,account in words
selitys,noun,description,account in words
kuvailu,noun,description,act of describing
kuvaaminen,noun,description,act of describing
määritelmä,noun,description,set of characteristics
kuvaus,noun,description,taxonomy: scientific documentation of a taxon
kuvailu,noun,description,linguistics: act or practice of recording and describing actual language usage
kuvaileva tutkimus,noun,description,linguistics: descriptive linguistic survey
suunnitella,verb,design,to plan an artwork etc.
muotoilla,verb,design,to plan an artwork etc.
työpöytä,noun,desk,table for writing and reading
kirjoituspöytä,noun,desk,table for writing and reading
yksityiskohta,noun,detail,part small enough to escape casual notice
detalji,noun,detail,part small enough to escape casual notice
detalji,noun,detail,uncountable: a profusion of details
yksityiskohta,noun,detail,uncountable: a profusion of details
yksityiskohta,noun,detail,part considered trivial enough to ignore
epäolennaisuus,noun,detail,part considered trivial enough to ignore
henkilötiedot,noun,detail,plural: personal information
komennus,noun,detail,military: temporary unit
dialogi,noun,dialogue,conversation or other discourse between individuals
vuoropuhelu,noun,dialogue,conversation or other discourse between individuals
vuoropuhelu,noun,dialogue,verbal part of a literary or dramatic work
dialogi,noun,dialogue,literary form resembling a conversation
sanakirja,noun,dictionary,publication that explains the meanings of an ordered list of words
kuolla,verb,die,to stop living
delata,verb,die,to stop living
heittää henkensä,verb,die,to stop living
kupsahtaa,verb,die,to stop living
kaatua,verb,die,to stop living
menehtyä,verb,die,to stop living
saada surmansa,verb,die,to stop living
edesmennä,verb,die,to stop living
nukkua pois,verb,die,to stop living
depata,verb,die,to stop living
vaihtaa hiippakuntaa,verb,die,to stop living
heittää lusikka nurkkaan,verb,die,to stop living
mennä manan majoille,verb,die,to stop living
siirtyä ajasta ikuisuuteen,verb,die,to stop living
heittää veivinsä,verb,die,to stop living
potkaista tyhjää,verb,die,to stop living
oikaista koipensa,verb,die,to stop living
kuolla,verb,die,to become hated or utterly ignored
kuolla,verb,die,to become spiritually dead
kuolla,verb,die,to be mortified or shocked
hyytyä,verb,die,to break down
hajota,verb,die,to break down
mennä rikki,verb,die,to break down
kuolla,verb,die,"to perish, to cease to exist"
kadota,verb,die,"to perish, to cease to exist"
hävitä,verb,die,"to perish, to cease to exist"
kuolla,verb,die,to fail to evoke laughter
hyytyä,verb,die,to fail to evoke laughter
valtiopäivät,noun,diet,council of leaders
ruokavalio,noun,diet,food a person or animal consumes
dieetti,noun,diet,controlled regimen of food
ruokavalio,noun,diet,controlled regimen of food
laihdutuskuuri,noun,diet,controlled regimen of food
kulutus,noun,diet,habitual consumption
erilaisuus,noun,difference,quality of being different
ero,noun,difference,characteristic of something that makes it different from something else
eroavaisuus,noun,difference,characteristic of something that makes it different from something else
erimielisyys,noun,difference,disagreement or argument about something important
mielipide-ero,noun,difference,disagreement or argument about something important
erotus,noun,difference,arithmetic: result of a subtraction
erilainen,adj,different,not the same
toisenlainen,adj,different,not the same
erilainen,adj,different,unlike most others
omalaatuinen,adj,different,unlike most others
poikkeuksellinen,adj,different,unlike most others
vaikea,adj,difficult,"hard, not easy"
hankala,adj,difficult,"hard, not easy"
päivällinen,noun,dinner,evening meal
illallinen,noun,dinner,evening meal
ruoka,noun,dinner,a meal given to an animal
lounas,noun,dinner,midday meal
päivällinen,noun,dinner,midday meal
illallinen,noun,dinner,a formal meal
päivällinen,noun,dinner,a formal meal
likainen,adj,dirty,covered with or containing dirt
törkyinen,adj,dirty,covered with or containing dirt
likainen,adj,dirty,that makes one dirty
tuhma,adj,dirty,"morally unclean, obscene or indecent"
rivo,adj,dirty,"morally unclean, obscene or indecent"
hävytön,adj,dirty,"morally unclean, obscene or indecent"
säädytön,adj,dirty,"morally unclean, obscene or indecent"
ruma,adj,dirty,"morally unclean, obscene or indecent"
halpamainen,adj,dirty,"dishonourable, violating standards or rules"
likainen,adj,dirty,"dishonourable, violating standards or rules"
ruma,adj,dirty,"dishonourable, violating standards or rules"
härski,adj,dirty,"dishonourable, violating standards or rules"
likainen,adj,dirty,"illegal, improper"
ruma,adj,dirty,"illegal, improper"
epäpuhdas,adj,dirty,out of tune
likainen,adj,dirty,of color: discolored by impurities
muokattu,adj,dirty,computing: containing data which need to be written back to a larger memory
likainen,adj,dirty,computing: containing data which need to be written back to a larger memory
huumeita kantava,adj,dirty,slang: carrying illegal drugs
huumeissa,adj,dirty,slang: carrying illegal drugs
törkeä,adj,dirty,intensifier
ruma,adj,dirty,sleety; gusty; stormy
keskustella,verb,discuss,to converse or debate concerning a particular topic
väitellä,verb,discuss,to converse or debate concerning a particular topic
kiistellä,verb,discuss,to converse or debate concerning a particular topic
lautanen,noun,dish,vessel for holding/serving food
tarjoiluvati,noun,dish,vessel for holding/serving food
vati,noun,dish,vessel for holding/serving food
astia,noun,dish,vessel for holding/serving food
annos,noun,dish,contents of such a vessel
vadillinen,noun,dish,contents of such a vessel
lautasellinen,noun,dish,contents of such a vessel
astiallinen (dishful of),noun,dish,contents of such a vessel
ruokalaji,noun,dish,specific type of food
astiat,noun,dish,tableware to be/being washed
tiskit,noun,dish,tableware to be/being washed
lautasantenni,noun,dish,type of antenna
namupala,noun,dish,slang: sexually attractive person
-ko,verb,do,in questions
-kö,verb,do,in questions
-han,verb,do,for emphasis
-hän,verb,do,for emphasis
kyllä,verb,do,for emphasis
tehdä,verb,do,"perform, execute"
riittää,verb,do,"work, suffice"
menetellä,verb,do,"work, suffice"
välttää,verb,do,"work, suffice"
kelvata,verb,do,"work, suffice"
käydä päinsä,verb,do,be reasonable or acceptable
olla hyväksyttävää,verb,do,be reasonable or acceptable
tehdä,verb,do,have as an effect
voida,verb,do,fare
pärjätä,verb,do,fare
tehdä työkseen,verb,do,have as one's job
tehdä,verb,do,perform tasks
kypsentää,verb,do,cook
paistaa,verb,do,cook
käydä,verb,do,visit
kohdella,verb,do,treat in a certain way
tehdä,verb,do,treat in a certain way
pitää huolta,verb,do,work on/for
käyttäytyä,verb,do,behave
istua,verb,do,be in jail
leikkiä,verb,do,impersonate
tehdä,verb,do,emulate behaviour generally attributed to the individual named
nistiä,verb,do,kill
hoidella,verb,do,slang: have sex with
naida,verb,do,slang: have sex with
panna,verb,do,slang: have sex with
laittaa,verb,do,slang: have sex with
huijata,verb,do,"cheat, swindle"
kääntää,verb,do,convert
tehdä,verb,do,convert
tulla valmista,verb,do,finish
ottaa,verb,do,take drugs
tehdä,verb,do,have a purpose
tohtori,noun,doctor,person who has attained a doctorate
koira,noun,dog,animal
uroskoira,noun,dog,male canine
ruma ämmä,noun,dog,"dull, unattractive girl or woman"
konna,noun,dog,morally reprehensible person — see also scoundrel
dollari,noun,dollar,designation for specific currency
taala,noun,dollar,designation for specific currency
ovi,noun,door,"portal of entry into a building, room or vehicle"
luukku,noun,door,any flap that opens like a door
ovi,noun,door,any flap that opens like a door
portti,noun,door,immigration: entry point
portti,noun,door,figurative: means of approach or access
raja,noun,door,figurative: barrier
alas,adv,down,"from a high to a low position, downwards"
alaspäin,adv,down,"from a high to a low position, downwards"
etelään,adv,down,to the south
pystysuoraan,adv,down,in crosswords
maahan,adv,down,"sentence substitute for ""get down"""
piirtää,verb,draw,to produce a picture
hahmotella,verb,draw,to produce a picture
luonnostella,verb,draw,to produce a picture
vetää,verb,draw,"to drag, pull"
hinata,verb,draw,"to drag, pull"
raahata,verb,draw,"to drag, pull"
kiskoa,verb,draw,"to drag, pull"
tempoa,verb,draw,"to drag, pull"
vetää,verb,draw,"to pull out, unsheath"
juoksuttaa,verb,draw,"to extract a liquid, or cause a liquid to come out"
laskea,verb,draw,"to extract a liquid, or cause a liquid to come out"
vetää,verb,draw,to attract
houkutella,verb,draw,to attract
vetää,verb,draw,to deduce or infer
luottaa,verb,draw,to rely on
jännittää,verb,draw,archery: to pull back the arrow
sulkea,verb,draw,to close curtains etc.
vetää kiinni,verb,draw,to close curtains etc.
vetäytyä,verb,draw,of drinks: to leave temporarily so as to allow the flavour to increase
pelata tasan,verb,draw,to end a game with neither side winning
päättyä tasapeliin,verb,draw,to end a game with neither side winning
kuluttaa,verb,draw,to consume
arpoa,verb,draw,to determine the result of a lottery
nostaa,verb,draw,cardgames: to take the top card of a deck into hand
vaihtaa,verb,draw,poker: to trade in cards
pukea,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
pukeutua,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
pukeutua,verb,dress,to put on clothes — see also get dressed
pukea päällensä (vaatteet),verb,dress,to put on clothes — see also get dressed
koristaa,verb,dress,"to adorn or ornament (something) — see also adorn, ornament"
koristella,verb,dress,"to adorn or ornament (something) — see also adorn, ornament"
sitoa,verb,dress,to apply a dressing to or otherwise treat (a wound)
siistiä,verb,dress,to fit or prepare (something) for use; to render (something) suitable for an intended purpose — see also get ready
sukia,verb,dress,to fit or prepare (something) for use; to render (something) suitable for an intended purpose — see also get ready
valmistaa,verb,dress,to fit or prepare (something) for use; to render (something) suitable for an intended purpose — see also get ready
valmistella,verb,dress,to fit or prepare (something) for use; to render (something) suitable for an intended purpose — see also get ready
viimeistellä,verb,dress,to prepare the surface of (a material)
puhdistaa,verb,dress,"to remove chaff or impurities from (flour, grain, etc.) by bolting or sifting, winnowing, and other methods"
maustaa,verb,dress,"to prepare (food) for cooking or eating, especially by seasoning it; to add a dressing or sauce (to food, especially a salad)"
lavastaa,verb,dress,"to prepare (a set) by installing the props, scenery, etc."
laittaa ojennukseen,verb,dress,"to arrange (soldiers or troops) into proper formation; especially, to adjust (soldiers or troops) into straight lines and at a proper distance from each other"
pitää,verb,dress,to allow one’s penis to fall to one side or the other within one’s trousers
pukea,verb,dress,of a sportsperson: to put on the uniform and have the equipment needed to play a sport
juoda,verb,drink,consume liquid through the mouth
juoda,verb,drink,consume alcoholic beverages
ajaa,verb,drive,to operate (a wheeled motorized vehicle)
ajaa,verb,drive,to travel by operating a motorized vehicle
ajaa,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
kuljettaa,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
kuskata,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
kyysätä,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
kyydittää,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
kyyditä,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
heittää,verb,drive,"to convey (a person, etc) in a wheeled motorized vehicle"
ohjata,verb,drive,"to direct a vehicle powered by a horse, ox or similar animal"
ajaa,verb,drive,"to direct a vehicle powered by a horse, ox or similar animal"
ohjastaa,verb,drive,"to direct a vehicle powered by a horse, ox or similar animal"
ajaa,verb,drive,to impel or urge (especially animals) onward by force; to push forward; to compel to move on
paimentaa,verb,drive,to impel or urge (especially animals) onward by force; to push forward; to compel to move on
ajaa,verb,drive,to cause animals to flee out of
iskeä,verb,drive,to move (something) by hitting it with great force
lyödä,verb,drive,to move (something) by hitting it with great force
pakottaa,verb,drive,to move (something) by hitting it with great force
ohjata,verb,drive,to cause (a mechanism) to operate
pyörittää,verb,drive,to cause (a mechanism) to operate
käyttää,verb,drive,to cause (a mechanism) to operate
motivoida,verb,drive,to motivate; to provide an incentive for
ajaa,verb,drive,to motivate; to provide an incentive for
kannustaa,verb,drive,to motivate; to provide an incentive for
yllyttää,verb,drive,to motivate; to provide an incentive for
pakottaa,verb,drive,to compel (to do something)
ajaa,verb,drive,to compel (to do something)
pakottaa,verb,drive,to cause to become
ajaa,verb,drive,to cause to become
tehdä,verb,drive,to cause to become
rynnätä,verb,drive,(intransitive) to move forcefully
ajaja,noun,driver,"one who drives something, e.g. cattle"
ajuri,noun,driver,something that drives something
ajojuhta,noun,driver,something that drives something
kuljettaja,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
ajaja,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
kuski,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
ajuri,noun,driver,person who drives some other vehicle
kuski,noun,driver,person who drives some other vehicle
ajuri,noun,driver,program acting as interface between an application and hardware
draiveri,noun,driver,golf club
kappale,adv,each,apiece
kukin,adv,each,individually
jokainen,adv,each,individually
tähkä,noun,ear,fruiting body of a grain plant
korva,noun,ear,organ of hearing
vasikka,noun,ear,slang: police informant
korva,noun,ear,musical ability
korva,noun,ear,favour of being heard
korva,noun,ear,that which resembles in shape or position the ear of an animal
aikaisin,adv,early,at a time before expected
varhain,adv,early,at a time before expected
ajoissa,adv,early,at a time before expected
hyvissä ajoin,adv,early,at a time before expected
itään,adv,east,towards the east
itään päin,adv,east,towards the east
itää kohti,adv,east,towards the east
helppo,adj,easy,requiring little skill or effort
helppo,adj,easy,consenting readily to sex
syödä,verb,eat,"to ingest — see also consume, ingest"
mättää,verb,eat,colloquial: cause to worry
kalvaa,verb,eat,colloquial: cause to worry
syödä,verb,eat,eat a meal
ruokailla,verb,eat,eat a meal
muna,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
muna,noun,egg,edible egg of a domestic fowl; the contents of such an egg or eggs used as food
kananmuna,noun,egg,edible egg of a domestic fowl; the contents of such an egg or eggs used as food
muna,noun,egg,food item shaped to resemble an egg
muna,noun,egg,thing which looks like or is shaped like an egg
kuhmu,noun,egg,swelling on one’s head resulting from an injury
nolla,noun,egg,score of zero
norsu,noun,elephant,mammal
elefantti,noun,elephant,mammal
mammutti,noun,elephant,anything huge and ponderous
lähettää sähköposti,verb,email,(transitive) to send an email or emails to
meilata,verb,email,(transitive) to send an email or emails to
lähettää sähköpostilla,verb,email,(transitive) to send (something) through email
meilata,verb,email,(transitive) to send (something) through email
lähettää sähköpostia,verb,email,"(intransitive) to send, or compose and send, an email or emails"
meilata,verb,email,"(intransitive) to send, or compose and send, an email or emails"
päättyä,verb,end,"intransitive: be finished, be terminated"
päättää,verb,end,"transitive: finish, terminate (something)"
lopettaa,verb,end,"transitive: finish, terminate (something)"
nauttia,verb,enjoy,to receive pleasure or satisfaction from something
tarpeeksi,adv,enough,sufficiently
kyllin,adv,enough,sufficiently
riittävän,adv,enough,sufficiently
vuorikenguru,noun,euro,Macropus robustus
euro,noun,euro,currency unit of the European Monetary Union
euro,noun,euro,coin worth 1 euro
jopa,adv,even,implying extreme example
edes,adv,even,implying extreme example
vielä,adv,even,emphasising comparative
ilta,noun,evening,time of day between dusk and night
ilta,noun,evening,time of day between the approximate time of midwinter dusk and midnight
ehtoo,noun,evening,figurative: concluding time period
tapahtuma,noun,event,occurrence
tapaus,noun,event,occurrence
ilmiö,noun,event,occurrence
tapahtuma,noun,event,prearranged social activity
tilaisuus,noun,event,prearranged social activity
tapahtuma,noun,event,physics: point in spacetime
tapahtuma,noun,event,computing: action which triggers an event handler
tapahtuma,noun,event,probability theory: a set of some of the possible outcomes
aina,adv,ever,always
jatkuvasti,adv,ever,"continuously, constantly, all the time"
ikinä,adv,ever,at any time
koskaan,adv,ever,at any time
ikinä,adv,ever,in any way
koskaan,adv,ever,in any way
kyllä,adv,ever,intensifier following an interrogative word
esimerkki,noun,example,something representative of a group
esimerkki,noun,example,something serving to explain or illustrate a rule
esimerkki,noun,example,something serving as a pattern of behaviour
esikuva,noun,example,something serving as a pattern of behaviour
esimerkki,noun,example,person punished as a warning to others
varoittava esimerkki,noun,example,person punished as a warning to others
esimerkki,noun,example,parallel or closely similar case
harjoitustehtävä,noun,example,instance as a problem to be solved
esimerkki,noun,example,instance as a problem to be solved
innostunut,adj,excited,having great enthusiasm and energy
innoissaan,adj,excited,having great enthusiasm and energy
kiihtynyt,adj,excited,having great enthusiasm and energy
tohkeissaan,adj,excited,having great enthusiasm and energy
täpinöissään,adj,excited,having great enthusiasm and energy
virittynyt,adj,excited,being in a state of higher energy
jännittävä,adj,exciting,causing excitement
harjoitella,verb,exercise,exert for the sake of training
harjoittaa,verb,exercise,exert for the sake of training
kuntoilla,verb,exercise,exert for the sake of training
treenata,verb,exercise,exert for the sake of training
jumpata,verb,exercise,exert for the sake of training
päntätä,verb,exercise,exert for the sake of training
opetella,verb,exercise,exert for the sake of training
kuntoilla,verb,exercise,perform physical activity
harjoitella,verb,exercise,perform physical activity
treenata,verb,exercise,perform physical activity
jumpata,verb,exercise,perform physical activity
voimistella,verb,exercise,perform physical activity
voimailla,verb,exercise,perform physical activity
käyttää,verb,exercise,use; put into practice
ottaa käyttöön,verb,exercise,use; put into practice
hyödyntää,verb,exercise,use; put into practice
vaivata,verb,exercise,occupy the attention and effort of
rasittaa,verb,exercise,occupy the attention and effort of
käyttää,verb,exercise,"take action, enforce"
kallis,adj,expensive,having a high price or cost
selittää,verb,explain,to make intelligible
selostaa,verb,explain,to make intelligible
selittää,verb,explain,excuse
ylimääräinen,adj,extra,"beyond what is due, usual"
lisä-,adj,extra,"beyond what is due, usual"
ekstra-,adj,extra,"beyond what is due, usual"
ylimääräinen,adj,extra,extraordinarily good
lisä-,adj,extra,extraordinarily good
silmä,noun,eye,organ
neulansilmä,noun,eye,hole in needle
silmä,noun,eye,hole in needle
silmukka,noun,eye,loop of metal
korvake,noun,eye,loop of metal
myrskynsilmä,noun,eye,of a hurricane
silmä,noun,eye,of a hurricane
silmäkuvio,noun,eye,mark on an animal resembling an eye
silmä,noun,eye,mark on an animal resembling an eye
silmä,noun,eye,of a potato
silmä,noun,eye,ability to notice what others might miss
kasvot,noun,face,anatomy: front part of head
naama,noun,face,anatomy: front part of head
pärstä,noun,face,anatomy: front part of head
ilme,noun,face,facial expression
naama,noun,face,facial expression
naama,noun,face,slang: the mouth
turpa,noun,face,slang: the mouth
julkisivu,noun,face,public image
ilme,noun,face,public image
julkikuva,noun,face,public image
kasvot,noun,face,good reputation; standing in the eyes of others
otsa,noun,face,figurative: shameless confidence
uhka,noun,face,figurative: presence; sight; front
kasvot,noun,face,figurative: presence; sight; front
päivänvalo,noun,face,figurative: presence; sight; front
etupuoli,noun,face,frontal aspect
etuseinä,noun,face,frontal aspect
eturinne,noun,face,frontal aspect
etupuoli,noun,face,"surface, especially a front or outer one"
etuseinä,noun,face,"surface, especially a front or outer one"
eturinne,noun,face,"surface, especially a front or outer one"
pinta,noun,face,"surface, especially a front or outer one"
rinne,noun,face,"surface, especially a front or outer one"
tahko,noun,face,geometry: bounding surface of a polyhedron
taho,noun,face,geometry: bounding surface of a polyhedron
etupuoli,noun,face,cricket: front surface of a bat
lyöntipinta,noun,face,golf: part of a golf club that hits the ball
kuvapuoli,noun,face,cards: side that shows card's value
leveys,noun,face,mechanics: width of a pulley
kasvot,noun,face,mode of regard
ilme,noun,face,mode of regard
tosiasia,noun,fact,an honest observation
fakta,noun,fact,an honest observation
tosio,noun,fact,an honest observation
tosiasia,noun,fact,something actual
fakta,noun,fact,something actual
tosio,noun,fact,something actual
tosiasia,noun,fact,something which has become real
fakta,noun,fact,something which has become real
tosio,noun,fact,something which has become real
tosiasia,noun,fact,something concrete used as a basis for further interpretation
fakta,noun,fact,something concrete used as a basis for further interpretation
tosio,noun,fact,something concrete used as a basis for further interpretation
tosiasia,noun,fact,an objective consensus on a fundamental reality
fakta,noun,fact,an objective consensus on a fundamental reality
tosio,noun,fact,an objective consensus on a fundamental reality
tieto,noun,fact,information about a particular subject
tosiasia,noun,fact,information about a particular subject
fakta,noun,fact,information about a particular subject
tosio,noun,fact,information about a particular subject
putoaminen,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
alasmeno,noun,fall,a period of decline before the end
tuho,noun,fall,loss of greatness or status
valheellinen,adj,false,"untrue, not factual, wrong"
epätosi,adj,false,"untrue, not factual, wrong"
väärä,adj,false,"untrue, not factual, wrong"
vale-,adj,false,"untrue, not factual, wrong"
perusteeton,adj,false,based on factually incorrect premises
väärä,adj,false,based on factually incorrect premises
keinotekoinen,adj,false,"spurious, artificial"
teko-,adj,false,"spurious, artificial"
keino-,adj,false,"spurious, artificial"
vale-,adj,false,"spurious, artificial"
epätosi,adj,false,state in Boolean logic that indicates a negative result
epärehellinen,adj,false,uttering falsehood
petollinen,adj,false,not faithful or loyal
epälojaali,adj,false,not faithful or loyal
virheellinen,adj,false,"not well founded, erroneous"
väärä,adj,false,"not well founded, erroneous"
kelvoton,adj,false,"not well founded, erroneous"
vale-,adj,false,not essential or permanent
väliaikainen,adj,false,not essential or permanent
epävireinen,adj,false,music: out of tune
falski,adj,false,music: out of tune
perhe-,adj,family,suitable for children and adults
homppeli,adj,family,(slang) homosexual
fägäri,adj,family,(slang) homosexual
kuuluisa,adj,famous,well known
kuuluisa,adj,famous,in the public eye
ihmeellinen,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
ihana,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
mahtava,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
uskomaton,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
upea,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
fantastinen,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
mielikuvituksellinen,adj,fantastic,existing in or constructed from fantasy
ihmeellinen,adj,fantastic,existing in or constructed from fantasy
mielikuvituksellinen,adj,fantastic,"not believable, only possible in fantasy"
ihmeellinen,adj,fantastic,"not believable, only possible in fantasy"
uskomaton,adj,fantastic,"not believable, only possible in fantasy"
ihmeellinen,adj,fantastic,"resembling fantasies in irregularity, grotesque"
kummallinen,adj,fantastic,"resembling fantasies in irregularity, grotesque"
omituinen,adj,fantastic,"resembling fantasies in irregularity, grotesque"
kaukana,adv,far,at a great distance
etäällä,adv,far,at a great distance
kaukana,adv,far,"to, from or over a great distance"
kauas,adv,far,"to, from or over a great distance"
kaukaa,adv,far,"to, from or over a great distance"
etäällä,adv,far,"to, from or over a great distance"
etäälle,adv,far,"to, from or over a great distance"
etäältä,adv,far,"to, from or over a great distance"
kaukainen,adv,far,"to, from or over a great distance"
etäinen,adv,far,"to, from or over a great distance"
tila,noun,farm,place where agricultural activities take place
maatila,noun,farm,place where agricultural activities take place
farmi,noun,farm,place where agricultural activities take place
vuokrapelto,noun,farm,tract of land held on lease for cultivation
puisto,noun,farm,industrial location with many similar structures
maanviljelijä,noun,farmer,person who works the land and/or who keeps livestock
viljelijä,noun,farmer,person who works the land and/or who keeps livestock
talonpoika,noun,farmer,person who works the land and/or who keeps livestock
farmari,noun,farmer,person who works the land and/or who keeps livestock
maajussi,noun,farmer,person who works the land and/or who keeps livestock
jyväjemmari,noun,farmer,person who works the land and/or who keeps livestock
lujasti,adv,fast,in a firm or secure manner
tiukasti,adv,fast,in a firm or secure manner
sikeästi,adv,fast,of sleeping: deeply or soundly
nopeasti,adv,fast,with great speed
pikaisesti,adv,fast,with great speed
etuajassa,adv,fast,ahead of the correct time or schedule
lihava,adj,fat,carrying a larger than normal amount of fat on one's body
läski,adj,fat,carrying a larger than normal amount of fat on one's body
paksu,adj,fat,carrying a larger than normal amount of fat on one's body
punkero,adj,fat,carrying a larger than normal amount of fat on one's body
paksukainen,adj,fat,carrying a larger than normal amount of fat on one's body
ylipainoinen,adj,fat,carrying a larger than normal amount of fat on one's body
paksu,adj,fat,thick
satoisa,adj,fat,bountiful
lihava,adj,fat,bountiful
runsas,adj,fat,bountiful
isä,noun,father,male parent
setä,noun,father,term of address for an elderly man
isä,noun,father,term of address for a priest
tuntea,verb,feel,transitive: to sense by touch
tuntea,verb,feel,transitive: to experience an emotion or other mental state about
tunnustella,verb,feel,intransitive: to search by touching
tuntea,verb,feel,intransitive: to experience an emotion or other mental state
tuntua,verb,feel,copulative: to seem
tuntea myötätuntoa,verb,feel,intransitive: to sympathise
tunne,noun,feeling,sensation
tuntemus,noun,feeling,sensation
tuntu,noun,feeling,sensation
olo,noun,feeling,sensation
tunne,noun,feeling,emotion; impression
tuntemus,noun,feeling,emotion; impression
tunteet,noun,feeling,in plural: emotional state or well-being
tunteet,noun,feeling,in plural: emotional attraction or desire
tunne,noun,feeling,intuition
juhlat,noun,festival,event or community gathering
festivaali,noun,festival,event or community gathering
täyttää,verb,fill,"add contents to, so it is full"
täyttää,verb,fill,"occupy fully, take up all of"
täyttyä,verb,fill,become full of contents
paikata,verb,fill,treat (a tooth)
viimeinen,adj,final,last; ultimate
lopullinen,adj,final,last; ultimate
lopullinen,adj,final,conclusive; decisive
lopullinen,adj,final,"respecting an end, purpose or ultimate end in view"
finaalinen,adj,final,grammar: expressing purpose
loppu-,adj,final,linguistics: occurring at the end of a word
löytää,verb,find,"encounter, locate, discover"
osoittaa,verb,find,point out
pitää,verb,find,decide that
todeta,verb,find,"determine, judge"
hieno,adj,fine,of superior quality
hieno,adj,fine,"of a particular grade of quality, usually between ""very good"" and ""very fine"", and below ""mint"""
hyvä,adj,fine,"of a particular grade of quality, usually between ""very good"" and ""very fine"", and below ""mint"""
kirkas,adj,fine,of weather: sunny and not raining
hyvä,adj,fine,of weather: sunny and not raining
oivallinen,adj,fine,"being acceptable, adequate, passable, or satisfactory"
kaunis,adj,fine,"good-looking, attractive"
hieno,adj,fine,made up of particularly small pieces
hieno,adj,fine,"particularly slender; especially thin, narrow, or of small girth"
ohut,adj,fine,"particularly slender; especially thin, narrow, or of small girth"
hieno,adj,fine,made of slender or thin filaments
ohut,adj,fine,made of slender or thin filaments
tehdä loppuun,verb,finish,to complete
sanoa loppuun,verb,finish,to complete
viimeistellä,verb,finish,to apply a final treatment to
loppua,verb,finish,to come to an end
päättyä,verb,finish,to come to an end
tuli,noun,fire,oxidation reaction
