word,part_of_speech,english_word,sense
Bauen,noun,building,act or process of building
Bus,noun,bus,vehicle
Geschäft,noun,business,commercial enterprise or establishment
Unternehmen,noun,business,commercial enterprise or establishment
Firma,noun,business,commercial enterprise or establishment
beschäftigt,adj,busy,crowded with business or activities
Butter,noun,butter,soft foodstuff made from milk
Anke,noun,butter,soft foodstuff made from milk
kaufen,verb,buy,to obtain something with money
Kuchen,noun,cake,type of sweet dessert
Torte,noun,cake,type of sweet dessert
Ruf,noun,call,cry or shout
Rufen,noun,call,cry or shout
Fotoapparat,noun,camera,still camera
Kamera,noun,camera,still camera
können,verb,can,to be able to; to know how to
chöne,verb,can,to be able to; to know how to
einmachen,verb,can,to preserve
nicht können,verb,cannot,"cannot — see also can, not"
Auto,noun,car,"automobile, a vehicle steered by a driver"
Automobil,noun,car,"automobile, a vehicle steered by a driver"
Wagen,noun,car,"automobile, a vehicle steered by a driver"
PKW,noun,car,"automobile, a vehicle steered by a driver"
Karre,noun,car,"automobile, a vehicle steered by a driver"
Karriere,noun,career,one's calling in life; a person's occupation
Laufbahn,noun,career,one's calling in life; a person's occupation
Möhre,noun,carrot,Daucus carota ssp. sativus
Mohrrübe,noun,carrot,Daucus carota ssp. sativus
Karotte,noun,carrot,Daucus carota ssp. sativus
Rüebli,noun,carrot,Daucus carota ssp. sativus
gelbe Rübe,noun,carrot,Daucus carota ssp. sativus
Rüebli,noun,carrot,Daucus carota ssp. sativus
tragen,verb,carry,to transport by lifting
Katze,noun,cat,domestic species
Kater,noun,cat,domestic species
Kätzin,noun,cat,domestic species
Pantoffeltiger,noun,cat,domestic species
Chats,noun,cat,domestic species
Cent,noun,cent,subunit of currency in US and elsewhere
Zentrum,noun,center,point equidistant from all points on the perimeter of a circle
Mitte,noun,center,point equidistant from all points on the perimeter of a circle
Mittelpunkt,noun,center,point equidistant from all points on the perimeter of a circle
Stuhl,noun,chair,furniture
Änderung,noun,change,the process of becoming different
Veränderung,noun,change,the process of becoming different
Wandel,noun,change,the process of becoming different
Karte,noun,chart,navigator's map
billig,adj,cheap,low and/or reduced in price
preiswert,adj,cheap,low and/or reduced in price
preisgünstig,adj,cheap,low and/or reduced in price
überprüfen,verb,check,"to inspect, examine"
checken,verb,check,"to inspect, examine"
prüfen,verb,check,"to inspect, examine"
testen,verb,check,"to inspect, examine"
kontrollieren,verb,check,"to inspect, examine"
untersuchen,verb,check,"to inspect, examine"
durchspielen,verb,check,"to inspect, examine"
nachmessen,verb,check,"to inspect, examine"
genau untersuchen,verb,check,"to inspect, examine"
messen,verb,check,"to inspect, examine"
Käse,noun,cheese,dairy product
Chääs,noun,cheese,dairy product
Huhn,noun,chicken,bird
Hähnchen,noun,chicken,bird
Hühnchen,noun,chicken,bird
Küchlein,noun,chicken,bird
Hue,noun,chicken,bird
Huen,noun,chicken,bird
Kind,noun,child,son or daughter; someone's child
Chind,noun,child,son or daughter; someone's child
Schokolade,noun,chocolate,food made from ground roasted cocoa beans
Schoko,noun,chocolate,food made from ground roasted cocoa beans
wählen,verb,choose,to pick
auswählen,verb,choose,to pick
Stadt,noun,city,large settlement
Großstadt,noun,city,large settlement
Klasse,noun,class,"group, collection, category or set sharing characteristics or attributes"
Klassenzimmer,noun,classroom,room in a school
Klassenraum,noun,classroom,room in a school
reinigen,verb,clean,(transitive) to remove dirt from a place or object
säubern,verb,clean,(transitive) to remove dirt from a place or object
putzen,verb,clean,(transitive) to remove dirt from a place or object
abwischen,verb,clean,(transitive) to remove dirt from a place or object
abbuddse,verb,clean,(transitive) to remove dirt from a place or object
klettern,verb,climb,"to ascend, to go up"
steigen,verb,climb,"to ascend, to go up"
Uhr,noun,clock,instrument to measure or keep track of time
schließen,verb,close,obstruct (an opening)
zumachen,verb,close,obstruct (an opening)
Kleider,noun,clothes,apparel
Kleidung,noun,clothes,apparel
Anziehsachen,noun,clothes,apparel
Klamotten,noun,clothes,apparel
Klub,noun,club,association of members
Verein,noun,club,association of members
Mantel,noun,coat,outer garment covering the upper torso and arms
Kaffee,noun,coffee,beverage
Kälte,noun,cold,low temperature
Farbe,noun,color,spectral composition of visible light
kommen,verb,come,to move nearer
choo,verb,come,to move nearer
gemeinsam,adj,common,mutual
Gemein-,adj,common,mutual
gemeinschaftlich,adj,common,mutual
Gesellschaft,noun,company,"in legal context, a corporation"
Firma,noun,company,"in legal context, a corporation"
Unternehmen,noun,company,"in legal context, a corporation"
vergleichen,verb,compare,to assess the similarities between two things or between one thing and another
komparieren,verb,compare,to assess the similarities between two things or between one thing and another
beenden,verb,complete,to finish
fertigstellen,verb,complete,to finish
fertigmachen,verb,complete,to finish
Computer,noun,computer,programmable electronic device
Rechner,noun,computer,programmable electronic device
Gespräch,noun,conversation,expression and exchange of individual ideas through talking with other people
Unterhaltung,noun,conversation,expression and exchange of individual ideas through talking with other people
Konversation,noun,conversation,expression and exchange of individual ideas through talking with other people
kochen,verb,cook,to prepare food for eating
garen,verb,cook,to prepare food for eating
Kochen,noun,cooking,the process of preparing food by using heat
kühl,adj,cool,having a slightly low temperature
ausbessern,verb,correct,to make something become right that was previously wrong
korrigieren,verb,correct,to make something become right that was previously wrong
richtigstellen,verb,correct,to make something become right that was previously wrong
berichtigen,verb,correct,to make something become right that was previously wrong
nachregeln Tech.,verb,correct,to make something become right that was previously wrong
kosten,verb,cost,"to incur a charge, a price"
Land,noun,country,region of land
entfernter Verwandter,noun,cousin,any relation (especially a distant one) who is not a direct ancestor or descendant but part of a person’s extended family
entfernte Verwandte,noun,cousin,any relation (especially a distant one) who is not a direct ancestor or descendant but part of a person’s extended family
Kuh,noun,cow,female domesticated ox or other bovine
Chue,noun,cow,female domesticated ox or other bovine
Sahne,noun,cream,oily part of milk
Obers,noun,cream,oily part of milk
Schmetten,noun,cream,oily part of milk
Rahm,noun,cream,oily part of milk
schaffen,verb,create,to put into existence
kreieren,verb,create,to put into existence
Kultur,noun,culture,"arts, customs and habits"
Tasse,noun,cup,drinking vessel
Becher,noun,cup,drinking vessel
Kelch,noun,cup,drinking vessel
Stammkunde,noun,customer,"(obsolete) habitual patron, regular purchaser, returning client"
einschneiden,verb,cut,to perform an incision
Papa,noun,dad,informal: a father
Papi,noun,dad,informal: a father
Vati,noun,dad,informal: a father
tanzen,verb,dance,move rhythmically to music
Tänzer,noun,dancer,person who dances
Tanzen,noun,dancing,activity of dancing
gefährlich,adj,dangerous,full of danger
dunkel,adj,dark,having an absolute or relative lack of light
finster,adj,dark,having an absolute or relative lack of light
Datum,noun,date,"that which specifies the time of writing, inscription etc."
Dattel,noun,date,fruit of the date palm
Tochter,noun,daughter,female offspring
Tag,noun,day,period between sunrise and sunset
lieb,adj,dear,loved; lovable
entscheiden,verb,decide,to resolve or settle
beschließen,verb,decide,to resolve or settle
entschließen,verb,decide,to resolve or settle
köstlich,adj,delicious,pleasing to taste
lecker,adj,delicious,pleasing to taste
geschmackvoll,adj,delicious,pleasing to taste
schmackhaft,adj,delicious,pleasing to taste
beschreiben,verb,describe,to represent in words
Beschreibung,noun,description,account in words
Deskription,noun,description,account in words
entwerfen,verb,design,to plan an artwork etc.
designen,verb,design,to plan an artwork etc.
Schreibtisch,noun,desk,table for writing and reading
Detail,noun,detail,part small enough to escape casual notice
Einzelheit,noun,detail,part small enough to escape casual notice
Dialog,noun,dialogue,conversation or other discourse between individuals
Gespräch,noun,dialogue,conversation or other discourse between individuals
Wörterbuch,noun,dictionary,publication that explains the meanings of an ordered list of words
Diktionär,noun,dictionary,publication that explains the meanings of an ordered list of words
Dictionnaire,noun,dictionary,publication that explains the meanings of an ordered list of words
sterben,verb,die,to stop living
umkommen,verb,die,to stop living
versterben,verb,die,to stop living
ums Leben kommen,verb,die,to stop living
Versammlung,noun,diet,council of leaders
Parlament,noun,diet,council of leaders
Kokkai,noun,diet,council of leaders
Tag,noun,diet,council of leaders
Ernährung,noun,diet,food a person or animal consumes
Nahrung,noun,diet,food a person or animal consumes
Speiseplan,noun,diet,food a person or animal consumes
Unterschied,noun,difference,quality of being different
Unterscheidung,noun,difference,quality of being different
Andersartigkeit,noun,difference,quality of being different
Anderssein,noun,difference,quality of being different
verschieden,adj,different,not the same
unterschiedlich,adj,different,not the same
different,adj,different,not the same
schwer,adj,difficult,"hard, not easy"
schwierig,adj,difficult,"hard, not easy"
Abendessen,noun,dinner,evening meal
Dinner,noun,dinner,evening meal
schmutzig,adj,dirty,covered with or containing dirt
dreckig,adj,dirty,covered with or containing dirt
verdreckt,adj,dirty,covered with or containing dirt
diskutieren,verb,discuss,to converse or debate concerning a particular topic
besprechen,verb,discuss,to converse or debate concerning a particular topic
erörtern,verb,discuss,to converse or debate concerning a particular topic
debattieren,verb,discuss,to converse or debate concerning a particular topic
Teller,noun,dish,vessel for holding/serving food
Schüssel,noun,dish,vessel for holding/serving food
tun,verb,do,in questions
Doktor,noun,doctor,person who has attained a doctorate
Doktorin,noun,doctor,person who has attained a doctorate
Hund,noun,dog,animal
Hündin,noun,dog,animal
Hund,noun,dog,animal
Dollar,noun,dollar,designation for specific currency
Tür,noun,door,"portal of entry into a building, room or vehicle"
Türen,noun,door,"portal of entry into a building, room or vehicle"
Türe,noun,door,"portal of entry into a building, room or vehicle"
Tüür,noun,door,"portal of entry into a building, room or vehicle"
runter,adv,down,"from a high to a low position, downwards"
herunter,adv,down,"from a high to a low position, downwards"
hinunter,adv,down,"from a high to a low position, downwards"
unten,adv,downstairs,downstairs (adverb)
treppab,adv,downstairs,downstairs (adverb)
treppabwärts,adv,downstairs,downstairs (adverb)
nach unten,adv,downstairs,downstairs (adverb)
zeichnen,verb,draw,to produce a picture
malen,verb,draw,to produce a picture
skizzieren,verb,draw,to produce a picture
aufzeichnen,verb,draw,to produce a picture
aufmalen,verb,draw,to produce a picture
aufskizzieren,verb,draw,to produce a picture
aufreissen,verb,draw,to produce a picture
abzeichnen,verb,draw,to produce a picture
abmalen,verb,draw,to produce a picture
kleiden,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
ankleiden,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
anziehen,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
trinken,verb,drink,consume liquid through the mouth
saufen,verb,drink,consume liquid through the mouth
trinke,verb,drink,consume liquid through the mouth
fahren,verb,drive,to operate (a wheeled motorized vehicle)
Treiber,noun,driver,"one who drives something, e.g. cattle"
Treiberin,noun,driver,"one who drives something, e.g. cattle"
jeweils,adv,each,apiece
Ähre,noun,ear,fruiting body of a grain plant
Getreideähre,noun,ear,fruiting body of a grain plant
Chornäli,noun,ear,fruiting body of a grain plant
Chornähre,noun,ear,fruiting body of a grain plant
Ohr,noun,ear,organ of hearing
früh,adv,early,at a time before expected
leicht,adj,easy,requiring little skill or effort
einfach,adj,easy,requiring little skill or effort
essen,verb,eat,"to ingest — see also consume, ingest"
fressen,verb,eat,"to ingest — see also consume, ingest"
ässe,verb,eat,"to ingest — see also consume, ingest"
Ei,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
aai,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
oa,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
Elefant,noun,elephant,mammal
Elefantenbulle,noun,elephant,mammal
Elefantin,noun,elephant,mammal
Elefantenkuh,noun,elephant,mammal
Elefantenkalb,noun,elephant,mammal
Elifant,noun,elephant,mammal
sonst,adv,else,word that implies any result with the exception of the one being referred to
anders,adv,else,word that implies any result with the exception of the one being referred to
andernfalls,adv,else,word that implies any result with the exception of the one being referred to
ansonsten,adv,else,word that implies any result with the exception of the one being referred to
mailen,verb,email,(transitive) to send an email or emails to
enden,verb,end,"intransitive: be finished, be terminated"
genießen,verb,enjoy,to receive pleasure or satisfaction from something
sich erfreuen an,verb,enjoy,to receive pleasure or satisfaction from something
genug,adv,enough,sufficiently
Euro,noun,euro,currency unit of the European Monetary Union
Abend,noun,evening,time of day between dusk and night
Ereignis,noun,event,occurrence
Geschehnis,noun,event,occurrence
Vorgang,noun,event,occurrence
immer,adv,ever,always
stets,adv,ever,always
ewig,adv,ever,always
Beispiel,noun,example,something representative of a group
Exempel,noun,example,something representative of a group
erregt,adj,excited,having great enthusiasm and energy
aufgeregt,adj,excited,having great enthusiasm and energy
aufregend,adj,exciting,causing excitement
spannend,adj,exciting,causing excitement
üben,verb,exercise,exert for the sake of training
trainieren,verb,exercise,exert for the sake of training
teuer,adj,expensive,having a high price or cost
kostspielig,adj,expensive,having a high price or cost
erklären,verb,explain,to make intelligible
erläutern,verb,explain,to make intelligible
zusätzlich,adj,extra,"beyond what is due, usual"
Auge,noun,eye,organ
Aug,noun,eye,organ
Gesicht,noun,face,anatomy: front part of head
Tatsache,noun,fact,an honest observation
Fakt,noun,fact,an honest observation
Fall,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
Absturz,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
falsch,adj,false,"untrue, not factual, wrong"
unwahr,adj,false,"untrue, not factual, wrong"
Familien-,adj,family,suitable for children and adults
bekannt,adj,famous,well known
berühmt,adj,famous,well known
fantastisch,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
fern,adv,far,at a great distance
entfernt,adv,far,at a great distance
weit,adv,far,at a great distance
Bauernhof,noun,farm,place where agricultural activities take place
Farm,noun,farm,place where agricultural activities take place
Landwirt,noun,farmer,person who works the land and/or who keeps livestock
Landwirtin,noun,farmer,person who works the land and/or who keeps livestock
Bauer,noun,farmer,person who works the land and/or who keeps livestock
Bäuerin,noun,farmer,person who works the land and/or who keeps livestock
Farmer,noun,farmer,person who works the land and/or who keeps livestock
Farmerin,noun,farmer,person who works the land and/or who keeps livestock
Züchter,noun,farmer,person who works the land and/or who keeps livestock
Züchterin,noun,farmer,person who works the land and/or who keeps livestock
Landmann,noun,farmer,person who works the land and/or who keeps livestock
Landfrau,noun,farmer,person who works the land and/or who keeps livestock
fest,adv,fast,in a firm or secure manner
dick,adj,fat,carrying a larger than normal amount of fat on one's body
fett,adj,fat,carrying a larger than normal amount of fat on one's body
Vater,noun,father,male parent
Vati,noun,father,male parent
Papa,noun,father,male parent
Vatter,noun,father,male parent
spüren,verb,feel,transitive: to sense by touch
ertasten,verb,feel,transitive: to sense by touch
Gefühl,noun,feeling,sensation
Festival,noun,festival,event or community gathering
Fest,noun,festival,event or community gathering
füllen,verb,fill,"add contents to, so it is full"
endgültig,adj,final,last; ultimate
End-,adj,final,last; ultimate
Schluss-,adj,final,last; ultimate
finden,verb,find,"encounter, locate, discover"
fein,adj,fine,of superior quality
beenden,verb,finish,to complete
Feuer,noun,fire,oxidation reaction
Füür,noun,fire,oxidation reaction
erstens,adv,first,before anything else
an erster Stelle,adv,first,before anything else
zuerst,adv,first,before anything else
als Erstes,adv,first,before anything else
Fisch,noun,fish,vertebrate animal
Fusch (Vorderpfälzisch),noun,fish,vertebrate animal
Fisch,noun,fish,vertebrate animal
Flucht,noun,flight,act of fleeing
Flug,noun,flight,act of flying
Boden,noun,floor,bottom part of a room
Bodenbelag,noun,floor,bottom part of a room
Fußboden,noun,floor,bottom part of a room
Fußbodenbelag,noun,floor,bottom part of a room
Blüte,noun,flower,reproductive structure in angiosperms
Blume,noun,flower,reproductive structure in angiosperms
fliegen,verb,fly,to travel through air
folgen,verb,follow,to go or come after in physical space
Nahrung,noun,food,any substance consumed by living organisms to sustain life
Essen,noun,food,any substance consumed by living organisms to sustain life
Lebensmittel,noun,food,any substance consumed by living organisms to sustain life
Speise,noun,food,any substance consumed by living organisms to sustain life
Fuß,noun,foot,part of human body
Fuss,noun,foot,part of human body
Fußball,noun,football,association football
Fussball,noun,football,association football
verlernen,verb,forget,to lose remembrance of
vergessen,verb,forget,to lose remembrance of
formen,verb,form,to give shape
bilden,verb,form,to give shape
gestalten,verb,form,to give shape
aufbauen,verb,form,to give shape
ausbilden,verb,form,to give shape
ausgestalten,verb,form,to give shape
frei,adj,free,not imprisoned
Freund,noun,friend,person whose company one enjoys
Kumpel,noun,friend,person whose company one enjoys
Kamerad,noun,friend,person whose company one enjoys
Freundin,noun,friend,person whose company one enjoys
Kumpelin,noun,friend,person whose company one enjoys
Kumpeline,noun,friend,person whose company one enjoys
Kameradin,noun,friend,person whose company one enjoys
Fründ,noun,friend,person whose company one enjoys
freundlich,adj,friendly,"approachable, warm"
vorderer,adj,front,located at or near the front
Vorder-,adj,front,located at or near the front
Frucht,noun,fruit,part of plant
voll,adj,full,containing the maximum possible amount
vole,adj,full,containing the maximum possible amount
Spaß,noun,fun,enjoyment or amusement
Vergnügen,noun,fun,enjoyment or amusement
Amüsement,noun,fun,enjoyment or amusement
lustig,adj,funny,amusing; comical
Zukunft,noun,future,the time ahead
Spiel,noun,game,"playful activity that may be unstructured, amusement, pastime"
Garten,noun,garden,piece of land outside with flowers and plants
Garte,noun,garden,piece of land outside with flowers and plants
Geografie,noun,geography,study of physical structure and inhabitants of the Earth
Geographie,noun,geography,study of physical structure and inhabitants of the Earth
Erdkunde,noun,geography,study of physical structure and inhabitants of the Earth
besorgen,verb,get,to obtain
holen,verb,get,to obtain
erwischen,verb,get,to obtain
kriegen,verb,get,to obtain
sich schnappen,verb,get,to obtain
anschaffen,verb,get,to obtain
Mädchen,noun,girl,young female person
Mädel,noun,girl,young female person
Goof,noun,girl,young female person
Maidle,noun,girl,young female person
Maitli,noun,girl,young female person
Meitle,noun,girl,young female person
Meidschi,noun,girl,young female person
Modi,noun,girl,young female person
Meetle,noun,girl,young female person
Meitji,noun,girl,young female person
Moadle,noun,girl,young female person
Meiki,noun,girl,young female person
Girlfriend,noun,girlfriend,a female partner in a romantic relationship
geben,verb,give,transfer the possession of something to someone else
abgeben,verb,give,transfer the possession of something to someone else
Glas,noun,glass,substance
Glas,noun,glass,substance
gehen,verb,go,to move through space (especially from one place to another)
gaa,verb,go,to move through space (especially from one place to another)
gut,adj,good,acting in the interest of good; ethical good intentions
Abschied,noun,goodbye,an utterance of goodbye
Großvater,noun,grandfather,grandfather (from either side)
Grossvater,noun,grandfather,grandfather (from either side)
Opa,noun,grandfather,grandfather (from either side)
Opi,noun,grandfather,grandfather (from either side)
Großvater väterlicherseits,noun,grandfather,grandfather (from either side)
Großvater mütterlicherseits,noun,grandfather,grandfather (from either side)
Großmutter,noun,grandmother,mother of someone's parent
Oma,noun,grandmother,mother of someone's parent
Omi,noun,grandmother,mother of someone's parent
Großmütterchen,noun,grandmother,mother of someone's parent
Großmütterlein,noun,grandmother,mother of someone's parent
Großeltern,noun,grandparent,parent of one's parent
Großelternteil,noun,grandparent,parent of one's parent
Grau,noun,gray,colour
Gray,noun,gray,SI unit of absorbed radiation
groß,adj,great,"very big, large scale"
Grün,noun,green,colour
Gruppe,noun,group,number of things or persons being in some relation to each other
wachsen,verb,grow,(intransitive) to become bigger
Vermutung,noun,guess,prediction about the outcome of something
Gitarre,noun,guitar,musical instrument
Fitnessstudio,noun,gym,sporting facility specialized for lifting weights and exercise
Gym,noun,gym,sporting facility specialized for lifting weights and exercise
Turnhalle,noun,gym,sporting facility specialized for lifting weights and exercise
Gymnastikraum,noun,gym,sporting facility specialized for lifting weights and exercise
Haar,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
Hälfte,noun,half,one of two equal parts into which anything may be divided
Hand,noun,hand,part of the fore limb
geschehen,verb,happen,to occur
passieren,verb,happen,to occur
sich ereignen,verb,happen,to occur
stattfinden,verb,happen,to occur
vorfallen,verb,happen,to occur
zufrieden,adj,happy,"contented, joyous"
fröhlich,adj,happy,"contented, joyous"
froh,adj,happy,"contented, joyous"
freudig,adj,happy,"contented, joyous"
Kopfbedeckung,noun,hat,a head covering
Kappe,noun,hat,a head covering
