word,part_of_speech,english_word,sense
çağrı,noun,call,telephone conversation
aramak,verb,call,"to request, summon, or beckon"
çağırmak,verb,call,"to request, summon, or beckon"
aramak,verb,call,to contact by telephone
fotoğraf makinesi,noun,camera,still camera
kamera,noun,camera,movie camera
-ebilmek,verb,can,to be able to; to know how to
-abilmek,verb,can,to be able to; to know how to
-ebilmek,verb,can,may
-abilmek,verb,can,may
-ama,verb,cannot,"cannot — see also can, not"
-eme,verb,cannot,"cannot — see also can, not"
anapara,noun,capital,money and wealth
anamal,noun,capital,money and wealth
sermaye,noun,capital,money and wealth
kapital,noun,capital,money and wealth
sütun başı,noun,capital,uppermost part of a column
araba,noun,car,"automobile, a vehicle steered by a driver"
otomobil,noun,car,"automobile, a vehicle steered by a driver"
kabin,noun,car,"moving, load-carrying component of an elevator"
kart,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
kariyer,noun,career,one's calling in life; a person's occupation
kariyer,noun,career,an individual’s work and life roles over their lifespan
havuç,noun,carrot,Daucus carota ssp. sativus
taşımak,verb,carry,to transport by lifting
kedi,noun,cat,domestic species
enik,noun,cat,domestic species
göcen,noun,cat,domestic species
bissiru,noun,cat,domestic species
sarman,noun,cat,domestic species
kedi,noun,cat,member of the family Felidae
sent,noun,cent,subunit of currency in US and elsewhere
merkez,noun,center,point equidistant from all points on the perimeter of a circle
orta,noun,center,point equidistant from all points on the perimeter of a circle
özek,noun,center,point equidistant from all points on the perimeter of a circle
merkez,noun,center,point equidistant from all points on the surface of a sphere
merkez,noun,center,point on a line midway between the ends
merkez,noun,center,place where a function or activity occurs
özek,noun,center,place where a function or activity occurs
koltuk,noun,chair,furniture
iskemle,noun,chair,furniture
sandalye,noun,chair,furniture
değişim,noun,change,the process of becoming different
bozuk,noun,change,small denominations of money given in exchange for a larger denomination
bozukluk,noun,change,small denominations of money given in exchange for a larger denomination
para üstü,noun,change,balance returned after a purchase
değişmek,verb,change,to become something different
değiştirmek,verb,change,to make something into something else
üstünü değiştirmek,verb,change,to replace one's own clothing
ucuz,adj,cheap,low and/or reduced in price
ucuz,adj,cheap,of poor quality
adi,adj,cheap,of poor quality
kıytırık,adj,cheap,of poor quality
ucuz,adj,cheap,of little worth
adi,adj,cheap,of little worth
cimri,adj,cheap,"frugal, stingy"
peynir,noun,cheese,dairy product
peynir,noun,cheese,countable: any particular variety of cheese
piliç,noun,chicken,bird
tavuk,noun,chicken,bird
piliç,noun,chicken,meat
tavuk,noun,chicken,meat
çocuk,noun,child,son or daughter; someone's child
evlat,noun,child,son or daughter; someone's child
çocuk,noun,child,a minor
çikolata,noun,chocolate,food made from ground roasted cocoa beans
seçmek,verb,choose,to pick
seçmek,verb,choose,to elect
kent,noun,city,large settlement
şehir,noun,city,large settlement
sınıf,noun,class,"group, collection, category or set sharing characteristics or attributes"
sınıf,noun,class,"social grouping, based on job, wealth, etc."
sınıf,noun,class,group of students in a regularly scheduled meeting with a teacher
sınıf,noun,class,"category of seats in an airplane, train or other means of mass transportation"
sınıf,noun,class,taxonomy: classification below Phylum and above Order
sınıf,noun,class,object-oriented programming: set of objects possibly differing in state but not behavior
sınıf,noun,classroom,room in a school
derslik,noun,classroom,room in a school
temiz,adj,clean,not dirty
arı,adj,clean,not dirty
arın,adj,clean,not dirty
temizlemek,verb,clean,(transitive) to remove dirt from a place or object
tırmanmak,verb,climb,"to ascend, to go up"
tırmanmak,verb,climb,"to mount, to move upwards on"
çıkmak,verb,climb,"to mount, to move upwards on"
saat,noun,clock,instrument to measure or keep track of time
kapatmak,verb,close,obstruct (an opening)
kapatmak,verb,close,move (a door)
örtmek,verb,close,move (a door)
kitlemek,verb,close,move (a door)
kapatmak,verb,close,put an end to
giyim,noun,clothes,apparel
giysi,noun,clothes,apparel
örtüler,noun,clothes,apparel
kulüp,noun,club,association of members
çomak,noun,club,heavy stick for use as weapon or plaything
kulüp,noun,club,establishment that provides staged entertainment
gece kulübü,noun,club,establishment that provides staged entertainment
sinek,noun,club,"playing card symbol, ♣"
palto,noun,coat,outer garment covering the upper torso and arms
kahve,noun,coffee,beverage
konur,noun,coffee,beverage
gelinböceği,noun,coffee,beans
soğuk,adj,cold,having a low temperature
soğuk,adj,cold,of the weather
üşümüş,adj,cold,of a person's sensation
soğuk,adj,cold,unfriendly
nezle,noun,cold,illness
zükâm,noun,cold,illness
ingin,noun,cold,illness
tumağı,noun,cold,illness
dumağı,noun,cold,illness
nevazil,noun,cold,illness
üşütme,noun,cold,illness
kolej,noun,college,in the formal names of private schools: secondary school
renk,noun,color,spectral composition of visible light
ıl,noun,color,spectral composition of visible light
tüs,noun,color,spectral composition of visible light
gelmek,verb,come,to move nearer
olmak,verb,come,"to arrive, to appear"
gelmek,verb,come,"to arrive, to appear"
gelmek,verb,come,to have a relative position in a sequence
ortak,adj,common,mutual
yaygın,adj,common,usual
yaygın,adj,common,found in large numbers or in a large quantity
işletme,noun,company,"in legal context, a corporation"
şirket,noun,company,"in legal context, a corporation"
firma,noun,company,"in non-legal context, any business, without respect to incorporation"
bölük,noun,company,military unit
karşılaştırmak,verb,compare,to assess the similarities between two things or between one thing and another
tamam,adj,complete,with everything included
eksiksiz,adj,complete,with everything included
tamamlamak,verb,complete,to finish
tamamlamak,verb,complete,to make whole or entire
bilgisayar,noun,computer,programmable electronic device
kompüter,noun,computer,programmable electronic device
konser,noun,concert,a musical entertainment in which several voices or instruments take part
sohbet,noun,conversation,expression and exchange of individual ideas through talking with other people
konuşma,noun,conversation,expression and exchange of individual ideas through talking with other people
muhabbet,noun,conversation,expression and exchange of individual ideas through talking with other people
diyalog,noun,conversation,expression and exchange of individual ideas through talking with other people
pişirmek,verb,cook,to prepare food for eating
yapmak,verb,cook,to prepare food for eating
pişmek,verb,cook,to become ready for eating
pişmek,verb,cook,colloquial: to be uncomfortably hot
aşçılık,noun,cooking,the process of preparing food by using heat
serin,adj,cool,having a slightly low temperature
soğukkanlı,adj,cool,"not showing emotion, calm"
sakin,adj,cool,"not showing emotion, calm"
doğru,adj,correct,free from error
düzeltmek,verb,correct,to make something become right that was previously wrong
masraf,noun,cost,amount of money spent for a purpose
fiyatı olmak,verb,cost,"to incur a charge, a price"
mal olmak,verb,cost,"to incur a charge, a price"
mal olmak,verb,cost,to cause something to be lost
eyalet,noun,country,region of land
ülke,noun,country,region of land
ülke,noun,country,nation state
memleket,noun,country,nation state
il,noun,country,nation state
el,noun,country,nation state
devlet,noun,country,nation state
taşra,noun,country,"the country, rural area, as opposed to the town or city"
kırsal,noun,country,"the country, rural area, as opposed to the town or city"
amcaçocuğu (FBC),noun,cousin,child of a person’s parent’s brother or sister
amcaoğlu (FBS),noun,cousin,child of a person’s parent’s brother or sister
amcakızı (FBD),noun,cousin,child of a person’s parent’s brother or sister
teyzeçocuğu (MZC),noun,cousin,child of a person’s parent’s brother or sister
teyzeoğlu (MZS),noun,cousin,child of a person’s parent’s brother or sister
teyzekızı (MZD),noun,cousin,child of a person’s parent’s brother or sister
halaçocuğu (FZC),noun,cousin,child of a person’s parent’s brother or sister
halaoğlu (FZS),noun,cousin,child of a person’s parent’s brother or sister
halakızı (FZD),noun,cousin,child of a person’s parent’s brother or sister
dayıçocuğu (MBC),noun,cousin,child of a person’s parent’s brother or sister
dayıoğlu (MBS),noun,cousin,child of a person’s parent’s brother or sister
dayıkızı (MBD),noun,cousin,child of a person’s parent’s brother or sister
kuzen,noun,cousin,child of a person’s parent’s brother or sister
kuzin,noun,cousin,child of a person’s parent’s brother or sister
yeğen,noun,cousin,child of a person’s parent’s brother or sister
böle,noun,cousin,child of a person’s parent’s brother or sister
inek,noun,cow,female domesticated ox or other bovine
sığır,noun,cow,female domesticated ox or other bovine
sığır,noun,cow,any domestic bovine regardless of sex or age
kancık,noun,cow,derogatory: despicable woman
kaymak,noun,cream,oily part of milk
krem rengi,noun,cream,colour
krem,noun,cream,colour
kaymak,noun,cream,the best part
krem,noun,cream,product to apply to the skin
yaratmak,verb,create,to put into existence
oluşturmak,verb,create,to put into existence
meydana getirmek,verb,create,to put into existence
ortaya koymak,verb,create,to put into existence
teşekkül ettirmek,verb,create,to put into existence
tekvin etmek,verb,create,to put into existence
kültür,noun,culture,"arts, customs and habits"
hars,noun,culture,"arts, customs and habits"
kültür,noun,culture,"the beliefs, values, behavior and material objects that constitute a people's way of life"
kültür,noun,culture,anthropology: any knowledge passed from one generation to the next
kültür,noun,culture,the collective noun for a group of bacteria
fincan,noun,cup,drinking vessel
kâse,noun,cup,drinking vessel
tas,noun,cup,unit of measure
kupa,noun,cup,trophy
kupa,noun,cup,contest
alıcı,noun,customer,one who purchases or receives a product or service
müşteri,noun,customer,one who purchases or receives a product or service
kesmek,verb,cut,to perform an incision
biçmek,verb,cut,to perform an incision
baba,noun,dad,informal: a father
dans,noun,dance,movements to music
raks,noun,dance,movements to music
bar,noun,dance,movements to music
dans etmek,verb,dance,move rhythmically to music
dansçı,noun,dancer,person who dances
dansçı,noun,dancer,a female person who dances
dansöz,noun,dancer,a female person who dances
tehlikeli,adj,dangerous,full of danger
karanlık,adj,dark,having an absolute or relative lack of light
karanlık,adj,dark,"hidden, secret"
koyu,adj,dark,"not bright or light, deeper in hue"
tarih,noun,date,"that which specifies the time of writing, inscription etc."
günlemeç (Maraş city dialect),noun,date,"that which specifies the time of writing, inscription etc."
tarih,noun,date,point of time at which a transaction or event takes place
randevu,noun,date,pre-arranged social meeting
buluşma,noun,date,pre-arranged social meeting
buluşma,noun,date,meeting with a lover or potential lover; a person so met
date,noun,date,meeting with a lover or potential lover; a person so met
hurma,noun,date,fruit of the date palm
kız,noun,daughter,female offspring
kız evlat,noun,daughter,female offspring
gündüz,noun,day,period between sunrise and sunset
gün,noun,day,period of 24 hours
gün,noun,day,period from midnight to the following midnight
gün,noun,day,rotational period of a planet
gün,noun,day,"part of a day period which one spends at one's job, school, etc."
sevgili,adj,dear,loved; lovable
sevimli,adj,dear,loved; lovable
sayın,adj,dear,formal way of addressing
sevgili,adj,dear,an informal way of addressing the recipient in a letter's opening line
karar vermek,verb,decide,to resolve or settle
karar vermek,verb,decide,give judgement
lezzetli,adj,delicious,pleasing to taste
tatlı,adj,delicious,pleasing to taste
tanımlamak,verb,describe,to represent in words
tanım,noun,description,account in words
tavsif,noun,description,account in words
vasif,noun,description,set of characteristics
dizayn,noun,design,plan
tasarım,noun,design,plan
desen,noun,design,pattern
bileşim,noun,design,composition
kompozisyon,noun,design,composition
niyet,noun,design,intention
tasarım,noun,design,appearance
dizayn,noun,design,art of designing
tasarım,noun,design,art of designing
tasarlamak,verb,design,to plan an artwork etc.
masa,noun,desk,table for writing and reading
sıra,noun,desk,table for writing and reading
çalışma masası,noun,desk,table for writing and reading
çalışak,noun,desk,table for writing and reading
büro,noun,desk,table for writing and reading
detay,noun,detail,part small enough to escape casual notice
teferruat,noun,detail,part considered trivial enough to ignore
diyalog,noun,dialogue,conversation or other discourse between individuals
sohbet,noun,dialogue,conversation or other discourse between individuals
konuşma,noun,dialogue,conversation or other discourse between individuals
sözlük,noun,dictionary,publication that explains the meanings of an ordered list of words
lügat,noun,dictionary,publication that explains the meanings of an ordered list of words
ölmek,verb,die,to stop living
vefat etmek,verb,die,to stop living
diyet,noun,diet,food a person or animal consumes
rejim,noun,diet,controlled regimen of food
fark,noun,difference,quality of being different
ayrım,noun,difference,quality of being different
fark,noun,difference,characteristic of something that makes it different from something else
fark,noun,difference,arithmetic: result of a subtraction
kalan,noun,difference,arithmetic: result of a subtraction
ayrı,adj,different,not the same
farklı,adj,different,not the same
değişik,adj,different,not the same
başka,adj,different,unlike most others
zor,adj,difficult,"hard, not easy"
güç,adj,difficult,"hard, not easy"
müşkül,adj,difficult,"hard, not easy"
çetin,adj,difficult,"hard, not easy"
kıyın,adj,difficult,"hard, not easy"
düşvar,adj,difficult,"hard, not easy"
ağır,adj,difficult,"hard, not easy"
akşam yemeği,noun,dinner,evening meal
kirli,adj,dirty,covered with or containing dirt
pis,adj,dirty,that makes one dirty
müstehcen,adj,dirty,"morally unclean, obscene or indecent"
kirli,adj,dirty,"illegal, improper"
tartışmak,verb,discuss,to converse or debate concerning a particular topic
tanner,noun,dish,vessel for holding/serving food
tabak,noun,dish,vessel for holding/serving food
yemek,noun,dish,specific type of food
taam,noun,dish,specific type of food
aş,noun,dish,specific type of food
bulașık,noun,dish,tableware to be/being washed
çanak,noun,dish,type of antenna
acaba,verb,do,in questions
yapmak,verb,do,"perform, execute"
etmek,verb,do,"perform, execute"
kılmak,verb,do,"perform, execute"
yeterli olmak,verb,do,"work, suffice"
uygun olmak,verb,do,be reasonable or acceptable
yatmak,verb,do,slang: have sex with
doktor,noun,doctor,person who has attained a doctorate
köpek,noun,dog,animal
it,noun,dog,animal
köpek,noun,dog,morally reprehensible person — see also scoundrel
it,noun,dog,morally reprehensible person — see also scoundrel
dolar,noun,dollar,designation for specific currency
kapı,noun,door,"portal of entry into a building, room or vehicle"
gümrük kapısı,noun,door,any flap that opens like a door
çizmek,verb,draw,to produce a picture
çekmek,verb,draw,"to drag, pull"
çekmek,verb,draw,"to pull out, unsheath"
çekmek,verb,draw,to close curtains etc.
elbise,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
giysi,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
giymek,verb,dress,to put on clothes — see also get dressed
içecek,noun,drink,served beverage
meşrubat,noun,drink,served beverage
içecek,noun,drink,type of beverage
meşrubat,noun,drink,type of beverage
alkollü içecek,noun,drink,served alcoholic beverage
içki,noun,drink,served alcoholic beverage
içmek,noun,drink,action of drinking
içmek,verb,drink,consume liquid through the mouth
