word,part_of_speech,english_word,sense
thứ sáu,noun,Friday,day of the week
thứ hai,noun,Monday,day of the week
thứ Hai,noun,Monday,day of the week
thứ bảy,noun,Saturday,day of the week
Chủ nhật,noun,Sunday,day of the week
Chúa nhật,noun,Sunday,day of the week
thứ năm,noun,Thursday,day of the week
thứ ba,noun,Tuesday,day of the week
thứ tư,noun,Wednesday,day of the week
khoảng,adv,about,"nearly, approximately"
chừng,adv,about,"nearly, approximately"
cỡ,adv,about,"nearly, approximately"
độ,adv,about,"nearly, approximately"
hành động,noun,action,something done so as to accomplish a purpose
động tác,noun,action,way of motion or functioning
hoạt động,noun,activity,state or quality of being active
diễn viên,noun,actor,person who performs in a theatrical play or film — see also actress
nữ diễn viên,noun,actor,person who performs in a theatrical play or film — see also actress
nữ diễn viên,noun,actress,female actor — see also actor
nói,verb,add,to append (e.g. a statement); to say further information; to add on
thêm,verb,add,to append (e.g. a statement); to say further information; to add on
nói thêm,verb,add,to append (e.g. a statement); to say further information; to add on
thêm thắt,verb,add,to append (e.g. a statement); to say further information; to add on
thêm,verb,add,to make an addition; to augment; to increase; to add on
cộng,verb,add,"to perform the arithmetical operation of addition, to add up"
địa chỉ,noun,address,description of the location of a property; direction for correspondence
người lớn,noun,adult,fully grown human
lời khuyên,noun,advice,"opinion recommended or offered, as worthy to be followed; counsel"
đáng sợ,adj,afraid,impressed with fear or apprehension; in fear; apprehensive
buổi chiều,noun,afternoon,part of the day between noon and evening
chiều,noun,afternoon,part of the day between noon and evening
lại,adv,again,another time
tuổi,noun,age,amount of time since the birth of a being or the beginning of a thing
tuổi,noun,age,state of being old; latter part of life
tuổi,noun,age,one of the stages of life
thọ mệnh,noun,age,one of the stages of life
tuổi,noun,age,time of life at which some particular power or capacity is understood to become vested
độ tuổi,noun,age,time of life at which some particular power or capacity is understood to become vested
tuổi,noun,age,time of life at which one attains full personal rights and capacities
độ tuổi,noun,age,time of life at which one attains full personal rights and capacities
thời kì,noun,age,particular period of time in history
thời kỳ,noun,age,particular period of time in history
thời đại,noun,age,particular period of time in history
thời đại,noun,age,great period in the history of the Earth
thế hệ,noun,age,generation — see also generation
tuổi thọ,noun,age,lifespan
đồng ý,verb,agree,harmonize in opinion; be in unison or concord; be united; concur
ăn khớp,verb,agree,"to resemble, coincide, correspond"
khí,noun,air,historical: one of the basic elements
không khí,noun,air,mixture of gases making up the atmosphere of the Earth
sân bay,noun,airport,place designated for airplanes
phi trường,noun,airport,place designated for airplanes
cảng hàng không,noun,airport,place designated for airplanes
phi cảng,noun,airport,place designated for airplanes
cũng,adv,also,in addition; besides; as well; further; too
luôn luôn,adv,always,at all times
luôn,adv,always,at all times
mãi mãi,adv,always,at all times
tuyệt vời,adj,amazing,causing wonder and amazement
giận,adj,angry,displaying anger
tức,adj,angry,displaying anger
thú vật,noun,animal,organism
động vật,noun,animal,organism
thú vật,noun,animal,organism other than human
động vật,noun,animal,organism other than human
trả lời,noun,answer,response
câu trả lời,noun,answer,response
đáp án,noun,answer,solution
tin trả lời,noun,answer,reply to email
trả lời,verb,answer,to make a reply or response to
đáp lời,verb,answer,to respond to a call
trả lời,verb,answer,to respond to a call
căn hộ,noun,apartment,domicile occupying part of a building
táo tây,noun,apple,fruit of Malus domestica
bôm,noun,apple,fruit of Malus domestica
táo,noun,apple,fruit of Malus domestica
bom,noun,apple,fruit of Malus domestica
miền,noun,area,particular geographic region
vùng,noun,area,particular geographic region
vũ khí,noun,arm,weapon
cánh tay,noun,arm,upper appendage from shoulder to wrist
tay,noun,arm,upper appendage from shoulder to wrist
đến,verb,arrive,to reach
đến,verb,arrive,to get to a certain place
nghệ thuật,noun,art,human effort
nghệ thuật,noun,art,skillful creative activity
bài viết,noun,article,"story, report, or opinion piece"
mạo từ,noun,article,part of speech that specifies a noun
điều,noun,article,section of a legal document
họa sĩ,noun,artist,person who creates art
hỏi,verb,ask,request an answer
cầu xin,verb,ask,make a request
cô,noun,aunt,a parent's sister or sister-in-law
dì,noun,aunt,a parent's sister or sister-in-law
dễ sợ,adj,awesome,causing awe or terror
đáng sợ,adj,awesome,causing awe or terror
đáng kinh sợ,adj,awesome,causing awe or terror
tuyệt vời,adj,awesome,"excellent, exciting"
tuyệt cú mèo,adj,awesome,"excellent, exciting"
bé,noun,baby,very young human being
em bé,noun,baby,very young human being
lùi lại,adv,back,to or in a previous condition or place
lại,adv,back,to or in a previous condition or place
lưng,noun,back,the rear of body
xấu,adj,bad,unfavorable; negative
dở,adj,bad,unfavorable; negative
bao,noun,bag,flexible container
túi,noun,bag,flexible container
vũ hội,noun,ball,formal dance
hội khiêu vũ,noun,ball,formal dance
hội nhảy,noun,ball,formal dance
hình cầu,noun,ball,solid or hollow sphere
bóng,noun,ball,"object, generally spherical, used for playing games"
banh,noun,ball,"object, generally spherical, used for playing games"
mặt cầu,noun,ball,mathematics: set of points in a metric space lying within a given distance of a given point
dái,noun,ball,testicle — see also testicle
trứng dái,noun,ball,testicle — see also testicle
(trái) chuối,noun,banana,fruit
(quả) chuối,noun,banana,fruit
(cây) chuối,noun,banana,plant
bờ,noun,bank,edge of river or lake
ngân hàng,noun,bank,institution
nhà băng,noun,bank,institution
quán rượu,noun,bar,business licensed to sell intoxicating beverages
ba,noun,bar,business licensed to sell intoxicating beverages
bóng chày,noun,baseball,ball game
bóng rổ,noun,basketball,the sport
bồn tắm,noun,bath,tub
phòng tắm,noun,bath,building or area where bathing occurs
buồng tắm,noun,bath,building or area where bathing occurs
tắm,noun,bath,act of bathing
tắm rửa,noun,bath,act of bathing
tắm gội,noun,bath,act of bathing
rửa ráy,noun,bath,act of bathing
buồng tắm,noun,bathroom,a room with a bathtub
phòng tắm,noun,bathroom,a room with a bathtub
bãi biển,noun,beach,sandy shore
đẹp,adj,beautiful,attractive
xinh đẹp,adj,beautiful,attractive
trở nên,verb,become,to begin to be
trở thành,verb,become,to begin to be
giường,noun,bed,piece of furniture
chỗ ngủ,noun,bed,prepared spot to spend the night in
lớp,noun,bed,flat surface or layer on which something else is to be placed
nền,noun,bed,flat surface or layer on which something else is to be placed
đáy,noun,bed,the bottom of a lake or other body of water
lòng,noun,bed,the bottom of a lake or other body of water
luống,noun,bed,garden plot
lớp,noun,bed,"deposit of ore, coal etc."
phòng ngủ,noun,bedroom,room in a house where a bed is kept for sleeping
buồng ngủ,noun,bedroom,room in a house where a bed is kept for sleeping
bia,noun,beer,alcoholic drink made of malt
rượu,noun,beer,drink made from roots
rượu bia,noun,beer,drink made from roots
li bia,noun,beer,glass of beer
cốc bia,noun,beer,glass of beer
loại bia,noun,beer,variety of these beverages
bắt đầu,verb,begin,"to start, to initiate (transitive)"
phần đầu,noun,beginning,act of doing that which begins anything
bắt đầu,noun,beginning,act of doing that which begins anything
đầu,noun,beginning,initial portion of some extended thing
tin,verb,believe,to accept that someone is telling the truth (object: person)
tin tưởng,verb,believe,to accept that someone is telling the truth (object: person)
tốt hơn,adj,better,comparative of the adjectives good or well
khá hơn,adj,better,comparative of the adjectives good or well
khoẻ hơn,adj,better,comparative of the adjectives good or well
xe đạp,noun,bicycle,vehicle
lớn,adj,big,of a great size — see also large
to,adj,big,of a great size — see also large
bự,adj,big,of a great size — see also large
xe đạp,noun,bike,bicycle
xe máy,noun,bike,motorcycle
xe gắn máy,noun,bike,motorcycle
dự luật,noun,bill,draft of a law
mỏ,noun,bill,bird's beak
chim,noun,bird,animal
sinh nhật,noun,birthday,anniversary
ngày sinh,noun,birthday,date of birth — see also date of birth
ngày sinh tháng đẻ,noun,birthday,date of birth — see also date of birth
ngày sanh,noun,birthday,date of birth — see also date of birth
đen,adj,black,absorbing all light
đen thui,adj,black,absorbing all light
tối,adj,black,without light
tối tăm,adj,black,without light
(da) đen,adj,black,"relating to people with dark skin — see also dark-skinned
 50px
 A user suggests that this Translingual entry be cleaned up, giving the reason: “e.g. Dutch: neger (nl) m, negerin (nl) f and German: Schwarzer (de) m, Schwarze (de) f aren't translations of the adjective, but of the noun for which see below.”
 Please see the discussion on Requests for cleanup(+) for more information and remove this template after the problem has been dealt with."
đen,noun,black,colour/color
màu đen,noun,black,"dye, pigment"
màu đen,noun,black,"pen, pencil, etc. with black pigment"
người da đen,noun,black,dark-skinned person — see also Negro
người đen,noun,black,dark-skinned person — see also Negro
nhật ký web,noun,blog,a personal or corporate website
trang cá nhân,noun,blog,a personal or corporate website
(màu) xanh,adj,blue,"blue-coloured — see also dark blue, light blue"
xanh lam,adj,blue,"blue-coloured — see also dark blue, light blue"
màu xanh nước biển,adj,blue,"blue-coloured — see also dark blue, light blue"
buồn,adj,blue,depressed
chán,adj,blue,depressed
chán nản,adj,blue,depressed
thất vọng,adj,blue,depressed
Dân chủ,adj,blue,of or pertaining to US Democratic Party
(màu) xanh,noun,blue,colour
xanh lam,noun,blue,colour
xanh da trời,noun,blue,colour
xanh nước biển,noun,blue,colour
thuyền,noun,boat,water craft
thân thể,noun,body,physical structure of a human or animal
cơ thể,noun,body,physical structure of a human or animal
thân,noun,body,physical structure of a human or animal
mình,noun,body,physical structure of a human or animal
người,noun,body,physical structure of a human or animal
hội,noun,body,group having a common purpose or opinion
phường hội,noun,body,"organisation, company or other authoritative group"
xô viết,noun,body,"organisation, company or other authoritative group"
thể,noun,body,any physical object or material thing
chất,noun,body,"substance, material presence"
sách,noun,book,collection of sheets of paper bound together containing printed or written material
sổ,noun,book,collection of sheets of paper bound together containing printed or written material
sách giáo khoa,noun,book,collection of sheets of paper bound together containing printed or written material
tập,noun,book,"major division of a published work, larger than a chapter"
quyển,noun,book,"major division of a published work, larger than a chapter"
giày ống,noun,boot,heavy shoe that covers part of the leg
ủng,noun,boot,heavy shoe that covers part of the leg
chán,adj,bored,suffering from boredom
chán,adj,boring,causing boredom or tiredness
chai,noun,bottle,container
chai,noun,bottle,contents of such a container
hộp,noun,box,cuboid space; container
hộp,noun,box,as much as fills a box
hộp,noun,box,"computer, or the case in which it is housed"
con trai,noun,boy,young male
trai,noun,boy,young male
bạn trai,noun,boyfriend,male partner in a romantic relationship
người yêu,noun,boyfriend,male partner in a romantic relationship
bánh mì,noun,bread,baked dough made from cereals
bánh mỳ,noun,bread,baked dough made from cereals
bánh tây,noun,bread,baked dough made from cereals
nghỉ,noun,break,"rest or pause, usually from work"
bị bể,verb,break,intransitive: to separate into (to end up in) two or more pieces
làm bể,verb,break,transitive: to separate into (to cause to end up in) two or more pieces
hỏng,verb,break,intransitive: to stop functioning properly or altogether
bữa sáng,noun,breakfast,first meal of the day
mang,verb,bring,to transport toward somebody/somewhere
anh or anh trai,noun,brother,male sibling
em trai,noun,brother,male sibling
em,noun,brother,male sibling
anh em,noun,brother,male sibling
anh em,noun,brother,male having parents in common
huynh đệ,noun,brother,male having parents in common
nâu,adj,brown,having a brown colour
nâu,noun,brown,colour
xây,verb,build,(transitive) to form by combining materials or parts
xây dựng,verb,build,(transitive) to form by combining materials or parts
toà nhà,noun,building,closed structure with walls and a roof
xe buýt,noun,bus,vehicle
ô tô buýt,noun,bus,vehicle
buýt,noun,bus,vehicle
doanh nghiệp,noun,business,commercial enterprise or establishment
doanh thương,noun,business,commercial enterprise or establishment
bận,adj,busy,doing a great deal
bận rộn,adj,busy,doing a great deal
bơ,noun,butter,soft foodstuff made from milk
mua,verb,buy,to obtain something with money
bánh,noun,cake,type of sweet dessert
bánh ga tô,noun,cake,type of sweet dessert
gọi,verb,call,"to request, summon, or beckon"
kêu,verb,call,"to request, summon, or beckon"
gọi điện thoại,verb,call,to contact by telephone
gọi,verb,call,to name or refer to
máy hình,noun,camera,still camera
máy chụp hình,noun,camera,still camera
máy chụp ảnh,noun,camera,still camera
máy ảnh,noun,camera,still camera
ca-mê-ra,noun,camera,still camera
máy quay phim,noun,camera,movie camera
máy quay,noun,camera,movie camera
máy ghi hình,noun,camera,movie camera
ca-mê-ra,noun,camera,movie camera
có thể,verb,can,to be able to; to know how to
được,verb,can,to be able to; to know how to
có thể,verb,can,may
có lẽ,verb,can,may
có thể không,verb,cannot,"cannot — see also can, not"
vốn,noun,capital,money and wealth
chính,noun,capital,money and wealth
tư bản,noun,capital,money and wealth
xe hơi,noun,car,"automobile, a vehicle steered by a driver"
ô tô,noun,car,"automobile, a vehicle steered by a driver"
xe ô tô,noun,car,"automobile, a vehicle steered by a driver"
xe,noun,car,"automobile, a vehicle steered by a driver"
thẻ,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
nghề nghiệp,noun,career,one's calling in life; a person's occupation
cà rốt,noun,carrot,Daucus carota ssp. sativus
ca rốt,noun,carrot,Daucus carota ssp. sativus
mang,verb,carry,to transport by lifting
mèo,noun,cat,domestic species
mèo,noun,cat,member of the family Felidae
phần trăm,noun,cent,subunit of currency in US and elsewhere
trung tâm,noun,center,point equidistant from all points on the perimeter of a circle
tâm,noun,center,point equidistant from all points on the perimeter of a circle
trung tâm,noun,center,point equidistant from all points on the surface of a sphere
tâm,noun,center,point equidistant from all points on the surface of a sphere
trung tâm,noun,center,point on a line midway between the ends
trung điểm,noun,center,point on a line midway between the ends
điểm giữa,noun,center,point on a line midway between the ends
trọng tâm,noun,center,point in the interior of figure with mean coordinates
trung tâm,noun,center,place where a function or activity occurs
tâm điểm,noun,center,topic of particular importance
ghế,noun,chair,furniture
tiền lẻ,noun,change,small denominations of money given in exchange for a larger denomination
tiền nhỏ,noun,change,small denominations of money given in exchange for a larger denomination
thay đổi,verb,change,to become something different
đổi,verb,change,to become something different
thay,verb,change,to replace
biểu đồ,noun,chart,non-narrative presentation of data
đồ biểu,noun,chart,non-narrative presentation of data
rẻ,adj,cheap,low and/or reduced in price
kiểm tra,verb,check,"to inspect, examine"
khám,verb,check,"to inspect, examine"
pho mát,noun,cheese,dairy product
phó mát,noun,cheese,dairy product
phô mai,noun,cheese,dairy product
phô ma,noun,cheese,dairy product
gà,noun,chicken,bird
đứa bé,noun,child,son or daughter; someone's child
đứa trẻ,noun,child,son or daughter; someone's child
con,noun,child,son or daughter; someone's child
đứa bé,noun,child,a minor
đứa trẻ,noun,child,a minor
con,noun,child,(computing) object which has a subservient or derivative role relative to another object
sô-cô-la,noun,chocolate,food made from ground roasted cocoa beans
sôcôla,noun,chocolate,food made from ground roasted cocoa beans
socola,noun,chocolate,food made from ground roasted cocoa beans
kẹo sô-cô-la,noun,chocolate,small piece of confectionery made from chocolate
kẹo sôcôla,noun,chocolate,small piece of confectionery made from chocolate
kẹo socola,noun,chocolate,small piece of confectionery made from chocolate
màu sô-cô-la,noun,chocolate,colour
màu sôcôla,noun,chocolate,colour
màu socola,noun,chocolate,colour
chọn,verb,choose,to pick
lựa chọn,verb,choose,to pick
kén chọn,verb,choose,to pick
chọn,verb,choose,to elect
thành phố,noun,city,large settlement
thành,noun,city,large settlement
phố,noun,city,large settlement
đô thị,noun,city,large settlement
giai cấp,noun,class,"social grouping, based on job, wealth, etc."
lớp,noun,class,group of students in a regularly scheduled meeting with a teacher
lớp,noun,class,object-oriented programming: set of objects possibly differing in state but not behavior
lớp học,noun,classroom,room in a school
phòng học,noun,classroom,room in a school
lớp,noun,classroom,room in a school
sạch sẽ,adj,clean,not dirty
sạch,adj,clean,not dirty
lau,verb,clean,(transitive) to remove dirt from a place or object
làm sạch,verb,clean,(transitive) to remove dirt from a place or object
dọn dẹp,verb,clean,(transitive) to tidy up
leo,verb,climb,"to ascend, to go up"
lên,verb,climb,"to ascend, to go up"
trèo,verb,climb,"to ascend, to go up"
leo,verb,climb,"to mount, to move upwards on"
trèo,verb,climb,"to mount, to move upwards on"
đồng hồ,noun,clock,instrument to measure or keep track of time
đóng,verb,close,obstruct (an opening)
đóng,verb,close,move (a door)
nhắm,verb,close,bring one's eyelids together
quần áo,noun,clothes,apparel
đồ,noun,clothes,apparel
câu lạc bộ,noun,club,association of members
CLB,noun,club,association of members
dùi cui,noun,club,heavy stick for use as weapon or plaything
gậy tày,noun,club,heavy stick for use as weapon or plaything
gậy,noun,club,heavy stick for use as weapon or plaything
áo bành tô,noun,coat,outer garment covering the upper torso and arms
áo khoác,noun,coat,outer garment covering the upper torso and arms
cà phê,noun,coffee,beverage
hột cà phê,noun,coffee,beans
hạt cà phê,noun,coffee,beans
cây cà phê,noun,coffee,plant
màu cà phê,noun,coffee,colour
lạnh,adj,cold,having a low temperature
lạnh lẽo,adj,cold,having a low temperature
nguội,adj,cold,having a low temperature
rét,adj,cold,of the weather
lạnh,adj,cold,of the weather
lạnh lùng,adj,cold,unfriendly
rét,noun,cold,low temperature
cảm,noun,cold,illness
trường cao đẳng,noun,college,institution of higher education teaching undergraduates
khoa,noun,college,specialized division of a university
màu,noun,color,spectral composition of visible light
màu sắc,noun,color,spectral composition of visible light
màu,noun,color,particular set of the visible spectrum
Vietnamese: sắc,noun,color,particular set of the visible spectrum
màu da,noun,color,"human skin tone, especially as an indicator of race or ethnicity"
lại,verb,come,to move nearer
đến,verb,come,to move nearer
xuất,verb,come,to orgasm
ra,verb,come,to orgasm
thành,verb,come,to become
trở nên,verb,come,to become
trở thành,verb,come,to become
chung,adj,common,mutual
thường,adj,common,usual
thông thường,adj,common,usual
thường,adj,common,ordinary
bình thường,adj,common,ordinary
công ty,noun,company,"in legal context, a corporation"
xí nghiệp,noun,company,"in legal context, a corporation"
đại đội,noun,company,military unit
so sánh,verb,compare,to assess the similarities between two things or between one thing and another
so,verb,compare,to assess the similarities between two things or between one thing and another
hoàn thành,verb,complete,to finish
máy vi tính,noun,computer,programmable electronic device
máy điện toán,noun,computer,programmable electronic device
máy tính,noun,computer,programmable electronic device
máy tính điện tử,noun,computer,programmable electronic device
buổi hoà nhạc,noun,concert,a musical entertainment in which several voices or instruments take part
"(buổi, cuộc) biểu diễn",noun,concert,a musical entertainment in which several voices or instruments take part
hoà tấu,noun,concert,a musical entertainment in which several voices or instruments take part
(cuộc) đối thoại,noun,conversation,expression and exchange of individual ideas through talking with other people
nấu,verb,cook,to prepare food for eating
nấu chín,verb,cook,to prepare food for eating
nấu ăn,verb,cook,to prepare food for eating
mát,adj,cool,having a slightly low temperature
mát mẻ,adj,cool,having a slightly low temperature
đúng,adj,correct,free from error
sửa,verb,correct,to make something become right that was previously wrong
chữa,verb,correct,to make something become right that was previously wrong
sửa chữa,verb,correct,to make something become right that was previously wrong
đất nước,noun,country,region of land
quốc gia,noun,country,nation state
đất nước,noun,country,nation state
miền quê,noun,country,"the country, rural area, as opposed to the town or city"
nông thôn,noun,country,"the country, rural area, as opposed to the town or city"
khoá học,noun,course,education: learning program
anh họ,noun,cousin,child of a person’s parent’s brother or sister
chị họ,noun,cousin,child of a person’s parent’s brother or sister
em họ,noun,cousin,child of a person’s parent’s brother or sister
bò cái,noun,cow,female domesticated ox or other bovine
bò,noun,cow,any domestic bovine regardless of sex or age
cái,noun,cow,female of various species of mammal
kem,noun,cream,oily part of milk
cơ rem,noun,cream,oily part of milk
kem sữa,noun,cream,oily part of milk
váng sữa,noun,cream,oily part of milk
màu kem,noun,cream,colour
kem,noun,cream,product to apply to the skin
cờ-rem,noun,cream,product to apply to the skin
tạo,verb,create,to put into existence
tạo nên,verb,create,to put into existence
sáng tạo,verb,create,to put into existence
văn hoá,noun,culture,"arts, customs and habits"
chén,noun,cup,drinking vessel
ly,noun,cup,drinking vessel
tách,noun,cup,drinking vessel
cốc,noun,cup,drinking vessel
cúp,noun,cup,trophy
khách hàng,noun,customer,one who purchases or receives a product or service
cắt,verb,cut,to perform an incision
bố,noun,dad,informal: a father
ba,noun,dad,informal: a father
cha,noun,dad,informal: a father
thầy,noun,dad,informal: a father
tía,noun,dad,informal: a father
điệu múa,noun,dance,movements to music
điệu nhảy,noun,dance,movements to music
nhảy múa,noun,dance,movements to music
khiêu vũ,noun,dance,movements to music
nhảy,noun,dance,movements to music
nhảy,verb,dance,move rhythmically to music
múa,verb,dance,move rhythmically to music
người nhảy,noun,dancer,person who dances
người múa,noun,dancer,person who dances
người khiêu vũ,noun,dancer,person who dances
vũ công,noun,dancer,person who dances
nguy hiểm,adj,dangerous,full of danger
tối,adj,dark,having an absolute or relative lack of light
mờ ám,adj,dark,"hidden, secret"
ngày,noun,date,"that which specifies the time of writing, inscription etc."
ngày tháng,noun,date,"that which specifies the time of writing, inscription etc."
ngày,noun,date,point of time at which a transaction or event takes place
ngày tháng,noun,date,point of time at which a transaction or event takes place
hẹn,noun,date,pre-arranged social meeting
(sự) hẹn hò,noun,date,meeting with a lover or potential lover; a person so met
(sự) hẹn gặp,noun,date,meeting with a lover or potential lover; a person so met
trái chà là,noun,date,fruit of the date palm
con gái,noun,daughter,female offspring
ban ngày,noun,day,period between sunrise and sunset
ngày,noun,day,period of 24 hours
hôm,noun,day,period of 24 hours
bữa,noun,day,period of 24 hours
ngày,noun,day,period from midnight to the following midnight
ban ngày,noun,day,"part of a day period which one spends at one's job, school, etc."
thân,adj,dear,loved; lovable
thân mến,adj,dear,loved; lovable
thân ái,adj,dear,loved; lovable
kính thưa,adj,dear,formal way of addressing
thưa,adj,dear,formal way of addressing
thân mến,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
thân ái,adj,dear,a formal way to start (often after my) addressing somebody one likes or regards kindly
quyết định,verb,decide,to resolve or settle
ngon,adj,delicious,pleasing to taste
miêu tả,verb,describe,to represent in words
sự miêu tả,noun,description,account in words
sự mô tả,noun,description,account in words
thiết kế,noun,design,art of designing
bàn,noun,desk,table for writing and reading
chi tiết,noun,detail,part small enough to escape casual notice
(cuộc) đối thoại,noun,dialogue,conversation or other discourse between individuals
sự hội thoại,noun,dialogue,conversation or other discourse between individuals
từ điển,noun,dictionary,publication that explains the meanings of an ordered list of words
tự điển,noun,dictionary,publication that explains the meanings of an ordered list of words
chết,verb,die,to stop living
mất,verb,die,to stop living
qua đời,verb,die,to stop living
từ vong,verb,die,to stop living
viên tịch,verb,die,to stop living
băng hà,verb,die,to stop living
hy sinh,verb,die,to stop living
hi sinh,verb,die,to stop living
từ trần,verb,die,to stop living
vĩnh biệt,verb,die,to stop living
khuất bóng,verb,die,to stop living
lìa đời,verb,die,to stop living
thăng thiên,verb,die,to stop living
đi bán muối,verb,die,to stop living
đi đời nhà ma,verb,die,to stop living
xuống lỗ,verb,die,to stop living
đi đời,verb,die,to stop living
về nơi cửu tuyền,verb,die,to stop living
về nơi chín suối,verb,die,to stop living
về nơi an nghỉ cuối cùng,verb,die,to stop living
về cõi vĩnh hằng,verb,die,to stop living
về suối vàng,verb,die,to stop living
thất sủng,verb,die,to become hated or utterly ignored
hú vía,verb,die,to be mortified or shocked
hú hồn,verb,die,to be mortified or shocked
hết hồn,verb,die,to be mortified or shocked
chế độ ăn uống,noun,diet,food a person or animal consumes
chế độ ăn kiêng,noun,diet,controlled regimen of food
sự khác nhau,noun,difference,quality of being different
sự khác biệt,noun,difference,characteristic of something that makes it different from something else
sự khác nhau,noun,difference,characteristic of something that makes it different from something else
sự bất đồng,noun,difference,disagreement or argument about something important
hiệu số,noun,difference,arithmetic: result of a subtraction
hiệu,noun,difference,arithmetic: result of a subtraction
khác,adj,different,not the same
khó,adj,difficult,"hard, not easy"
khó khăn,adj,difficult,"hard, not easy"
bữa chiều,noun,dinner,evening meal
bữa tối,noun,dinner,evening meal
bẩn,adj,dirty,covered with or containing dirt
bẩn thỉu,adj,dirty,covered with or containing dirt
dơ,adj,dirty,covered with or containing dirt
bẩn,adj,dirty,that makes one dirty
bẩn thỉu,adj,dirty,that makes one dirty
tục tĩu,adj,dirty,"morally unclean, obscene or indecent"
bậy,adj,dirty,"morally unclean, obscene or indecent"
bậy bạ,adj,dirty,"morally unclean, obscene or indecent"
xấu,adj,dirty,"dishonourable, violating standards or rules"
xấu xa,adj,dirty,"dishonourable, violating standards or rules"
bất hợp pháp,adj,dirty,"illegal, improper"
không hợp pháp,adj,dirty,"illegal, improper"
trái luật,adj,dirty,"illegal, improper"
thảo luận,verb,discuss,to converse or debate concerning a particular topic
đĩa,noun,dish,vessel for holding/serving food
món,noun,dish,specific type of food
món ăn,noun,dish,specific type of food
chảo,noun,dish,type of antenna
có phải ... không (là),verb,do,in questions
làm,verb,do,"perform, execute"
được,verb,do,be reasonable or acceptable
tiến sĩ,noun,doctor,person who has attained a doctorate
chó,noun,dog,animal
cẩu,noun,dog,animal
khuyển,noun,dog,animal
đồng,noun,dollar,designation for specific currency
đô la,noun,dollar,designation for specific currency
đô-la,noun,dollar,designation for specific currency
đồng Mỹ,noun,dollar,designation for specific currency
cửa,noun,door,"portal of entry into a building, room or vehicle"
xuống,adv,down,"from a high to a low position, downwards"
vào,adv,down,to the south
vẽ,verb,draw,to produce a picture
vạch,verb,draw,to produce a picture
dựng lên,verb,draw,to produce a picture
áo dài (phụ nữ),noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
áo đầm,noun,dress,item of clothing which both covers the upper part of the body and includes a skirt below the waist
quần áo,noun,dress,apparel or clothing
(quần áo) mặc,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
sửa soạn,verb,dress,to prepare the surface of (a material)
sửa soạn,verb,dress,"to prepare (food) for cooking or eating, especially by seasoning it; to add a dressing or sauce (to food, especially a salad)"
nêm,verb,dress,"to prepare (food) for cooking or eating, especially by seasoning it; to add a dressing or sauce (to food, especially a salad)"
ly,noun,drink,served beverage
cốc,noun,drink,served beverage
chai,noun,drink,served beverage
đồ uống,noun,drink,type of beverage
thức uống,noun,drink,type of beverage
ly rượu,noun,drink,served alcoholic beverage
cốc rượu,noun,drink,served alcoholic beverage
uống,noun,drink,action of drinking
rượu,noun,drink,alcoholic beverages in general
uống,verb,drink,consume liquid through the mouth
uống rượu,verb,drink,consume alcoholic beverages
uống say,verb,drink,consume alcoholic beverages
nhậu,verb,drink,consume alcoholic beverages
lái,verb,drive,to operate (a wheeled motorized vehicle)
lái xe,verb,drive,to operate (a wheeled motorized vehicle)
người lái,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
tài xế,noun,driver,"person who drives a motorized vehicle, such as a car or a bus"
bông,noun,ear,fruiting body of a grain plant
tai,noun,ear,organ of hearing
sớm,adj,early,at a time in advance of the usual
ban đầu,adj,early,at a time in advance of the usual
đầu mùa,adj,early,at a time in advance of the usual
sớm,adv,early,at a time before expected
đông,noun,east,compass point
phía đông,noun,east,compass point
hướng đông,noun,east,compass point
phương đông,noun,east,compass point
dễ dàng,adj,easy,requiring little skill or effort
dễ,adj,easy,requiring little skill or effort
ăn,verb,eat,"to ingest — see also consume, ingest"
ăn cơm,verb,eat,"to ingest — see also consume, ingest"
xơi,verb,eat,"to ingest — see also consume, ingest"
ăn cơm,verb,eat,eat a meal
trứng,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
trứng,noun,egg,edible egg of a domestic fowl; the contents of such an egg or eggs used as food
voi,noun,elephant,mammal
thư điện tử,noun,email,system for sending messages and datas by means of computers connected together in a network
thơ điện tử,noun,email,system for sending messages and datas by means of computers connected together in a network
điện thư,noun,email,system for sending messages and datas by means of computers connected together in a network
thư điện tử,noun,email,message sent through email
email,noun,email,message sent through email
thơ điện tử,noun,email,message sent through email
điện thư,noun,email,message sent through email
địa chỉ thư điện tử,noun,email,email address — see also e-mail address
địa chỉ thơ điện tử,noun,email,email address — see also e-mail address
địa chỉ điện thư,noun,email,email address — see also e-mail address
gửi điện thư,verb,email,(transitive) to send an email or emails to
gửi thư điện tử,verb,email,(transitive) to send an email or emails to
gửi điện,verb,email,(transitive) to send an email or emails to
chóp,noun,end,extreme part
mút,noun,end,extreme part
kết,noun,end,extreme part
kết thúc,verb,end,"intransitive: be finished, be terminated"
hết,verb,end,"intransitive: be finished, be terminated"
làm xong,verb,end,"transitive: finish, terminate (something)"
