word,part_of_speech,english_word,sense
فن,noun,art,skillful creative activity
فَنّ,noun,art,study
فُنُون,noun,art,study
فَنّ,noun,art,aesthetic value
فُنُون,noun,art,aesthetic value
فَنّ,noun,art,artwork
فُنُون,noun,art,artwork
فَنّ,noun,art,field or category of art
فُنُون,noun,art,field or category of art
فَنّ,noun,art,nonscientific branch of learning
فُنُون,noun,art,nonscientific branch of learning
مَقَال,noun,article,"story, report, or opinion piece"
مَقَالَة,noun,article,"story, report, or opinion piece"
أَدَاة التَّعْرِيف,noun,article,part of speech that specifies a noun
مادّةٌ,noun,article,section of a legal document
مَوَادُّ,noun,article,section of a legal document
فَنَّان,noun,artist,person who creates art
فَنَّانَة,noun,artist,person who creates art
رَسَّام,noun,artist,person who creates art
رَسَّامَة,noun,artist,person who creates art
فَنَّان,noun,artist,person who creates art as an occupation
فَنَّانَة,noun,artist,person who creates art as an occupation
سَأَلَ,verb,ask,request an answer
سأل,verb,ask,request an answer
سأل,verb,ask,request an answer
سقصى,verb,ask,request an answer
سول,verb,ask,request an answer
سال,verb,ask,request an answer
سَأَلَ,verb,ask,make a request
طَلَبَ,verb,ask,make a request
طلب,verb,ask,make a request
عَمَّة,noun,aunt,a parent's sister or sister-in-law
خَالَة,noun,aunt,a parent's sister or sister-in-law
زَوْجةُ العَمّ,noun,aunt,a parent's sister or sister-in-law
زَوْجةُ الخال,noun,aunt,a parent's sister or sister-in-law
بَعِيدًا,adv,away,from a place; hence
رَضِيع,noun,baby,very young human being
طفل,noun,baby,very young human being
بيبي,noun,baby,very young human being
نونو,noun,baby,very young human being
حَبِيبِي,noun,baby,term of endearment — see also darling
حَبِيبِي,noun,baby,form of address to a man or a woman considered to be attractive
عَزِيزِي,noun,baby,form of address to a man or a woman considered to be attractive
سَيِّئ,adj,bad,unfavorable; negative
وحش,adj,bad,unfavorable; negative
شين,adj,bad,unfavorable; negative
خايب,adj,bad,unfavorable; negative
عاطل,adj,bad,unfavorable; negative
سَيِّئ,adj,bad,unfavorable; negative
عاطل,adj,bad,unfavorable; negative
شَرِير,adj,bad,"evil, wicked"
حَقِيبَة,noun,bag,flexible container
جَيْب,noun,bag,flexible container
كِيس,noun,bag,flexible container
كيس,noun,bag,flexible container
جنطة,noun,bag,flexible container
شَنْطَة,noun,bag,flexible container
كيس,noun,bag,flexible container
خنشة,noun,bag,flexible container
شنطة,noun,bag,flexible container
كيس,noun,bag,flexible container
كِيس,noun,bag,paper (or plastic) container given or sold to shoppers
چيس,noun,bag,paper (or plastic) container given or sold to shoppers
كُرَة,noun,ball,solid or hollow sphere
كُبَّة,noun,ball,solid or hollow sphere
كورة,noun,ball,solid or hollow sphere
كورة,noun,ball,solid or hollow sphere
طابة,noun,ball,solid or hollow sphere
كورة,noun,ball,solid or hollow sphere
طابة,noun,ball,solid or hollow sphere
كورة,noun,ball,solid or hollow sphere
كُرَة,noun,ball,"object, generally spherical, used for playing games"
ضَرَّة,noun,ball,anatomy: ball of a foot
مَوْزَة,noun,banana,fruit
مَوْز,noun,banana,fruit
موزة,noun,banana,fruit
موز,noun,banana,fruit
موزة,noun,banana,fruit
موز,noun,banana,fruit
بنان,noun,banana,fruit
بنانة,noun,banana,fruit
ضِفَّة,noun,bank,edge of river or lake
مَصْرِف,noun,bank,institution
بَنْك,noun,bank,institution
مَصْرِف,noun,bank,branch office
بَنْك,noun,bank,branch office
بَار,noun,bar,unit of pressure
خَانَة,noun,bar,business licensed to sell intoxicating beverages
بَار,noun,bar,business licensed to sell intoxicating beverages
بَيْسْبُول,noun,baseball,ball game
كُرَة اَلسَّلَّة,noun,basketball,the sport
كُرَة اَلسَّلَّة,noun,basketball,the ball used in the sport
حَمَّام,noun,bath,tub
مُغْسَل,noun,bath,tub
مَغْطِس,noun,bath,tub
مِغْطَس,noun,bath,tub
حَمَّام,noun,bath,building or area where bathing occurs
مُغْتَسَل,noun,bath,building or area where bathing occurs
اِسْتِحْمَام,noun,bath,act of bathing
اِغْتِسَال,noun,bath,act of bathing
حَمَّام,noun,bathroom,a room with a bathtub
شَاطِئ,noun,beach,sandy shore
جَمِيل,adj,beautiful,attractive
مَلِيح,adj,beautiful,attractive
صَارَ,verb,become,to begin to be
أَصْبَحَ,verb,become,to begin to be
سَرِير,noun,bed,piece of furniture
فِرَاش,noun,bed,piece of furniture
تَخْت,noun,bed,piece of furniture
سرير,noun,bed,piece of furniture
سرير,noun,bed,piece of furniture
تخت,noun,bed,piece of furniture
ناموسية,noun,bed,piece of furniture
تخت,noun,bed,piece of furniture
قَاع,noun,bed,the bottom of a lake or other body of water
حَوْض,noun,bed,the bottom of a lake or other body of water
مَشَارَة,noun,bed,garden plot
حَوْض,noun,bed,garden plot
زِرَاعَة,noun,bed,garden plot
غُرْفَة نَوْم,noun,bedroom,room in a house where a bed is kept for sleeping
بِيرَة,noun,beer,alcoholic drink made of malt
جِعَة,noun,beer,alcoholic drink made of malt
مِزْر,noun,beer,alcoholic drink made of malt
بيرة,noun,beer,alcoholic drink made of malt
بَدَأَ,verb,begin,"to start, to initiate (transitive)"
اِبْتَدَأَ,verb,begin,"to start, to initiate (transitive)"
شَرَعَ,verb,begin,"to start, to initiate (transitive)"
بِدَايَة,noun,beginning,act of doing that which begins anything
بِدَايَة,noun,beginning,that which begins or originates something
بِدَايَة,noun,beginning,initial portion of some extended thing
صَدَّقَ,verb,believe,to accept that someone is telling the truth (object: person)
صَدَّقَ,verb,believe,to accept as true
ظَنَّ,verb,believe,to consider likely
آمَنَ,verb,believe,to have religious faith; to believe in a greater truth
صَدَّقَ,verb,believe,to have religious faith; to believe in a greater truth
آمَنَ بِـ,verb,believe,to ascribe existence to
أَفْضَل,adj,best,superlative of the adjective good
أَفْضَل,adj,better,comparative of the adjectives good or well
أَحْسَن,adj,better,comparative of the adjectives good or well
دَرَّاجَة,noun,bicycle,vehicle
كَبِير,adj,big,of a great size — see also large
كبير,adj,big,of a great size — see also large
كبير,adj,big,of a great size — see also large
كبير,adj,big,of a great size — see also large
كبير,adj,big,of a great size — see also large
كَبِير,adj,big,adult
لَائِحَة,noun,bill,draft of a law
فَاتُورَة,noun,bill,invoice
حِسَاب,noun,bill,invoice
مِنْقَار,noun,bill,bird's beak
طَائِر,noun,bird,animal
عُصْفُور,noun,bird,animal
طير,noun,bird,animal
عصفورة,noun,bird,animal
طير,noun,bird,animal
عَصْفور,noun,bird,animal
عصفورة,noun,bird,animal
برطال,noun,bird,animal
عَصْفور,noun,bird,animal
طير,noun,bird,animal
مزة,noun,bird,woman
عِيد مِيلَاد,noun,birthday,anniversary
يَوْم مِيلَاد,noun,birthday,anniversary
أَسْوَد,noun,black,colour/color
أسود,noun,black,colour/color
زِنْجِيّ,noun,black,dark-skinned person — see also Negro
زَنْجِيّ,noun,black,dark-skinned person — see also Negro
أَسْوَد,noun,black,dark-skinned person — see also Negro
سَوْدَاء,noun,black,dark-skinned person — see also Negro
مُدَوَّنَة إِلِكْتْرُونِيَّة,noun,blog,a personal or corporate website
مُدَوَّنَة,noun,blog,a personal or corporate website
بْلُوغ,noun,blog,a personal or corporate website
بْلُوج,noun,blog,a personal or corporate website
بْلُوق,noun,blog,a personal or corporate website
أَشْقَر,adj,blond,of a pale golden colour
شَقْرَاء,adj,blond,of a pale golden colour
أَشْقَر,adj,blond,having blond hair
شَقْرَاء,adj,blond,having blond hair
شُقْر,adj,blond,having blond hair
أَزْرَق,noun,blue,colour
زرق,noun,blue,colour
قَارِب,noun,boat,water craft
مَرْكَب,noun,boat,water craft
زَوْرَق,noun,boat,water craft
مركب,noun,boat,water craft
قارب,noun,boat,water craft
فلوكة,noun,boat,water craft
قَارِب,noun,boat,water craft
مَرْكَب,noun,boat,water craft
فلوكة,noun,boat,water craft
شختورة,noun,boat,water craft
قَارِب,noun,boat,water craft
فلوكة,noun,boat,water craft
شختورة,noun,boat,water craft
حسكة,noun,boat,water craft
بَدَن,noun,body,physical structure of a human or animal
جِسْم,noun,body,physical structure of a human or animal
جَسَد,noun,body,physical structure of a human or animal
جسم,noun,body,physical structure of a human or animal
بدن,noun,body,physical structure of a human or animal
جِسِم,noun,body,physical structure of a human or animal
جسم,noun,body,physical structure of a human or animal
كِتَاب,noun,book,collection of sheets of paper bound together containing printed or written material
سِفْر,noun,book,collection of sheets of paper bound together containing printed or written material
كتاب,noun,book,collection of sheets of paper bound together containing printed or written material
كتاب,noun,book,collection of sheets of paper bound together containing printed or written material
كتاب,noun,book,collection of sheets of paper bound together containing printed or written material
كتاب,noun,book,collection of sheets of paper bound together containing printed or written material
سِجِل,noun,book,record of betting
سِفْر,noun,book,"major division of a published work, larger than a chapter"
سِجِلّ,noun,book,usually in plural: records of the accounts of a business
جَزْمَة,noun,boot,heavy shoe that covers part of the leg
بسطار,noun,boot,heavy shoe that covers part of the leg
مَلُول,adj,bored,suffering from boredom
ضَجِر,adj,bored,suffering from boredom
مُمِلّ,adj,boring,causing boredom or tiredness
مُضْجِر,adj,boring,causing boredom or tiredness
زُجَاجَة,noun,bottle,container
قِنِّينَة,noun,bottle,container
قزازة,noun,bottle,container
بطل,noun,bottle,container
قارورة,noun,bottle,container
قُزازة,noun,bottle,container
قنّينة,noun,bottle,container
قرعة,noun,bottle,container
قنّينة,noun,bottle,container
قنية,noun,bottle,container
قزازة,noun,bottle,container
لَكْمَة,noun,box,blow with the fist
لَكْمَة,noun,box,blow with the fist
بُكس,noun,box,blow with the fist
شَمْشَاد,noun,box,shrub or tree of the genus Buxus — see also box tree
شَمْشِير,noun,box,shrub or tree of the genus Buxus — see also box tree
شَمْشَار,noun,box,shrub or tree of the genus Buxus — see also box tree
عَثَق,noun,box,shrub or tree of the genus Buxus — see also box tree
بُقْس,noun,box,shrub or tree of the genus Buxus — see also box tree
صُنْدُوق,noun,box,cuboid space; container
عُلْبَة,noun,box,cuboid space; container
تَابُوت,noun,box,cuboid space; container
علبة,noun,box,cuboid space; container
صَنْدوق,noun,box,cuboid space; container
عُلبة,noun,box,cuboid space; container
صنْدوقة,noun,box,cuboid space; container
بواطة,noun,box,cuboid space; container
صَنْدوق,noun,box,cuboid space; container
عُلبة,noun,box,cuboid space; container
صَبِيّ,noun,boy,young male
فَتًى,noun,boy,young male
غُلَام,noun,boy,young male
ولد,noun,boy,young male
صبيان,noun,boy,young male
ولد,noun,boy,young male
بزر,noun,boy,young male
خَلِيل,noun,boyfriend,male partner in a romantic relationship
رَفِيق,noun,boyfriend,male partner in a romantic relationship
حَبِيب,noun,boyfriend,male partner in a romantic relationship
صَدِيق,noun,boyfriend,male friend
رَفِيق,noun,boyfriend,male friend
زَمِيل,noun,boyfriend,male friend
خُبْز,noun,bread,baked dough made from cereals
عيش,noun,bread,baked dough made from cereals
خُبز,noun,bread,baked dough made from cereals
عيش,noun,bread,baked dough made from cereals
خبز,noun,bread,baked dough made from cereals
قرص,noun,bread,baked dough made from cereals
خِبِز,noun,bread,baked dough made from cereals
خِبِز,noun,bread,baked dough made from cereals
اِسْتِرَاحَة,noun,break,"rest or pause, usually from work"
إِفْطَار,noun,breakfast,first meal of the day
فَطُور,noun,breakfast,first meal of the day
أَحْضَرَ,verb,bring,to transport toward somebody/somewhere
جَاءَ بِـ,verb,bring,to transport toward somebody/somewhere
أَتَى بِـ,verb,bring,to transport toward somebody/somewhere
جَلَبَ,verb,bring,to transport toward somebody/somewhere
أَخ,noun,brother,male sibling
شَقِيق,noun,brother,male sibling
إخوات,noun,brother,male sibling
أخ,noun,brother,male sibling
أخو,noun,brother,male sibling
أخ,noun,brother,male sibling
خي,noun,brother,male sibling
أخو,noun,brother,male sibling
أخ,noun,brother,male sibling
بُنِّيّ,noun,brown,colour
أَسْمَر,noun,brown,colour
بَنَى,verb,build,(transitive) to form by combining materials or parts
بِنَاء,noun,building,act or process of building
مَبْنَى,noun,building,closed structure with walls and a roof
بِنَاء,noun,building,closed structure with walls and a roof
دَار,noun,building,closed structure with walls and a roof
بِنَايَة,noun,building,closed structure with walls and a roof
عِمَارَة,noun,building,closed structure with walls and a roof
حَافِلَة,noun,bus,vehicle
بَاص,noun,bus,vehicle
أُتُوبِيس,noun,bus,vehicle
أُتُوبُوس,noun,bus,vehicle
نَاقِل,noun,bus,electrical conductor
شَرِكَة,noun,business,commercial enterprise or establishment
عَمَل,noun,business,"occupation, work or trade of a person"
تِجَارَة,noun,business,"occupation, work or trade of a person"
مَشْرُوع,noun,business,"occupation, work or trade of a person"
رعايَة,noun,business,patronage
زُبْدَة,noun,butter,soft foodstuff made from milk
زبدة,noun,butter,soft foodstuff made from milk
زبدة,noun,butter,soft foodstuff made from milk
زبدة,noun,butter,soft foodstuff made from milk
زبدة,noun,butter,soft foodstuff made from milk
اِشْتَرَى,verb,buy,to obtain something with money
كَعْكَة,noun,cake,type of sweet dessert
اِتِّصَال,noun,call,telephone conversation
مُكَالَمَة,noun,call,telephone conversation
زِيَارَة,noun,call,social visit
كَمِرَة,noun,camera,still camera
كَامِيرَا,noun,camera,still camera
آلَة تَصْوِير,noun,camera,still camera
مُصَوِّرَة,noun,camera,still camera
كَامِيرَا,noun,camera,movie camera
كَامِيرَا فِيدِيُو,noun,camera,movie camera
قَدَرَ,verb,can,to be able to; to know how to
اِسْتَطَاعَ,verb,can,to be able to; to know how to
أَمْكَنَ,verb,can,to be able to; to know how to
قدر,verb,can,to be able to; to know how to
قدر,verb,can,to be able to; to know how to
قدر,verb,can,to be able to; to know how to
اِسْتَطَاعَ,verb,can,may
مُمْكِن,verb,can,may
عَجَزَ,verb,cannot,"cannot — see also can, not"
لَا يَسْتَطِيع,verb,cannot,"cannot — see also can, not"
سَيَّارَة,noun,car,"automobile, a vehicle steered by a driver"
عَرَبِيَّة,noun,car,"automobile, a vehicle steered by a driver"
سَيَّارَة,noun,car,"automobile, a vehicle steered by a driver"
سيارة,noun,car,"automobile, a vehicle steered by a driver"
سَيَّارَة,noun,car,"automobile, a vehicle steered by a driver"
طوموبيل,noun,car,"automobile, a vehicle steered by a driver"
بِطَاقَة,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
كَارْت,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
وَرَقَة,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
كَرْت,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
مِهْنَة,noun,career,one's calling in life; a person's occupation
مَسِيرَة,noun,career,an individual’s work and life roles over their lifespan
جَزَر,noun,carrot,Daucus carota ssp. sativus
جزر,noun,carrot,Daucus carota ssp. sativus
جُزَر,noun,carrot,Daucus carota ssp. sativus
خيزو,noun,carrot,Daucus carota ssp. sativus
زرودية,noun,carrot,Daucus carota ssp. sativus
جعدة,noun,carrot,Daucus carota ssp. sativus
جزر,noun,carrot,Daucus carota ssp. sativus
حَمَلَ,verb,carry,to transport by lifting
قِطّ,noun,cat,domestic species
قِطَّة,noun,cat,domestic species
هِرّ,noun,cat,domestic species
هِرَّة,noun,cat,domestic species
سَنُّور,noun,cat,domestic species
قطّ,noun,cat,domestic species
قطّة,noun,cat,domestic species
قَطو,noun,cat,domestic species
قَطْوَة,noun,cat,domestic species
بسة,noun,cat,domestic species
عُرِّي,noun,cat,domestic species
بسة,noun,cat,domestic species
بْسَيْن,noun,cat,domestic species
بْسَيْنة,noun,cat,domestic species
مُش,noun,cat,domestic species
مُشة,noun,cat,domestic species
قط,noun,cat,domestic species
قطة,noun,cat,domestic species
بسة,noun,cat,domestic species
سِنْت,noun,cent,subunit of currency in US and elsewhere
سَنْت,noun,cent,subunit of currency in US and elsewhere
مَرْكَز,noun,center,point equidistant from all points on the perimeter of a circle
وَسَط,noun,center,point equidistant from all points on the perimeter of a circle
وَسْط,noun,center,point equidistant from all points on the perimeter of a circle
مَرْكَز,noun,center,point equidistant from all points on the surface of a sphere
مَرْكَز,noun,center,point on a line midway between the ends
مَرْكَز,noun,center,point in the interior of figure with mean coordinates
مَرْكَز,noun,center,place where a function or activity occurs
كُرْسِيّ,noun,chair,furniture
مَقْعَد,noun,chair,furniture
كرسي,noun,chair,furniture
كرسي,noun,chair,furniture
شلية,noun,chair,furniture
كُرْسِيّ مُعَلِّم,noun,chair,distinguished professorship
تَغْيِير,noun,change,the process of becoming different
تَبْدِيل,noun,change,the process of becoming different
فَكَّة,noun,change,small denominations of money given in exchange for a larger denomination
بَاقٍ,noun,change,balance returned after a purchase
مُخَطَّط بَيَانِيّ,noun,chart,non-narrative presentation of data
مُخَطَط,noun,chart,non-narrative presentation of data
رَخِيص,adj,cheap,low and/or reduced in price
اِسْتَأْنَى,verb,check,"to inspect, examine"
دَقَّقَ,verb,check,"to inspect, examine"
ضَبَطَ,verb,check,"to inspect, examine"
أَوْقَفَ,verb,check,"to inspect, examine"
فَحَصَ,verb,check,"to inspect, examine"
كَشَّ,verb,check,chess: to make a move which puts an adversary's king in check
جُبْن,noun,cheese,dairy product
جبنة,noun,cheese,dairy product
جبن,noun,cheese,dairy product
جبن,noun,cheese,dairy product
جبن,noun,cheese,dairy product
فرماج,noun,cheese,dairy product
دَجَاجَة,noun,chicken,bird
فرخة,noun,chicken,bird
دياي,noun,chicken,bird
دجاجة,noun,chicken,bird
دَجَاج,noun,chicken,meat
لَحْم دَجَاج,noun,chicken,meat
فراخ,noun,chicken,meat
وَلَد,noun,child,son or daughter; someone's child
اِبْن,noun,child,son or daughter; someone's child
اِبْنَة,noun,child,son or daughter; someone's child
طِفْل,noun,child,a minor
طِفْلَة,noun,child,a minor
عيل,noun,child,a minor
طفل,noun,child,a minor
بزر,noun,child,a minor
ياهل,noun,child,a minor
وَلَد,noun,child,a minor
صبي,noun,child,a minor
درّي,noun,child,a minor
شُوكُولَاتَة,noun,chocolate,food made from ground roasted cocoa beans
اِخْتَارَ,verb,choose,to pick
اِخْتَارَ,verb,choose,to elect
مَدِينَة,noun,city,large settlement
بَلَد,noun,city,large settlement
صِنْف,noun,class,"group, collection, category or set sharing characteristics or attributes"
صَنْف,noun,class,"group, collection, category or set sharing characteristics or attributes"
طَبَقَة,noun,class,"social grouping, based on job, wealth, etc."
طَبَقَة,noun,class,division of society into classes
فَصْل,noun,class,group of students in a regularly scheduled meeting with a teacher
صَفّ,noun,class,group of students in a regularly scheduled meeting with a teacher
طَائِفَة,noun,class,taxonomy: classification below Phylum and above Order
صَفّ,noun,classroom,room in a school
غُرْفَة التَّدْرِيس,noun,classroom,room in a school
فَصْل,noun,classroom,room in a school
فَصْل مَدْرَسِيّ,noun,classroom,room in a school
نَظَّفَ,verb,clean,(transitive) to remove dirt from a place or object
تَسَلَّقَ,verb,climb,"to ascend, to go up"
تَسَلَّقَ,verb,climb,"to mount, to move upwards on"
سَاعَة,noun,clock,instrument to measure or keep track of time
ساعة,noun,clock,instrument to measure or keep track of time
مݣانة,noun,clock,instrument to measure or keep track of time
أَغْلَقَ,verb,close,obstruct (an opening)
سَكَّر,verb,close,obstruct (an opening)
قَفَّل,verb,close,obstruct (an opening)
أَغْلَقَ,verb,close,move (a door)
مَلَابِس,noun,clothes,apparel
ثِيَاب,noun,clothes,apparel
كِسْوَة,noun,clothes,apparel
نَادٍ,noun,club,association of members
اَلنَّادِي,noun,club,association of members
جَمْعِيَّة,noun,club,association of members
هِرَاوَة,noun,club,heavy stick for use as weapon or plaything
عَصًا,noun,club,hitting implement in certain ball games
نَادٍ لَيْلِيّ,noun,club,establishment that provides staged entertainment
اَلنَّادِي اَللَّيْلِيّ,noun,club,establishment that provides staged entertainment
سِبَاتِي,noun,club,"playing card symbol, ♣"
مِعْطَف,noun,coat,outer garment covering the upper torso and arms
قَهْوَة,noun,coffee,beverage
قَهْوَة,noun,coffee,beverage
قهوة,noun,coffee,beverage
گهوة,noun,coffee,beverage
قَهْوَة,noun,coffee,beverage
قهوة,noun,coffee,beverage
بُنّ,noun,coffee,beans
بُنّ,noun,coffee,beans
بُن,noun,coffee,plant
بُرُودَة,noun,cold,low temperature
بَرْد,noun,cold,low temperature
برد,noun,cold,low temperature
برودة,noun,cold,low temperature
زُكَام,noun,cold,illness
رَشْح,noun,cold,illness
بَرْد,noun,cold,illness
كُلِّيَّة,noun,college,academic institution
مَعْهَد,noun,college,institution of higher education
كُلِّيَّة,noun,college,institution of higher education teaching undergraduates
مَعْهَد,noun,college,"non-specialized, semi-autonomous division of a university"
كُلِّيَّة,noun,college,institution of further education at an intermediate level
كُلِّيَّة,noun,college,institution of further education at an intermediate level
لَوْن,noun,color,spectral composition of visible light
لون,noun,color,spectral composition of visible light
ألوان,noun,color,spectral composition of visible light
ألوانات,noun,color,spectral composition of visible light
لون,noun,color,spectral composition of visible light
رنق,noun,color,spectral composition of visible light
لون,noun,color,spectral composition of visible light
لون,noun,color,spectral composition of visible light
لَوْن,noun,color,particular set of the visible spectrum
جَاءَ,verb,come,to move nearer
أَتَى,verb,come,to move nearer
جا,verb,come,to move nearer
جه,verb,come,to move nearer
جا,verb,come,to move nearer
جا,verb,come,to move nearer
إجا,verb,come,to move nearer
إجا,verb,come,to move nearer
أجا,verb,come,to move nearer
قَدِمَ,verb,come,"to arrive, to appear"
وَصَلَ,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
جا,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
جا,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
وصل,verb,come,"to arrive, to appear"
شَائِع,adj,common,usual
شَائِع,adj,common,found in large numbers or in a large quantity
شَرِكَة,noun,company,"in legal context, a corporation"
شَرِكَة,noun,company,"in non-legal context, any business, without respect to incorporation"
رِفْقَة,noun,company,companionship
سَرِيَّة,noun,company,military unit
قَارَنَ,verb,compare,to assess the similarities between two things or between one thing and another
شَبَّهَ,verb,compare,to declare two things to be similar in some respect
اِنْتَهَى,verb,complete,to finish
أَكْمَلَ,verb,complete,to finish
حَاسُوب,noun,computer,programmable electronic device
حَاسِب,noun,computer,programmable electronic device
كَمْبْيُوتَر,noun,computer,programmable electronic device
كمبيوتر,noun,computer,programmable electronic device
كومبيوتر,noun,computer,programmable electronic device
كمبيوتر,noun,computer,programmable electronic device
مُحَاسِب,noun,computer,person
حَفْلَة,noun,concert,musical accordance or harmony
عَزْف,noun,concert,a musical entertainment in which several voices or instruments take part
حَفْلَة مُوسِيقِيَّة,noun,concert,a musical entertainment in which several voices or instruments take part
مُحَادَثَة,noun,conversation,expression and exchange of individual ideas through talking with other people
مُكَالَمَة,noun,conversation,expression and exchange of individual ideas through talking with other people
حِوَار,noun,conversation,expression and exchange of individual ideas through talking with other people
مُذَاكَرَة,noun,conversation,expression and exchange of individual ideas through talking with other people
مُحَاوَرَة,noun,conversation,expression and exchange of individual ideas through talking with other people
