word,part_of_speech,english_word,sense
duży,adj,big,of a great size — see also large
wielki,adj,big,of a great size — see also large
rower,noun,bike,bicycle
halabarda,noun,bill,weapon of infantry
dziób,noun,bill,bird's beak
ptak,noun,bird,animal
urodziny,noun,birthday,anniversary
czerń,noun,black,colour/color
blog,noun,blog,a personal or corporate website
blond,adj,blond,of a pale golden colour
niebieski,noun,blue,colour
błękit,noun,blue,colour
łódź,noun,boat,water craft
łódka,noun,boat,water craft
ciało,noun,body,physical structure of a human or animal
organizm,noun,body,physical structure of a human or animal
książka,noun,book,collection of sheets of paper bound together containing printed or written material
księga,noun,book,collection of sheets of paper bound together containing printed or written material
but,noun,boot,heavy shoe that covers part of the leg
rozruch,noun,boot,the act or process of bootstrapping
znudzony,adj,bored,suffering from boredom
nudny,adj,boring,causing boredom or tiredness
butelka,noun,bottle,container
flaszka,noun,bottle,container
bukszpan,noun,box,shrub or tree of the genus Buxus — see also box tree
pudło,noun,box,cuboid space; container
pudełko,noun,box,cuboid space; container
skrzynia,noun,box,cuboid space; container
futerał,noun,box,cuboid space; container
chłopiec,noun,boy,young male
chłopak,noun,boy,young male
chłopczyk,noun,boy,young male
chłopak,noun,boyfriend,male partner in a romantic relationship
sympatia,noun,boyfriend,male partner in a romantic relationship
przyjaciel,noun,boyfriend,male partner in a romantic relationship
chleb,noun,bread,baked dough made from cereals
śniadanie,noun,breakfast,first meal of the day
przynosić,verb,bring,to transport toward somebody/somewhere
przynieść,verb,bring,to transport toward somebody/somewhere
przyprowadzać,verb,bring,to transport toward somebody/somewhere
przyprowadzić,verb,bring,to transport toward somebody/somewhere
przywozić,verb,bring,to transport toward somebody/somewhere
przywieźć,verb,bring,to transport toward somebody/somewhere
brat,noun,brother,male sibling
brachol,noun,brother,male sibling
braciszek,noun,brother,male sibling
brąz,noun,brown,colour
budować,verb,build,(transitive) to form by combining materials or parts
zbudować,verb,build,(transitive) to form by combining materials or parts
wybudować,verb,build,(transitive) to form by combining materials or parts
stawiać,verb,build,(transitive) to form by combining materials or parts
postawić,verb,build,(transitive) to form by combining materials or parts
wznosić,verb,build,(transitive) to form by combining materials or parts
wznieść,verb,build,(transitive) to form by combining materials or parts
budowanie,noun,building,act or process of building
budowa,noun,building,act or process of building
autobus,noun,bus,vehicle
autokar,noun,bus,vehicle
interes,noun,business,commercial enterprise or establishment
firma,noun,business,commercial enterprise or establishment
biznes,noun,business,commercial enterprise or establishment
przedsiębiorstwo,noun,business,commercial enterprise or establishment
masło,noun,butter,soft foodstuff made from milk
kupować,verb,buy,to obtain something with money
kupić,verb,buy,to obtain something with money
nabywać,verb,buy,to obtain something with money
nabyć,verb,buy,to obtain something with money
ciasto,noun,cake,type of sweet dessert
ciastko,noun,cake,type of sweet dessert
tort,noun,cake,type of sweet dessert
ciasteczko,noun,cake,type of sweet dessert
krzyk,noun,call,cry or shout
okrzyk,noun,call,cry or shout
wołanie,noun,call,cry or shout
aparat fotograficzny,noun,camera,still camera
móc,verb,can,to be able to; to know how to
umieć,verb,can,to be able to; to know how to
potrafić,verb,can,to be able to; to know how to
konserwować,verb,can,to preserve
nie móc,verb,cannot,"cannot — see also can, not"
samochód,noun,car,"automobile, a vehicle steered by a driver"
auto,noun,car,"automobile, a vehicle steered by a driver"
wóz,noun,car,"automobile, a vehicle steered by a driver"
bryka,noun,car,"automobile, a vehicle steered by a driver"
gablota,noun,car,"automobile, a vehicle steered by a driver"
fura,noun,car,"automobile, a vehicle steered by a driver"
kariera,noun,career,one's calling in life; a person's occupation
marchewka,noun,carrot,Daucus carota ssp. sativus
marchew,noun,carrot,Daucus carota ssp. sativus
nosić,verb,carry,to transport by lifting
nieść,verb,carry,to transport by lifting
wozić,verb,carry,to transport by lifting
wieźć,verb,carry,to transport by lifting
kot,noun,cat,domestic species
kotka,noun,cat,domestic species
kocur,noun,cat,domestic species
kocica,noun,cat,domestic species
kotek,noun,cat,domestic species
cent,noun,cent,subunit of currency in US and elsewhere
środek,noun,center,point equidistant from all points on the perimeter of a circle
centrum,noun,center,point equidistant from all points on the perimeter of a circle
krzesło,noun,chair,furniture
zmiana,noun,change,the process of becoming different
niedrogi,adj,cheap,low and/or reduced in price
tani,adj,cheap,low and/or reduced in price
sprawdzić,verb,check,"to inspect, examine"
ser,noun,cheese,dairy product
kurczak,noun,chicken,bird
kura,noun,chicken,bird
dziecko,noun,child,son or daughter; someone's child
dziecię,noun,child,son or daughter; someone's child
czekolada,noun,chocolate,food made from ground roasted cocoa beans
wybierać,verb,choose,to pick
wybrać,verb,choose,to pick
miasto,noun,city,large settlement
klasa,noun,class,"group, collection, category or set sharing characteristics or attributes"
aula,noun,classroom,room in a school
klasa,noun,classroom,room in a school
sala lekcyjna,noun,classroom,room in a school
czyścić,verb,clean,(transitive) to remove dirt from a place or object
oczyszczać,verb,clean,(transitive) to remove dirt from a place or object
oczyścić,verb,clean,(transitive) to remove dirt from a place or object
sprzątać,verb,clean,(transitive) to remove dirt from a place or object
rosnąć,verb,climb,"to ascend, to go up"
wzrosnąć,verb,climb,"to ascend, to go up"
zegar,noun,clock,instrument to measure or keep track of time
zamykać,verb,close,obstruct (an opening)
zamknąć,verb,close,obstruct (an opening)
ubranie,noun,clothes,apparel
ubrania,noun,clothes,apparel
odzież,noun,clothes,apparel
klub,noun,club,association of members
stowarzyszenie,noun,club,association of members
płaszcz,noun,coat,outer garment covering the upper torso and arms
kawa,noun,coffee,beverage
zimno,noun,cold,low temperature
mróz,noun,cold,low temperature
ziąb,noun,cold,low temperature
chłód,noun,cold,low temperature
kolor,noun,color,spectral composition of visible light
barwa,noun,color,spectral composition of visible light
przychodzić,verb,come,to move nearer
przyjść,verb,come,to move nearer
przyjeżdżać,verb,come,to move nearer
przyjechać,verb,come,to move nearer
wspólny,adj,common,mutual
wzajemny,adj,common,mutual
firma,noun,company,"in legal context, a corporation"
przedsiębiorstwo,noun,company,"in legal context, a corporation"
spółka,noun,company,"in legal context, a corporation"
kompania,noun,company,"in legal context, a corporation"
porównywać,verb,compare,to assess the similarities between two things or between one thing and another
porównać,verb,compare,to assess the similarities between two things or between one thing and another
ukończyć,verb,complete,to finish
komputer,noun,computer,programmable electronic device
rozmowa,noun,conversation,expression and exchange of individual ideas through talking with other people
konwersacja,noun,conversation,expression and exchange of individual ideas through talking with other people
gotować,verb,cook,to prepare food for eating
warzyć,verb,cook,to prepare food for eating
kucharzyć,verb,cook,to prepare food for eating
chłodny,adj,cool,having a slightly low temperature
poprawiać,verb,correct,to make something become right that was previously wrong
poprawić,verb,correct,to make something become right that was previously wrong
kosztować,verb,cost,"to incur a charge, a price"
kraj,noun,country,region of land
ziemia,noun,country,region of land
ciąg,noun,course,sequence of events
bieg,noun,course,sequence of events
krowa,noun,cow,female domesticated ox or other bovine
śmietanka,noun,cream,oily part of milk
tworzyć,verb,create,to put into existence
stworzyć,verb,create,to put into existence
kultura,noun,culture,"arts, customs and habits"
obyczajowość,noun,culture,"arts, customs and habits"
szklanka,noun,cup,drinking vessel
filiżanka,noun,cup,drinking vessel
kubek,noun,cup,drinking vessel
ciąć,verb,cut,to perform an incision
tata,noun,dad,informal: a father
tato,noun,dad,informal: a father
tatuś,noun,dad,informal: a father
tańczyć,verb,dance,move rhythmically to music
tańcować,verb,dance,move rhythmically to music
pląsać,verb,dance,move rhythmically to music
tancerz,noun,dancer,person who dances
tancerka,noun,dancer,person who dances
niebezpieczny,adj,dangerous,full of danger
groźny,adj,dangerous,full of danger
ciemny,adj,dark,having an absolute or relative lack of light
data,noun,date,"that which specifies the time of writing, inscription etc."
daktyl,noun,date,fruit of the date palm
córka,noun,daughter,female offspring
dzień,noun,day,period between sunrise and sunset
kochany,adj,dear,loved; lovable
drogi,adj,dear,loved; lovable
luby,adj,dear,loved; lovable
decydować,verb,decide,to resolve or settle
zdecydować,verb,decide,to resolve or settle
postanowić,verb,decide,to resolve or settle
smaczny,adj,delicious,pleasing to taste
pyszny,adj,delicious,pleasing to taste
wyśmienity,adj,delicious,pleasing to taste
dobry,adj,delicious,pleasing to taste
opisywać,verb,describe,to represent in words
opisać,verb,describe,to represent in words
opis,noun,description,account in words
projektować,verb,design,to plan an artwork etc.
biurko,noun,desk,table for writing and reading
szczegół,noun,detail,part small enough to escape casual notice
detal,noun,detail,part small enough to escape casual notice
drobnostka,noun,detail,part small enough to escape casual notice
dialog,noun,dialogue,conversation or other discourse between individuals
rozmowa,noun,dialogue,conversation or other discourse between individuals
konwersacja,noun,dialogue,conversation or other discourse between individuals
słownik,noun,dictionary,publication that explains the meanings of an ordered list of words
leksykon,noun,dictionary,publication that explains the meanings of an ordered list of words
dykcjonarz,noun,dictionary,publication that explains the meanings of an ordered list of words
mównik,noun,dictionary,publication that explains the meanings of an ordered list of words
wokabularz,noun,dictionary,publication that explains the meanings of an ordered list of words
umierać,verb,die,to stop living
umrzeć,verb,die,to stop living
ginąć,verb,die,to stop living
zginąć,verb,die,to stop living
zdechnąć,verb,die,to stop living
zdychać,verb,die,to stop living
skonać,verb,die,to stop living
wykorkować,verb,die,to stop living
zemrzeć,verb,die,to stop living
zgasnąć,verb,die,to stop living
dogorywać,verb,die,to stop living
konać,verb,die,to stop living
dieta,noun,diet,food a person or animal consumes
różnica,noun,difference,quality of being different
różny,adj,different,not the same
inny,adj,different,not the same
trudny,adj,difficult,"hard, not easy"
ciężki,adj,difficult,"hard, not easy"
obiad,noun,dinner,evening meal
kolacja,noun,dinner,evening meal
brudny,adj,dirty,covered with or containing dirt
omawiać,verb,discuss,to converse or debate concerning a particular topic
omówić,verb,discuss,to converse or debate concerning a particular topic
dyskutować,verb,discuss,to converse or debate concerning a particular topic
naczynie,noun,dish,vessel for holding/serving food
talerz,noun,dish,vessel for holding/serving food
półmisek,noun,dish,vessel for holding/serving food
czy,verb,do,in questions
doktor,noun,doctor,person who has attained a doctorate
pies,noun,dog,animal
suka,noun,dog,animal
dolar,noun,dollar,designation for specific currency
drzwi,noun,door,"portal of entry into a building, room or vehicle"
na dół,adv,down,"from a high to a low position, downwards"
w dół,adv,down,"from a high to a low position, downwards"
na dole,adv,downstairs,downstairs (adverb)
na dół,adv,downstairs,downstairs (adverb)
rysować,verb,draw,to produce a picture
narysować,verb,draw,to produce a picture
ubierać,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
pić,verb,drink,consume liquid through the mouth
prowadzić,verb,drive,to operate (a wheeled motorized vehicle)
kierować,verb,drive,to operate (a wheeled motorized vehicle)
każde,adv,each,apiece
kłos,noun,ear,fruiting body of a grain plant
ucho,noun,ear,organ of hearing
wcześnie,adv,early,at a time before expected
na wschód,adv,east,towards the east
ku wschodowi,adv,east,towards the east
łatwy,adj,easy,requiring little skill or effort
lekki,adj,easy,requiring little skill or effort
prosty,adj,easy,requiring little skill or effort
jeść,verb,eat,"to ingest — see also consume, ingest"
zjeść,verb,eat,"to ingest — see also consume, ingest"
żreć,verb,eat,"to ingest — see also consume, ingest"
szamać,verb,eat,"to ingest — see also consume, ingest"
jajo,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
jajko,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
słoń,noun,elephant,mammal
słonica,noun,elephant,mammal
inaczej,adv,else,word that implies any result with the exception of the one being referred to
mailować,verb,email,(transitive) to send an email or emails to
mejlować,verb,email,(transitive) to send an email or emails to
kończyć się,verb,end,"intransitive: be finished, be terminated"
cieszyć się,verb,enjoy,to receive pleasure or satisfaction from something
pocieszyć się,verb,enjoy,to receive pleasure or satisfaction from something
podobać się,verb,enjoy,to receive pleasure or satisfaction from something
spodobać się,verb,enjoy,to receive pleasure or satisfaction from something
dość,adv,enough,sufficiently
dosyć,adv,enough,sufficiently
wystarczająco,adv,enough,sufficiently
na tyle,adv,enough,sufficiently
euro,noun,euro,currency unit of the European Monetary Union
wieczór,noun,evening,time of day between dusk and night
wydarzenie,noun,event,occurrence
impreza,noun,event,occurrence
przypadek,noun,event,occurrence
zdarzenie,noun,event,occurrence
zawsze,adv,ever,always
przykład,noun,example,something representative of a group
ćwiczyć,verb,exercise,exert for the sake of training
drogi,adj,expensive,having a high price or cost
wyjaśniać,verb,explain,to make intelligible
wyjaśnić,verb,explain,to make intelligible
objaśniać,verb,explain,to make intelligible
objaśnić,verb,explain,to make intelligible
dodatkowy,adj,extra,"beyond what is due, usual"
ekstra,adj,extra,"beyond what is due, usual"
osobny,adj,extra,"beyond what is due, usual"
oko,noun,eye,organ
twarz,noun,face,anatomy: front part of head
oblicze,noun,face,anatomy: front part of head
lico,noun,face,anatomy: front part of head
lice,noun,face,anatomy: front part of head
fakt,noun,fact,an honest observation
spadek,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
spadanie,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
fałszywy,adj,false,"untrue, not factual, wrong"
nieprawdziwy,adj,false,"untrue, not factual, wrong"
błędny,adj,false,"untrue, not factual, wrong"
rodzinny,adj,family,suitable for children and adults
familijny,adj,family,suitable for children and adults
sławny,adj,famous,well known
słynny,adj,famous,well known
fantastyczny,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
niesamowity,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
daleko,adv,far,at a great distance
gospodarstwo,noun,farm,place where agricultural activities take place
farma,noun,farm,place where agricultural activities take place
rolnik,noun,farmer,person who works the land and/or who keeps livestock
rolniczka,noun,farmer,person who works the land and/or who keeps livestock
farmer,noun,farmer,person who works the land and/or who keeps livestock
farmerka,noun,farmer,person who works the land and/or who keeps livestock
włościanin,noun,farmer,person who works the land and/or who keeps livestock
włościanka,noun,farmer,person who works the land and/or who keeps livestock
gruby,adj,fat,carrying a larger than normal amount of fat on one's body
tłusty,adj,fat,carrying a larger than normal amount of fat on one's body
ojciec,noun,father,male parent
tata,noun,father,male parent
czuć,verb,feel,transitive: to sense by touch
poczuć,verb,feel,transitive: to sense by touch
odczuć,verb,feel,transitive: to sense by touch
uczucie,noun,feeling,sensation
festiwal,noun,festival,event or community gathering
święto,noun,festival,event or community gathering
napełniać,verb,fill,"add contents to, so it is full"
napełnić,verb,fill,"add contents to, so it is full"
wypełniać,verb,fill,"add contents to, so it is full"
wypełnić,verb,fill,"add contents to, so it is full"
ostatni,adj,final,last; ultimate
końcowy,adj,final,last; ultimate
znajdować,verb,find,"encounter, locate, discover"
znaleźć,verb,find,"encounter, locate, discover"
dokonywać,verb,finish,to complete
dokonać,verb,finish,to complete
skończyć,verb,finish,to complete
kończyć,verb,finish,to complete
ogień,noun,fire,oxidation reaction
najpierw,adv,first,before anything else
najsampierw,adv,first,before anything else
na początku,adv,first,before anything else
naprzód,adv,first,before anything else
nasamprzód,adv,first,before anything else
na wstępie,adv,first,before anything else
pierw,adv,first,before anything else
pierwej,adv,first,before anything else
po pierwsze,adv,first,before anything else
wpierw,adv,first,before anything else
ryba,noun,fish,vertebrate animal
ucieczka,noun,flight,act of fleeing
lot,noun,flight,act of flying
podłoga,noun,floor,bottom part of a room
kwiat,noun,flower,reproductive structure in angiosperms
latać,verb,fly,to travel through air
lecieć,verb,fly,to travel through air
śledzić,verb,follow,to go or come after in physical space
iść za,verb,follow,to go or come after in physical space
pójść za,verb,follow,to go or come after in physical space
jedzenie,noun,food,any substance consumed by living organisms to sustain life
pożywienie,noun,food,any substance consumed by living organisms to sustain life
żywność,noun,food,any substance consumed by living organisms to sustain life
strawa,noun,food,any substance consumed by living organisms to sustain life
jadło,noun,food,any substance consumed by living organisms to sustain life
pica,noun,food,any substance consumed by living organisms to sustain life
stopa,noun,foot,part of human body
piłka nożna,noun,football,association football
futbol,noun,football,association football
zapominać,verb,forget,to lose remembrance of
zapomnieć,verb,forget,to lose remembrance of
wolny,adj,free,not imprisoned
swobodny,adj,free,not imprisoned
przyjaciel,noun,friend,person whose company one enjoys
przyjaciółka,noun,friend,person whose company one enjoys
druh,noun,friend,person whose company one enjoys
przyjazny,adj,friendly,"approachable, warm"
życzliwy,adj,friendly,"approachable, warm"
przyjacielski,adj,friendly,"approachable, warm"
przedni,adj,front,located at or near the front
owoc,noun,fruit,part of plant
pełny,adj,full,containing the maximum possible amount
ubaw,noun,fun,enjoyment or amusement
radość,noun,fun,enjoyment or amusement
zabawny,adj,funny,amusing; comical
śmieszny,adj,funny,amusing; comical
przyszłość,noun,future,the time ahead
gra,noun,game,"playful activity that may be unstructured, amusement, pastime"
zabawa,noun,game,"playful activity that may be unstructured, amusement, pastime"
sad,noun,garden,piece of land outside with flowers and plants
ogród,noun,garden,piece of land outside with flowers and plants
geografia,noun,geography,study of physical structure and inhabitants of the Earth
ziemiopismo,noun,geography,study of physical structure and inhabitants of the Earth
dostawać,verb,get,to obtain
dostać,verb,get,to obtain
otrzymywać,verb,get,to obtain
otrzymać,verb,get,to obtain
dziewczyna,noun,girl,young female person
dziewczę,noun,girl,young female person
dziewa,noun,girl,young female person
dziewczynka,noun,girl,young female person
dziołcha,noun,girl,young female person
dziewoja,noun,girl,young female person
dziewczę,noun,girl,young female person
dziewka,noun,girl,young female person
dzieweczka,noun,girl,young female person
dziewczyna,noun,girlfriend,a female partner in a romantic relationship
sympatia,noun,girlfriend,a female partner in a romantic relationship
przyjaciółka,noun,girlfriend,a female partner in a romantic relationship
dawać,verb,give,transfer the possession of something to someone else
dać,verb,give,transfer the possession of something to someone else
przekazywać,verb,give,transfer the possession of something to someone else
przekazać,verb,give,transfer the possession of something to someone else
szkło,noun,glass,substance
chodzić,verb,go,to move through space (especially from one place to another)
iść,verb,go,to move through space (especially from one place to another)
pójść,verb,go,to move through space (especially from one place to another)
jeździć,verb,go,to move through space (especially from one place to another)
jechać,verb,go,to move through space (especially from one place to another)
pojechać,verb,go,to move through space (especially from one place to another)
dobry,adj,good,acting in the interest of good; ethical good intentions
pożegnanie,noun,goodbye,an utterance of goodbye
dziadek,noun,grandfather,grandfather (from either side)
babcia,noun,grandmother,mother of someone's parent
babka,noun,grandmother,mother of someone's parent
babunia,noun,grandmother,mother of someone's parent
baba,noun,grandmother,mother of someone's parent
dziadkowie,noun,grandparent,parent of one's parent
szarość,noun,gray,colour
szary,noun,gray,colour
grej,noun,gray,SI unit of absorbed radiation
wielki,adj,great,"very big, large scale"
zieleń,noun,green,colour
grupa,noun,group,number of things or persons being in some relation to each other
kupa,noun,group,number of things or persons being in some relation to each other
rosnąć,verb,grow,(intransitive) to become bigger
zgadnięcie,noun,guess,prediction about the outcome of something
gitara,noun,guitar,musical instrument
siłownia,noun,gym,sporting facility specialized for lifting weights and exercise
siłka,noun,gym,sporting facility specialized for lifting weights and exercise
fitness club,noun,gym,sporting facility specialized for lifting weights and exercise
pakernia,noun,gym,sporting facility specialized for lifting weights and exercise
pakownia,noun,gym,sporting facility specialized for lifting weights and exercise
włos,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
połowa,noun,half,one of two equal parts into which anything may be divided
pół,noun,half,one of two equal parts into which anything may be divided
połowina,noun,half,one of two equal parts into which anything may be divided
połówka,noun,half,one of two equal parts into which anything may be divided
ręka,noun,hand,part of the fore limb
dłoń,noun,hand,part of the fore limb
zdarzać się,verb,happen,to occur
zdarzyć się,verb,happen,to occur
wydarzać się,verb,happen,to occur
wydarzyć się,verb,happen,to occur
dziać się,verb,happen,to occur
stać się,verb,happen,to occur
trafiać się,verb,happen,to occur
trafić się,verb,happen,to occur
szczęśliwy,adj,happy,"contented, joyous"
radosny,adj,happy,"contented, joyous"
kapelusz,noun,hat,a head covering
kłobuk,noun,hat,a head covering
czapka,noun,hat,a head covering
nienawidzić,verb,hate,to dislike intensely
mieć,verb,have,to possess
głowa,noun,head,part of the body
zdrowie,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
zdrowy,adj,healthy,enjoying good health
słyszeć,verb,hear,to perceive with the ear
usłyszeć,verb,hear,to perceive with the ear
pomoc,noun,help,action given to provide assistance
tu,adv,here,"in, on, or at this place"
tutaj,adv,here,"in, on, or at this place"
wysoki,adj,high,elevated; tall
historia,noun,history,aggregate of past events
dzieje,noun,history,aggregate of past events
hobby,noun,hobby,activity done for enjoyment in spare time
kobuz,noun,hobby,Falco subbuteo
w domu,adv,home,at home
zadanie domowe,noun,homework,work that is done at home
praca domowa,noun,homework,work that is done at home
mieć nadzieję,verb,hope,"to want something to happen, with expectation that it might"
spodziewać się,verb,hope,"to want something to happen, with expectation that it might"
koń,noun,horse,members of the species Equus ferus
klacz,noun,horse,members of the species Equus ferus
szpital,noun,hospital,large medical facility
gorący,adj,hot,having a high temperature
hotel,noun,hotel,establishment providing accommodation
godzina,noun,hour,time period of sixty minutes
dom,noun,house,human abode
jak,adv,how,to what degree
jednakże,adv,however,nevertheless
jednak,adv,however,nevertheless
głodny,adj,hungry,affected by hunger; desirous of food
mąż,noun,husband,male partner in marriage
małżonek,noun,husband,male partner in marriage
lód,noun,ice,water in frozen form
lody,noun,ice cream,dessert
idea,noun,idea,"philosophy: abstract archetype of a given thing, compared to which real-life examples are seen as imperfect"
wyobrażać sobie,verb,imagine,(transitive) to form a mental image of something
wyobrazić sobie,verb,imagine,(transitive) to form a mental image of something
ważny,adj,important,having relevant and crucial value
poprawiać,verb,improve,to make something better
poprawić,verb,improve,to make something better
ulepszać,verb,improve,to make something better
ulepszyć,verb,improve,to make something better
polepszać,verb,improve,to make something better
polepszyć,verb,improve,to make something better
usprawniać,verb,improve,to make something better
usprawnić,verb,improve,to make something better
dołączyć,verb,include,to bring into as a part or member
dołączać,verb,include,to bring into as a part or member
uwzględniać,verb,include,to bring into as a part or member
wkluczać,verb,include,to bring into as a part or member
angażować,verb,include,to bring into as a part or member
zaangażować,verb,include,to bring into as a part or member
informacja,noun,information,communicable knowledge
wiadomość,noun,information,communicable knowledge
ciekawić,verb,interest,to attract attention or concern
interesować,verb,interest,to attract attention or concern
zainteresować,verb,interest,to attract attention or concern
zaciekawiać,verb,interest,to attract attention or concern
zaciekawić,verb,interest,to attract attention or concern
zajmować,verb,interest,to attract attention or concern
zająć,verb,interest,to attract attention or concern
zainteresowany,adj,interested,having or showing interest
ciekawy,adj,interesting,arousing or holding the attention
interesujący,adj,interesting,arousing or holding the attention
przeprowadzać wywiad,verb,interview,to have an interview
przedstawiać,verb,introduce,to cause someone to be acquainted
przedstawić,verb,introduce,to cause someone to be acquainted
wyspa,noun,island,area of land completely surrounded by water
kurtka,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
dżinsy,noun,jeans,denim trousers
jeansy,noun,jeans,denim trousers
teksasy,noun,jeans,denim trousers
zajęcie,noun,job,task
zadanie,noun,job,task
praca,noun,job,task
łączyć,verb,join,to combine more than one item into one; to put together
połączyć,verb,join,to combine more than one item into one; to put together
sok,noun,juice,liquid from a plant
tylko,adv,just,"only, simply, merely"
po prostu,adv,just,"only, simply, merely"
zachować,verb,keep,to maintain possession of
