word,part_of_speech,english_word,sense
merindukan,verb,miss,to feel the absence of someone or something; to feel the want or need of
kesalahan,noun,mistake,an error
kekeliruan,noun,mistake,an error
model,noun,model,person
model,noun,model,miniature
model,noun,model,simplified representation
model,noun,model,style
modern,adj,modern,pertaining to the current time and style
mutakhir,adj,modern,pertaining to the current time and style
saat,noun,moment,very brief period of time
uang,noun,money,means of exchange and measure of value
duit,noun,money,means of exchange and measure of value
fulus,noun,money,means of exchange and measure of value
kas,noun,money,hard cash
kontan,noun,money,hard cash
kas,noun,money,available liquid assets
bulan,noun,month,period into which a year is divided
pagi,noun,morning,part of the day between dawn and midday
pagi,noun,morning,the part of the day after midnight and before midday
subuh,noun,morning,the part of the day after midnight and before midday
ibu,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
bunda,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
induk,noun,mother,female parent of an animal
gunung,noun,mountain,large mass of earth and rock
tikus,noun,mouse,rodent of the genus Mus
mouse komputer,noun,mouse,computing: input device
tetikus,noun,mouse,computing: input device
mulut,noun,mouth,the opening of a creature through which food is ingested
muara,noun,mouth,the end of a river out of which water flows
pindah,verb,move,(intransitive) to change place or posture; to go
pindah,verb,move,to change residence
film,noun,movie,motion picture
museum,noun,museum,building or institution
musik,noun,music,"sound, organized in time in a melodious way"
harus,verb,must,be required to
menamai,verb,name,to give a name to
sebut,verb,name,"to mention, specify"
sebut,verb,name,"to identify, define, specify"
alami,adj,natural,of or relating to nature
memerlukan,verb,need,to have an absolute requirement for
perlu,verb,need,to want strongly
pertetanggaan,noun,neighborhood,quality of being a neighbor
lingkungan,noun,neighborhood,area near one's home
lingkungan tetangga,noun,neighborhood,area near one's home
pertetanggaan,noun,neighborhood,area near one's home
lingkungan,noun,neighborhood,topology: set containing an open set which contains some specified point
persekitaran,noun,neighborhood,topology: set containing an open set which contains some specified point
ketetanggaan,noun,neighborhood,topology: set containing an open set which contains some specified point
tidak pernah,adv,never,at no time
tidak akan,adv,never,at no time
baru,adj,new,recently made or created
baharu,adj,new,recently made or created
berita,noun,news,new information of interest
kabar,noun,news,new information of interest
warta,noun,news,new information of interest
info,noun,news,new information of interest
berita,noun,news,reports of current events
koran,noun,newspaper,publication
surat kabar,noun,newspaper,publication
malam,noun,night,period between sunset and sunrise
hidung,noun,nose,protuberance on the face
tidak,adv,not,negates meaning of another word
tak,adv,not,negates meaning of another word
not,noun,note,musical sound
sekarang,adv,now,at the present time
kini,adv,now,at the present time
angka,noun,number,abstract entity used to describe quantity
bilangan,noun,number,abstract entity used to describe quantity
nomor,noun,number,numeral
perawat,noun,nurse,person trained to provide care for the sick
suster,noun,nurse,person trained to provide care for the sick
ners,noun,nurse,person trained to provide care for the sick
samudra,noun,ocean,one of the large bodies of water
lautan,noun,ocean,one of the large bodies of water
ofisi,noun,office,ceremonial religious duty or rite
kantor,noun,office,room(s) or building used for non-manual work
biro,noun,office,room(s) or building used for non-manual work
sering,adv,often,"frequently, many times"
lama,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
tua,adj,old,of a living being: having lived for relatively many years
pasang,adv,on,to cover or be fitted
pakai,adv,on,to cover or be fitted
bawang,noun,onion,Allium cepa
daring,adj,online,connected to a network
dalam jaringan,adj,online,connected to a network
daring,adj,online,available over the Internet
daring,adj,online,connected to the Internet
tersambung,adj,online,connected to the Internet
hanya,adv,only,without others or anything further; exclusively
hanya,adv,only,no more than
buka,verb,open,to make something accessible
membuka,verb,open,to make something accessible
opini pendapat,noun,opinion,thought a person has formed about a topic
jingga,adj,orange,having the colour of the fruit of an orange tree
oranye,adj,orange,having the colour of the fruit of an orange tree
mengatur,verb,order,to set in (any) order
mengatur,verb,order,to set in (a good) order
memerintah,verb,order,to issue a command
memesan,verb,order,to request some product or service
sendiri,adj,own,belonging to (determiner)
halaman,noun,page,one side of a leaf of a book
laman,noun,page,one side of a leaf of a book
cat,noun,paint,substance
lukisan,noun,painting,an illustration or artwork using paint
celana,noun,pants,garment covering the body from the waist downwards
celana dalam,noun,pants,undergarment covering the genitals
cawat,noun,pants,undergarment covering the genitals
kertas,noun,paper,sheet material
surat-surat,noun,paper,written document shorter than a book
dokumen,noun,paper,written document shorter than a book
karangan,noun,paper,academic paper
tesis,noun,paper,academic paper
naskah,noun,paper,academic paper
paragraf,noun,paragraph,passage in text
alinea,noun,paragraph,passage in text
parkir,verb,park,bring (a vehicle) to a halt
bagian,noun,part,fraction of a whole
partner,noun,partner,someone who is associated with another in a common activity or interest
mitra,noun,partner,someone who is associated with another in a common activity or interest
mitra,noun,partner,a member of a business or law partnership
pihak,noun,party,law: particular side in a contract or legal action
pesta,noun,party,social gathering
paspor,noun,passport,official document for foreign travel
masa lalu,noun,past,period of time that has already happened
kala lampau,noun,past,(grammar) past tense
membayar,verb,pay,to give money in exchange for goods or services
pen,noun,pen,writing tool
pena,noun,pen,writing tool
pensil,noun,pencil,graphite writing-instrument
potlot,noun,pencil,graphite writing-instrument
rakyat,noun,people,a group of persons forming or belonging to a particular nation etc.
masyarakat,noun,people,a group of persons forming or belonging to a particular nation etc.
orang,noun,people,a group of persons forming or belonging to a particular nation etc.
orang-orang,noun,people,a group of persons forming or belonging to a particular nation etc.
lada,noun,pepper,plant
merica,noun,pepper,spice
lada,noun,pepper,spice
lada,noun,pepper,fruit of the capsicum
sempurna,adj,perfect,fitting its definition precisely
sempurna,adj,perfect,having all of its parts in harmony with a common purpose
sempurna,adj,perfect,without fault or mistake
masa,noun,period,a length of time
masa,noun,period,history: period of time seen as coherent entity
masa,noun,period,length of time during which something repeats
orang,noun,person,individual
telepon,verb,phone,to call (someone) on the telephone
foto,noun,photograph,picture
fotograf,noun,photograph,picture
ungkapan,noun,phrase,short written or spoken expression
frasa,noun,phrase,short written or spoken expression
frasa,noun,phrase,grammar: group of two or more words that express an idea but do not form a complete sentence
piano,noun,piano,a keyboard musical instrument
gambar,noun,picture,"representation of visible reality produced by drawing, etc"
babi,noun,pig,mammal of genus Sus
babi,noun,pig,dirty or slovenly person
merah muda,noun,pink,pale red colour
merah jambu,noun,pink,pale red colour
tempat,noun,place,"location, position"
merancang,verb,plan,to design
berencana,verb,plan,to create a plan for
merencanakan,verb,plan,to create a plan for
merancang,verb,plan,to create a plan for
berencana,verb,plan,to intend
berniat,verb,plan,to intend
tumbuh-tumbuhan,noun,plant,organism capable of photosynthesis
permainan,noun,play,playful activity
drama,noun,play,literary composition intended to be represented
naskah drama,noun,play,literary composition intended to be represented
pentas,noun,play,theatrical performance
drama,noun,play,theatrical performance
pemain,noun,player,one who plays any game or sport
pemutar,noun,player,software application
titik,noun,point,geometry: zero-dimensional object
koma,noun,point,"arithmetic: decimal point (note: many languages use a comma (',') rather than a dot as a decimal point, and hence the translations into these languages reflect this.)"
ujung,noun,point,sharp tip
ujung,noun,point,any projecting extremity
ujung,noun,point,peninsula or promontory
polisi,noun,police,local or general law enforcement agency
kumpulan,noun,pool,supply of resources
pangkalan,noun,pool,supply of resources
miskin,adj,poor,with few or no possessions or money
buruk,adj,poor,of low quality
malang,adj,poor,used to express pity
populer,adj,popular,of or pertaining to the common people
populer,adj,popular,aimed at the general public
populer,adj,popular,adapted to the means of the common people; cheap
populer,adj,popular,liked by many people
kentang,noun,potato,plant tuber eaten as starchy vegetable
kentang,noun,potato,underpowered computer
pon,noun,pound,unit of mass (16 ounces avoirdupois)
paun,noun,pound,unit of currency
harga,noun,price,cost required to gain possession of something
harga,noun,price,cost of an action or deed
mungkin,adv,probably,in all likelihood
kemungkinan,adv,probably,in all likelihood
masalah,noun,problem,difficulty
hasil kali,noun,product,multiplication result
darab,noun,product,multiplication result
program,noun,program,set of structured activities
programa,noun,program,"leaflet listing information about a play, game or other activity"
acara,noun,program,performance of a show or other broadcast on radio or television
programa,noun,program,performance of a show or other broadcast on radio or television
tata olah,noun,program,software application
program,noun,program,software application
proyek,noun,project,planned endeavor
ungu,noun,purple,colour
taruh,verb,put,to place something somewhere
letak,verb,put,to place something somewhere
perempat,noun,quarter,one of four equal parts — see also one-fourth
setali,noun,quarter,coin worth 25 cents
kuartal,noun,quarter,period of three months
triwulan,noun,quarter,period of three months
trimester,noun,quarter,period of three months
pertanyaan,noun,question,"sentence, phrase or word"
soal,noun,question,"sentence, phrase or word"
dengan cepat,adv,quickly,"rapidly, fast"
radio,noun,radio,technology
peti bicara,noun,radio,technology
penerima radio,noun,radio,receiver
radio mobil,noun,radio,on-board entertainment system in a car
pemancar radio,noun,radio,transmitter
tetuang udara,noun,radio,transmitter
tuang-tuang udara,noun,radio,transmitter
jejaring radio,noun,radio,broadcasting of sound via the Internet
hujan,verb,rain,of rain: to fall from the sky
baca,verb,read,to look at and interpret letters or other information
baca,verb,read,to speak aloud words or other information that is written
baca,verb,read,"to interpret or infer a meaning, significance, thought, intention, etc. from"
berbunyi,verb,read,to consist of certain text
dibaca,verb,read,"of text, etc., to be interpreted or read in a particular way"
mengerti,verb,read,to be able to hear (in a radio connection)
pelajari,verb,read,to make a study of
baca,verb,read,"to fetch data from (a storage medium, etc.)"
pembaca,noun,reader,person who reads a publication
pembaca,noun,reader,any device that reads something
alat baca,noun,reader,any device that reads something
kemampuan membaca,noun,reading,process of interpreting written language
riil,adj,real,mathematics: relating to numbers with a one-to-one correspondence to the points on a line
alasan,noun,reason,that which causes: a cause
sebab,noun,reason,that which causes: a cause
alasan,noun,reason,motive for an action or determination
motif,noun,reason,motive for an action or determination
beralasan,noun,reason,something reasonable
merah,noun,red,colour
ingat,verb,remember,to recall from one's memory
mengulang,verb,repeat,do or say again
laporan,noun,report,information describing events
restoran,noun,restaurant,an eating establishment in which diners are served food
rumah makan,noun,restaurant,an eating establishment in which diners are served food
hasil,noun,result,that which results
perolehan,noun,result,that which results
akibat,noun,result,that which results
buah,noun,result,"fruit, beneficial or tangible effect"
hasil,noun,result,"fruit, beneficial or tangible effect"
retur,noun,return,act of returning an item
padi,noun,rice,plants
beras,noun,rice,seeds used as food
nasi,noun,rice,seeds used as food
kaya,adj,rich,having wealth
hak,noun,right,legal or moral entitlement
sayap kanan,noun,right,"right, not left, side"
sayap kanan,noun,right,right-wing politicians and parties
sungai,noun,river,large stream which drains a landmass
jalan,noun,road,a way for travel
ruang,noun,room,space
bilik,noun,room,division in a building
kamar,noun,room,division in a building
rutin,noun,routine,course of action to be followed regularly; a standard procedure
rutin,noun,routine,"set of normal procedures, often performed mechanically"
rutin,noun,routine,computing: set of instructions designed to perform a specific task
lari,verb,run,to move quickly on two feet
berlari,verb,run,to move quickly on two feet
menjalankan,verb,run,to move quickly on two feet
menjalankan,verb,run,to be in charge of
mengalir,verb,run,to flow
menjalankan,verb,run,to make a machine operate
menjalankan,verb,run,"to execute or carry out a plan, procedure or program"
sedih,adj,sad,feeling sorrow
salad,noun,salad,food
garam,noun,salt,sodium chloride
garam,noun,salt,compound of an acid and a base
roti apit,noun,sandwich,dish — see also open sandwich
roti lapis,noun,sandwich,dish — see also open sandwich
berkata,verb,say,"to say, to tell"
bilang,verb,say,"to say, to tell"
berkata,verb,say,to pronounce
bicara,verb,say,to pronounce
kawanan,noun,school,a group of fish
sekolah,noun,school,an institution dedicated to teaching and learning
sekolah,noun,school,an institution dedicated to teaching and learning before college or university
universitas,noun,school,college or university
fakultas,noun,school,a department/institute at a college or university
sekolah,noun,school,a department/institute at a college or university
departemen,noun,school,a department/institute at a college or university
ilmu,noun,science,collective discipline of learning acquired through the scientific method
ilmu pengetahuan,noun,science,collective discipline of learning acquired through the scientific method
ilmuwan,noun,scientist,one whose activities make use of the scientific method
detik,noun,second,one-sixtieth of a minute; SI unit of time
sekon,noun,second,one-sixtieth of a minute; SI unit of time
detik,noun,second,unit of angular measure
seksi,noun,section,"part, piece or subdivision of anything"
seksi,noun,section,surgery: incision or the act of making an incision
seksi,noun,section,science: thin slice of material
seksi,noun,section,(military) group of 10-15 soldiers lead by a non-commissioned officer and forming part of a platoon
melihat,verb,see,perceive with the eyes
menyaksikan,verb,see,perceive with the eyes
menonton,verb,see,perceive with the eyes
memandang,verb,see,perceive with the eyes
jual,verb,sell,to agree to transfer goods or provide services for payment
menjual,verb,sell,to agree to transfer goods or provide services for payment
kirim,verb,send,make something go somewhere
mengirim,verb,send,make something go somewhere
vonis,noun,sentence,"(dated) decision or judgement of a court — see also judgment, verdict"
vonis,noun,sentence,judicial order for punishment
kalimat,noun,sentence,grammatically complete series of words consisting of a subject and predicate
domba,noun,sheep,animal
biri-biri,noun,sheep,animal
pemalu,noun,sheep,one who behaves shyly
baju,noun,shirt,article of clothing
kemeja,noun,shirt,article of clothing
sepatu,noun,shoe,protective covering for the foot
belanja,noun,shopping,activity of buying
barang belanjaan,noun,shopping,things bought
kependekan (dari),adj,short,constituting an abbreviation or shortened form
pertunjukan,noun,show,entertainment
acara,noun,show,broadcast program(me)
programa,noun,show,broadcast program(me)
gerimis,noun,shower,brief fall of rain
dus,noun,shower,device for bathing
serupa,adj,similar,"having traits or characteristics in common; alike, comparable"
mirip,adj,similar,"having traits or characteristics in common; alike, comparable"
bernyanyi,verb,sing,to produce harmonious sounds with one’s voice
menyanyi,verb,sing,to produce harmonious sounds with one’s voice
berkicau,verb,sing,to produce harmonious sounds with one’s voice
penyanyi,noun,singer,person who sings (male or generic term)
saudari,noun,sister,woman or girl having the same parents
kakak perempuan,noun,sister,woman or girl having the same parents
adik perempuan,noun,sister,woman or girl having the same parents
suster,noun,sister,a nun; a female member of a religious community
biarawati,noun,sister,a nun; a female member of a religious community
duduk,verb,sit,"of a person, be in a position in which the upper body is upright and the legs are supported"
situasi,noun,situation,combination of circumstances at a given moment; state of affairs
keadaan,noun,situation,combination of circumstances at a given moment; state of affairs
situasi,noun,situation,one's status with regard to circumstances
keadaan,noun,situation,one's status with regard to circumstances
kemampuan,noun,skill,capacity to do something well
keahlian,noun,skill,capacity to do something well
rok,noun,skirt,article of clothing
tidur,verb,sleep,to rest in state of reduced consciousness
lambat,adj,slow,not quick in motion
pelan,adj,slow,not quick in motion
perlahan,adj,slow,not quick in motion
kecil,adj,small,not large
kecil,adj,small,young
kecil,adj,small,"minuscule or lowercase, referring to written letters"
cerdas,adj,smart,equipped with intelligent behaviour (digital/computer technology)
pintar,adj,smart,equipped with intelligent behaviour (digital/computer technology)
elegan,adj,smart,good-looking
elok,adj,smart,good-looking
necis,adj,smart,good-looking
ular,noun,snake,legless reptile
sangat,adv,so,very
kadang,adv,sometimes,"on certain occasions, but not always"
putra,noun,son,a male person in relation to his parents
putera,noun,son,a male person in relation to his parents
lagu,noun,song,music with words
tembang,noun,song,music with words
segera,adv,soon,within a short time
sup,noun,soup,dish
sop,noun,soup,dish
antariksa,noun,space,area beyond atmosphere of planets
spasi,noun,space,"gap between written characters, lines etc."
berbicara,verb,speak,to communicate with one's voice using words
berpidato,verb,speak,to communicate with one's voice using words
khusus,adj,special,distinguished by a unique or unusual quality
istimewa,adj,special,distinguished by a unique or unusual quality
khas,adj,special,distinguished by a unique or unusual quality
spesial,adj,special,of particular interest or value; certain; dear; beloved; favored
mengeja,verb,spell,to write or say the letters that form a word
mengeluarkan,verb,spend,to pay out
membelanjakan,verb,spend,to pay out
olahraga,noun,sport,any athletic activity that uses physical skills
musim semi,noun,spring,season between winter and summer in temperate climates
mata air,noun,spring,water springing from the ground
pegas,noun,spring,device made of flexible material
per,noun,spring,device made of flexible material
berdiri,verb,stand,to support oneself on the feet in an erect position
bintang,noun,star,"a celestial body appearing as a point of light on the clear night sky, whose position is relatively fixed with respect to each other"
bintang,noun,star,(astronomy) a luminous celestial body made of plasma
bintang,noun,star,celebrity
menjalankan,verb,start,to initiate operation of a vehicle or machine
pernyataan,noun,statement,declaration or remark
stasiun,noun,station,place where a vehicle may stop
stasiun,noun,station,place used for broadcasting
stasiun,noun,station,broadcasting entity
masih,adv,still,"up to a time, as in the preceding time"
cerita,noun,story,account of events
kisah,noun,story,account of events
jalan,noun,street,paved part of road in a village or a town
jalan raya,noun,street,paved part of road in a village or a town
kuat,adj,strong,capable of producing great physical force
murid,noun,student,person who studies a subject
pelajar,noun,student,person who studies a subject
siswa,noun,student,person who studies a subject
siswi,noun,student,person who studies a subject
mahasiswa,noun,student,person enrolled at a university — see also university student
mahasiswi,noun,student,person enrolled at a university — see also university student
belajar,verb,study,to revise/review materials
mempelajari,verb,study,to revise/review materials
mengkaji,verb,study,to revise/review materials
belajar,verb,study,to take a course
mempelajari,verb,study,to take a course
belajar,verb,study,to acquire knowledge
mempelajari,verb,study,to acquire knowledge
mempelajari,verb,study,to look at minutely
belajar,verb,study,to endeavor diligently; to be zealous
gaya,noun,style,manner of expression in writing or speech
gaya,noun,style,"manner of creating, doing, or presenting something, especially a work of architecture or art"
model,noun,style,"manner of creating, doing, or presenting something, especially a work of architecture or art"
subyek,noun,subject,in grammar
subjek,noun,subject,in grammar
mata pelajaran,noun,subject,particular area of study
mata kuliah,noun,subject,particular area of study
keberhasilan,noun,success,achievement of one's aim or goal
kesuksesan,noun,success,achievement of one's aim or goal
keberhasilan,noun,success,(business) financial profitability
kesuksesan,noun,success,(business) financial profitability
gula,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
sakar,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
musim panas,noun,summer,hottest season
matahari,noun,sun,"a star, especially when seen as the centre of any single solar system"
surya,noun,sun,"a star, especially when seen as the centre of any single solar system"
supermarket,noun,supermarket,store
pasaraya,noun,supermarket,store
pasar swalayan,noun,supermarket,store
switer,noun,sweater,similar garment worn for warmth
berenang,verb,swim,move through water
berenang,noun,swimming,human activity of moving oneself through water
meja,noun,table,item of furniture
tabel,noun,table,grid of data in rows and columns
mengambil,verb,take,to get into one's hands or control
bicara,verb,talk,to communicate by speech
ngomong,verb,talk,to communicate by speech
bincang,verb,talk,to communicate by speech
tinggi,adj,tall,of a person
taksi,noun,taxi,vehicle available for public hire
teh,noun,tea,dried leaves of tea plant
teh,noun,tea,drink made from leaves of tea plant
ca,noun,tea,drink made from leaves of tea plant
ajar,verb,teach,to pass on knowledge
mengajar,verb,teach,to pass on knowledge
mengajari,verb,teach,to pass on knowledge
guru,noun,teacher,person who teaches
pengajar,noun,teacher,person who teaches
tim,noun,team,group of people
remaja,noun,teenager,person aged between thirteen and nineteen
menelepon,verb,telephone,to call someone
memanggil,verb,telephone,to call someone
televisi,noun,television,medium
televisi,noun,television,device for receiving television signals
kata,verb,tell,to pass information
tenis,noun,tennis,sport played by two or four players with strung racquets
teks,noun,text,a written passage
teks,noun,text,"a book, tome or other set of writings"
teater,noun,theater,place or building
palagan,noun,theater,region
saat itu,adv,then,at that time
lalu,adv,then,soon afterward
lalu,adv,then,next in order
situ,adv,there,in or at that place
sana,adv,there,in or at that place
ke situ,adv,there,to or into that place; thither
ke sana,adv,there,to or into that place; thither
benda,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
barang,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
makhluk,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
hal,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
sesuatu,noun,thing,"word, symbol, sign, or other referent that can be used to refer to any entity"
benda,noun,thing,individual object or distinct entity
masalah,noun,thing,"problem, dilemma, or complicating factor"
hal,noun,thing,the central point; the crux
makhluk,noun,thing,living being or creature
hal,noun,thing,situation surrounding a noun's referent
fikir,verb,think,"to ponder, to go over in one's head"
pikir,verb,think,"to ponder, to go over in one's head"
pikir,verb,think,communicate to oneself in one’s mind
haus,adj,thirsty,needing to drink
karcis,noun,ticket,admission to entertainment
tiket,noun,ticket,admission to entertainment
tiket,noun,ticket,pass for transportation
waktu,noun,time,inevitable passing of events
waktu,noun,time,quantity of availability in time
jaman,noun,time,"extended period of time, defined or undefined: age, era, etc."
lelah,adj,tired,in need of rest or sleep
hak kebendaan,noun,title,right to ownership
hak milik,noun,title,right to ownership
judul,noun,title,"name of a book, etc"
hari ini,noun,today,today (noun)
bersama,adv,together,"at the same time, in the same place"
sama-sama,adv,together,"at the same time, in the same place"
toilet,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
kamar kecil,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
WC,noun,toilet,"room used for urination and defecation — see also bathroom, men's room, ladies' room, outhouse, portable toilet, latrine, shitter"
toilet,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
kloset,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
WC,noun,toilet,"fixture used for urination and defecation — see also flush toilet, squat toilet, chemical toilet, urinal, latrine"
tomat,noun,tomato,tomato plant
tomat,noun,tomato,fruit
besok,noun,tomorrow,the day after the present day
esok,noun,tomorrow,the day after the present day
juga,adv,too,likewise
terlalu,adv,too,more than enough; as too much
gigi,noun,tooth,anatomy: tooth
danta,noun,tooth,anatomy: tooth
topik,noun,topic,subject; theme
tema,noun,topic,subject; theme
turis,noun,tourist,someone who travels for pleasure
wisatawan,noun,tourist,someone who travels for pleasure
kotamadya,noun,town,settlement
kota,noun,town,settlement
lalu lintas,noun,traffic,pedestrians or vehicles on roads or on the air
kereta api,noun,train,line of connected cars or carriages
kereta,noun,train,line of connected cars or carriages
pohon,noun,tree,large woody plant
perjalanan,noun,trip,journey
truk,noun,truck,"heavier motor vehicle designed to carry goods — see also semi-trailer truck, pickup truck"
prahoto,noun,truck,"heavier motor vehicle designed to carry goods — see also semi-trailer truck, pickup truck"
benar,adj,true,concurring with a given set of facts
mencoba,verb,try,to attempt
mencobai,verb,try,to put to test
mencicipi,verb,try,"to taste, sample, etc"
pas,noun,turn,chance to use (something) shared in sequence with others
payung,noun,umbrella,cloth-covered frame used for protection against rain or sun
paman,noun,uncle,brother (or brother-in-law) of someone’s parent
om,noun,uncle,brother (or brother-in-law) of someone’s parent
om,noun,uncle,close male friend of the parents
om,noun,uncle,form of address to a man by young people or children in some countries
memahami,verb,understand,to grasp the meaning of
mengerti,verb,understand,to grasp the meaning of
universitas,noun,university,institution of higher education
universitet,noun,university,institution of higher education
lantai atas,adv,upstairs,up the stairs; on or to a higher floor or level
berguna,adj,useful,having a practical or beneficial use
biasanya,adv,usually,most of the time
sayuran,noun,vegetable,a plant raised for some edible part of it
sayur-sayuran,noun,vegetable,a plant raised for some edible part of it
sangat,adv,very,to a high degree
nian,adv,very,to a high degree
sekali,adv,very,to a high degree
banget,adv,very,to a high degree
benar-benar,adv,very,"true, truly"
video,noun,video,"television show, movie"
video,noun,video,motion picture stored on VHS
kaset video,noun,video,VHS
kunjungan,noun,visit,single act of visiting
pengunjung,noun,visitor,guest
menunggu,verb,wait,delay until some event
pelayan,noun,waiter,a server in a restaurant or similar
bangun,verb,wake,to stop sleeping
tembok,noun,wall,defensive rampart
tembok,noun,wall,structure built for defense surrounding an area
dinding,noun,wall,substantial structure acting as side or division in a building
dinding,noun,wall,"anatomy, zoology, botany: divisive or containing structure"
mau,verb,want,to desire
hendak,verb,want,to desire
menginginkan,verb,want,to desire
hangat,adj,warm,having a temperature slightly higher than usual
panas,adj,warm,having a temperature slightly higher than usual
hangat,adj,warm,being something that causes warmth
mencuci,verb,wash,to clean with water
jam tangan,noun,watch,portable or wearable timepiece
air,noun,water,inorganic compound H₂O
perairan,noun,water,"body of water, or specific part of it"
jalan,noun,way,"road, direction, path"
cara,noun,way,means to enter or leave
cara,noun,way,method or manner
metode,noun,way,method or manner
cara,noun,way,as the head of an interjectory clause
cuaca,noun,weather,state of the atmosphere
hawa,noun,weather,state of the atmosphere
situs web,noun,website,a collection of pages on the World Wide Web
minggu,noun,week,period of seven days
pekan,noun,week,period of seven days
akhir pekan,noun,weekend,break in the working week
selamat datang,adj,welcome,whose arrival is a cause of joy
kapan,adv,when,"at what time, as a direct question"
kapan,adv,when,"at what time, as an indirect question"
ketika,adv,when,"at which, on which, during which"
saat,adv,when,"the time at, on or during which"
saat,adv,when,a circumstance or situation in which
ke mana,adv,where,at what place; to what place; from what place
di mana,adv,where,at what place; to what place; from what place
mana,adv,where,at or in which place
di mana,adv,where,at or in which place
ke mana,adv,where,at or in which place
tempat,adv,where,the place in which
putih,noun,white,color
orang kulit putih,noun,white,person of European descent
bule,noun,white,person of European descent
mengapa,adv,why,for what reason
kenapa,adv,why,for what reason
istri,noun,wife,female partner in a marriage
akan,verb,will,indicating future action
menang,verb,win,transitive: achieve victory in
ventilasi,noun,window,opening for light and air
jendela,noun,window,opening for light and air
jendela,noun,window,area on a computer screen
anggur,noun,wine,alcoholic beverage made from grapes
arak,noun,wine,"alcoholic beverage made from other fruits, vegetables or plants"
musim dingin,noun,winter,"fourth season, marked by short days and the lowest temperatures"
perempuan,noun,woman,adult female person
wanita,noun,woman,adult female person
kata,noun,word,unit of language
firman,noun,word,the word of God
kerjaan,noun,work,"labour, employment, occupation, job"
pekerjaan,noun,work,"labour, employment, occupation, job"
karya,noun,work,"literary, artistic, or intellectual production"
buruh,noun,worker,person who performs labor
pekerja,noun,worker,insect
dunia,noun,world,human collective existence
alam,noun,world,the universe
Dunia,noun,world,the Earth
dunia,noun,world,inhabited planet
dunia,noun,world,individual or group perspective or social setting
menulis,verb,write,"to form letters, etc."
tulis,verb,write,to send a letter to
tulis,verb,write,to send a letter to
catat,verb,write,record (data)
penulis,noun,writer,person who writes; an author
pengarang,noun,writer,person who writes; an author
tulisan,noun,writing,written letters or symbols
tulisan,noun,writing,something written
penulisan,noun,writing,process of representing a language
kepenulisan,noun,writing,process of representing a language
tulisan,noun,writing,work of an author
karangan,noun,writing,work of an author
tulisan,noun,writing,style of writing
salah,adj,wrong,incorrect
keliru,adj,wrong,incorrect
salah,adj,wrong,immoral
keliru,adj,wrong,immoral
salah,adj,wrong,improper
keliru,adj,wrong,improper
salah,adj,wrong,not working
keliru,adj,wrong,not working
tahun,noun,year,time it takes for the Earth to complete one revolution around the Sun
tahun,noun,year,a period between set dates that mark a year
tahun,noun,year,a scheduled part of a calendar year spent in a specific activity
tahun,noun,year,a level or grade at school or college
kelas,noun,year,a level or grade at school or college
kuning,noun,yellow,color
kemarin,noun,yesterday,day before today
muda,adj,young,in the early part of life or growth
