word,part_of_speech,english_word,sense
відповіда́ти,verb,answer,to make a reply or response to
відповісти́,verb,answer,to make a reply or response to
відповіда́ти,verb,answer,to respond to a call
відповісти́,verb,answer,to respond to a call
кварти́ра,noun,apartment,domicile occupying part of a building
апартаме́нт,noun,apartment,domicile occupying part of a building
я́блуко,noun,apple,fruit of Malus domestica
пло́ща,noun,area,maths: measure of extent of a surface
о́бласть,noun,area,particular geographic region
райо́н,noun,area,particular geographic region
край,noun,area,particular geographic region
збро́я,noun,arm,weapon
озбро́єння,noun,arm,weapon
рука́,noun,arm,upper appendage from shoulder to wrist
дохо́дити,verb,arrive,to reach
дійти́,verb,arrive,to reach
доїжджа́ти,verb,arrive,to reach
дої́хати,verb,arrive,to reach
прихо́дити,verb,arrive,to get to a certain place
прийти́,verb,arrive,to get to a certain place
приїжджа́ти,verb,arrive,to get to a certain place
приїзди́ти,verb,arrive,to get to a certain place
приї́хати,verb,arrive,to get to a certain place
мисте́цтво,noun,art,human effort
мисте́цтво,noun,art,skillful creative activity
мисте́цтво,noun,art,aesthetic value
мисте́цтво,noun,art,artwork
мисте́цтво,noun,art,field or category of art
стаття́,noun,article,"story, report, or opinion piece"
арти́кль,noun,article,part of speech that specifies a noun
стаття́,noun,article,section of a legal document
худо́жник,noun,artist,person who creates art
худо́жниця,noun,artist,person who creates art
ма́ля́р,noun,artist,person who creates art
ма́ля́рка,noun,artist,person who creates art
арти́ст,noun,artist,person who creates art
арти́стка,noun,artist,person who creates art
мите́ць,noun,artist,person who creates art
мистки́ня,noun,artist,person who creates art
худо́жник,noun,artist,person who creates art as an occupation
худо́жниця,noun,artist,person who creates art as an occupation
ма́йстер,noun,artist,skilled person
ма́йстерка,noun,artist,skilled person
мите́ць,noun,artist,skilled person
мистки́ня,noun,artist,skilled person
пита́ти,verb,ask,request an answer
запита́ти,verb,ask,request an answer
проси́ти,verb,ask,make a request
попроси́ти,verb,ask,make a request
ті́тка,noun,aunt,a parent's sister or sister-in-law
тьо́тя,noun,aunt,a parent's sister or sister-in-law
цьоця,noun,aunt,a parent's sister or sister-in-law
ву́йна,noun,aunt,a parent's sister or sister-in-law
ву́йчина,noun,aunt,a parent's sister or sister-in-law
тета,noun,aunt,a parent's sister or sister-in-law
цьо́тка,noun,aunt,a parent's sister or sister-in-law
вуянка,noun,aunt,a parent's sister or sister-in-law
стри́йна,noun,aunt,a parent's sister or sister-in-law
геть,adv,away,from a place; hence
пріч,adv,away,from a place; hence
дити́на,noun,baby,very young human being
ля́лька,noun,baby,very young human being
немовля́,noun,baby,very young human being
немовля́тко,noun,baby,very young human being
малю́к,noun,baby,very young human being
дитя́тко,noun,baby,very young human being
наза́д,adv,back,to or in a previous condition or place
пога́ний,adj,bad,unfavorable; negative
ке́пський,adj,bad,unfavorable; negative
злий,adj,bad,unfavorable; negative
злий,adj,bad,"evil, wicked"
су́мка,noun,bag,flexible container
мішо́к,noun,bag,flexible container
то́рба,noun,bag,flexible container
чува́л,noun,bag,flexible container
бал,noun,ball,formal dance
ку́ля,noun,ball,solid or hollow sphere
м'яч,noun,ball,"object, generally spherical, used for playing games"
опу́ка,noun,ball,"object, generally spherical, used for playing games"
ядро́,noun,ball,ballistics: a solid nonexplosive missile
яйце́,noun,ball,testicle — see also testicle
яє́чко,noun,ball,testicle — see also testicle
бана́н,noun,banana,fruit
бе́ріг,noun,bank,edge of river or lake
бе́рег,noun,bank,edge of river or lake
банк,noun,bank,institution
банк,noun,bank,branch office
прут,noun,bar,solid object with uniform cross-section
брус,noun,bar,solid object with uniform cross-section
сте́ржень,noun,bar,solid object with uniform cross-section
прут,noun,bar,"metallurgy: solid object of round, square, hexagonal, octagonal or rectangular section"
брус,noun,bar,"metallurgy: solid object of round, square, hexagonal, octagonal or rectangular section"
сте́ржень,noun,bar,"metallurgy: solid object of round, square, hexagonal, octagonal or rectangular section"
брусо́к,noun,bar,cuboid piece of any commodity
пли́тка,noun,bar,cuboid piece of any commodity
бар,noun,bar,business licensed to sell intoxicating beverages
пивна́,noun,bar,business licensed to sell intoxicating beverages
каба́к,noun,bar,business licensed to sell intoxicating beverages
кна́йпа,noun,bar,business licensed to sell intoxicating beverages
пивни́ця,noun,bar,business licensed to sell intoxicating beverages
корчма́,noun,bar,business licensed to sell intoxicating beverages
тракти́р,noun,bar,business licensed to sell intoxicating beverages
паб,noun,bar,business licensed to sell intoxicating beverages
ши́нок,noun,bar,business licensed to sell intoxicating beverages
бар,noun,bar,counter of such premises
сті́йка,noun,bar,counter of such premises
бар,noun,bar,closet containing alcoholic beverages in a private house or a hotel room
адвокату́ра,noun,bar,law: collective term for lawyers
юриспруде́нція,noun,bar,law: profession of lawyers
адвокату́ра,noun,bar,law: profession of lawyers
пла́нка,noun,bar,sports: in high jump and pole vault
перекла́дина,noun,bar,sports: in high jump and pole vault
мілина́,noun,bar,nautical: sand formation
бейсбо́л,noun,baseball,ball game
баскетбо́л,noun,basketball,the sport
кошикі́вка,noun,basketball,the sport
баскетбо́льний м'яч,noun,basketball,the ball used in the sport
м'яч до кошикі́вки,noun,basketball,the ball used in the sport
ва́нна,noun,bath,tub
лазни́чка,noun,bath,building or area where bathing occurs
купа́льня,noun,bath,building or area where bathing occurs
ва́нна кімна́та,noun,bath,building or area where bathing occurs
ку́пиль,noun,bath,act of bathing
купа́ння,noun,bath,act of bathing
ла́зня,noun,bath,act of bathing
ва́нна кімна́та,noun,bathroom,a room with a bathtub
ва́нна,noun,bathroom,a room with a bathtub
пляж,noun,beach,sandy shore
пля́жа,noun,beach,sandy shore
бе́рег,noun,beach,sandy shore
надмо́р'я,noun,beach,sandy shore
узмо́р'я,noun,beach,sandy shore
обмі́лина,noun,beach,sandy shore
мілина́,noun,beach,sandy shore
вродли́вий,adj,beautiful,attractive
краси́вий,adj,beautiful,attractive
га́рний,adj,beautiful,attractive
хоро́ший,adj,beautiful,attractive
фа́йний,adj,beautiful,attractive
кра́сний,adj,beautiful,attractive
ясни́й,adj,beautiful,"of weather: pleasant, clear"
бездога́нний,adj,beautiful,impressing with charm in an intellectual or moral way
прекра́сний,adj,beautiful,impressing with charm in an intellectual or moral way
става́ти,verb,become,to begin to be
ста́ти,verb,become,to begin to be
лі́жко,noun,bed,piece of furniture
лі́жко,noun,bed,bed as general place or concept
по́стіль,noun,bed,bed as general place or concept
по́стіль,noun,bed,prepared spot to spend the night in
дно,noun,bed,the bottom of a lake or other body of water
рі́чище,noun,bed,the bottom of a lake or other body of water
русло́,noun,bed,the bottom of a lake or other body of water
кори́то,noun,bed,the bottom of a lake or other body of water
клу́мба,noun,bed,garden plot
гря́дка,noun,bed,garden plot
гряда́,noun,bed,garden plot
ле́ха,noun,bed,garden plot
діля́нка,noun,bed,garden plot
спа́льня,noun,bedroom,room in a house where a bed is kept for sleeping
пи́во,noun,beer,alcoholic drink made of malt
пи́во,noun,beer,glass of beer
почина́ти,verb,begin,"to start, to initiate (transitive)"
поча́ти,verb,begin,"to start, to initiate (transitive)"
почина́тися,verb,begin,"to start, to initiate (transitive)"
поча́тися,verb,begin,"to start, to initiate (transitive)"
поча́ток,noun,beginning,act of doing that which begins anything
поча́ток,noun,beginning,initial portion of some extended thing
поза́ду,adv,behind,at the back part; in the rear
ві́рити,verb,believe,to accept that someone is telling the truth (object: person)
пові́рити,verb,believe,to accept that someone is telling the truth (object: person)
ві́рити,verb,believe,to accept as true
вважа́ти,verb,believe,to consider likely
ду́мати,verb,believe,to consider likely
ві́рувати,verb,believe,to have religious faith; to believe in a greater truth
ві́рити,verb,believe,to have religious faith; to believe in a greater truth
ві́рити в,verb,believe,to ascribe existence to
найкращий,adj,best,superlative of the adjective good
найлі́пший,adj,best,superlative of the adjective good
кра́щий,adj,better,comparative of the adjectives good or well
лі́пший,adj,better,comparative of the adjectives good or well
велосипе́д,noun,bicycle,vehicle
ро́вер,noun,bicycle,vehicle
вели́кий,adj,big,of a great size — see also large
вели́кий,adj,big,adult
велосипед,noun,bike,bicycle
законопрое́кт,noun,bill,draft of a law
білль,noun,bill,draft of a law
раху́нок,noun,bill,invoice
раху́нок-факту́ра,noun,bill,invoice
афі́ша,noun,bill,advertisement
дзьоб,noun,bill,bird's beak
птах,noun,bird,animal
пти́ця,noun,bird,animal
день наро́дження,noun,birthday,anniversary
уроди́ни,noun,birthday,anniversary
да́та наро́дження,noun,birthday,date of birth — see also date of birth
день наро́дження,noun,birthday,date of birth — see also date of birth
чо́рний,noun,black,colour/color
му́рин,noun,black,dark-skinned person — see also Negro
му́ринка,noun,black,dark-skinned person — see also Negro
негр,noun,black,dark-skinned person — see also Negro
негритя́нка,noun,black,dark-skinned person — see also Negro
чорношкі́рий,noun,black,dark-skinned person — see also Negro
чорношкі́ра,noun,black,dark-skinned person — see also Negro
блог,noun,blog,a personal or corporate website
блоґ,noun,blog,a personal or corporate website
руся́вий,adj,blond,of a pale golden colour
біля́вий,adj,blond,having blond hair
си́ній,noun,blue,colour
блаки́тний,noun,blue,colour
чо́вен,noun,boat,water craft
лодь,noun,boat,water craft
ті́ло,noun,body,physical structure of a human or animal
колекти́в,noun,body,group having a common purpose or opinion
кни́жка,noun,book,collection of sheets of paper bound together containing printed or written material
кни́га,noun,book,collection of sheets of paper bound together containing printed or written material
чо́біт,noun,boot,heavy shoe that covers part of the leg
череви́к,noun,boot,heavy shoe that covers part of the leg
нудьгу́ючий,adj,bored,suffering from boredom
нудни́й,adj,boring,causing boredom or tiredness
пля́шка,noun,bottle,container
буте́лька,noun,bottle,container
самши́т,noun,box,shrub or tree of the genus Buxus — see also box tree
коро́бка,noun,box,cuboid space; container
я́щик,noun,box,cuboid space; container
скри́ня,noun,box,cuboid space; container
хло́пець,noun,boy,young male
хло́пчик,noun,boy,young male
козачо́к,noun,boy,male servant
коха́ний,noun,boyfriend,male partner in a romantic relationship
па́рубок,noun,boyfriend,male partner in a romantic relationship
хло́пець,noun,boyfriend,male partner in a romantic relationship
друг,noun,boyfriend,male partner in a romantic relationship
при́ятель,noun,boyfriend,male partner in a romantic relationship
хліб,noun,bread,baked dough made from cereals
хліб,noun,bread,countable: any variety of bread
пере́рва,noun,break,"rest or pause, usually from work"
сніда́нок,noun,breakfast,first meal of the day
прино́сити,verb,bring,to transport toward somebody/somewhere
принести́,verb,bring,to transport toward somebody/somewhere
приво́дити,verb,bring,to transport toward somebody/somewhere
привести́,verb,bring,to transport toward somebody/somewhere
приво́зити,verb,bring,to transport toward somebody/somewhere
привезти́,verb,bring,to transport toward somebody/somewhere
брат,noun,brother,male sibling
кори́чневий,noun,brown,colour
будува́ти,verb,build,(transitive) to form by combining materials or parts
збудува́ти,verb,build,(transitive) to form by combining materials or parts
будівни́цтво,noun,building,act or process of building
буди́нок,noun,building,closed structure with walls and a roof
спору́да,noun,building,closed structure with walls and a roof
дім,noun,building,closed structure with walls and a roof
будівля,noun,building,closed structure with walls and a roof
будо́ва,noun,building,closed structure with walls and a roof
авто́бус,noun,bus,vehicle
бус,noun,bus,vehicle
ши́на,noun,bus,electrical conductor
підприє́мство,noun,business,commercial enterprise or establishment
бі́знес,noun,business,commercial enterprise or establishment
фі́рма,noun,business,commercial enterprise or establishment
бізнес,noun,business,"commercial, industrial or professional activity"
ді́ло,noun,business,something involving one personally
спра́ва,noun,business,something involving one personally
за́йнятий,adj,busy,doing a great deal
за́йнятий,adj,busy,engaged
за́йнята,adj,busy,engaged
за́йняті,adj,busy,engaged
ма́сло,noun,butter,soft foodstuff made from milk
купува́ти,verb,buy,to obtain something with money
купи́ти,verb,buy,to obtain something with money
торт,noun,cake,type of sweet dessert
ті́стечко,noun,cake,type of sweet dessert
кекс,noun,cake,type of sweet dessert
пиро́жне,noun,cake,type of sweet dessert
крик,noun,call,cry or shout
заклик,noun,call,beckoning or summoning
телефо́нна розмо́ва,noun,call,telephone conversation
дзвіно́к,noun,call,telephone conversation
розмо́ва,noun,call,telephone conversation
відві́дування,noun,call,social visit
візи́т,noun,call,social visit
візи́та,noun,call,social visit
виклик,noun,call,computing: act of jumping to a subprogram
фотоапара́т,noun,camera,still camera
ка́мера,noun,camera,still camera
фотока́мера,noun,camera,still camera
відеока́мера,noun,camera,movie camera
ка́мера,noun,camera,movie camera
могти́,verb,can,to be able to; to know how to
змогти́,verb,can,to be able to; to know how to
вмі́ти,verb,can,to be able to; to know how to
умі́ти,verb,can,to be able to; to know how to
зумі́ти,verb,can,to be able to; to know how to
авті́вка,noun,car,"automobile, a vehicle steered by a driver"
маши́на,noun,car,"automobile, a vehicle steered by a driver"
авто́,noun,car,"automobile, a vehicle steered by a driver"
автомобі́ль,noun,car,"automobile, a vehicle steered by a driver"
ка́рта,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
ка́ртка,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
кар'є́ра,noun,career,one's calling in life; a person's occupation
кар’є́ра,noun,career,an individual’s work and life roles over their lifespan
кар’є́р,noun,career,horse career
мо́рква,noun,carrot,Daucus carota ssp. sativus
носи́ти,verb,carry,to transport by lifting
поноси́ти,verb,carry,to transport by lifting
нести́,verb,carry,to transport by lifting
понести́,verb,carry,to transport by lifting
вози́ти,verb,carry,to transport by lifting
повози́ти,verb,carry,to transport by lifting
везти́,verb,carry,to transport by lifting
повезти́,verb,carry,to transport by lifting
перено́сити,verb,carry,in an addition
перенести́,verb,carry,in an addition
кіт,noun,cat,domestic species
кі́шка,noun,cat,domestic species
цент,noun,cent,subunit of currency in US and elsewhere
центр,noun,center,point equidistant from all points on the perimeter of a circle
середи́на,noun,center,point equidistant from all points on the perimeter of a circle
центр,noun,center,point on a line midway between the ends
стіле́ць,noun,chair,furniture
крі́сло,noun,chair,furniture
ка́федра,noun,chair,distinguished professorship
змі́на,noun,change,the process of becoming different
дрібні́ гро́ші,noun,change,small denominations of money given in exchange for a larger denomination
дрібняки́,noun,change,small denominations of money given in exchange for a larger denomination
дрібні́,noun,change,small denominations of money given in exchange for a larger denomination
замі́на,noun,change,a replacement
змі́на,noun,change,a replacement
ре́шта,noun,change,balance returned after a purchase
зда́ча,noun,change,balance returned after a purchase
оста́ча,noun,change,balance returned after a purchase
пере́сідка,noun,change,a transfer between vehicles
переса́дка,noun,change,a transfer between vehicles
гра́фік,noun,chart,non-narrative presentation of data
діагра́ма,noun,chart,non-narrative presentation of data
деше́вий,adj,cheap,low and/or reduced in price
перевіря́ти,verb,check,"to inspect, examine"
переві́рити,verb,check,"to inspect, examine"
сир,noun,cheese,dairy product
курча́,noun,chicken,bird
ку́рка,noun,chicken,bird
ку́рятина,noun,chicken,meat
дити́на,noun,child,son or daughter; someone's child
дитя́,noun,child,son or daughter; someone's child
дитя́тко,noun,child,son or daughter; someone's child
дити́на,noun,child,a minor
дитя́,noun,child,a minor
шокола́д,noun,chocolate,food made from ground roasted cocoa beans
вибира́ти,verb,choose,to pick
ви́брати,verb,choose,to pick
вибира́ти,verb,choose,to elect
мі́сто,noun,city,large settlement
град,noun,city,large settlement
клас,noun,class,"group, collection, category or set sharing characteristics or attributes"
кля́са,noun,class,"group, collection, category or set sharing characteristics or attributes"
розря́д,noun,class,"group, collection, category or set sharing characteristics or attributes"
клас,noun,class,"social grouping, based on job, wealth, etc."
кля́са,noun,class,"social grouping, based on job, wealth, etc."
клас,noun,class,division of society into classes
кля́са,noun,class,division of society into classes
клас,noun,class,admirable behavior; elegance
кля́са,noun,class,admirable behavior; elegance
клас,noun,class,group of students in a regularly scheduled meeting with a teacher
кля́са,noun,class,group of students in a regularly scheduled meeting with a teacher
гру́па,noun,class,group of students in a regularly scheduled meeting with a teacher
курс,noun,class,series of classes covering a single subject
заняття́,noun,class,series of classes covering a single subject
клас,noun,class,group of students who commenced or completed their education during a particular year
кля́са,noun,class,group of students who commenced or completed their education during a particular year
курс,noun,class,group of students who commenced or completed their education during a particular year
клас,noun,class,"category of seats in an airplane, train or other means of mass transportation"
кля́са,noun,class,"category of seats in an airplane, train or other means of mass transportation"
клас,noun,class,taxonomy: classification below Phylum and above Order
кля́са,noun,class,taxonomy: classification below Phylum and above Order
клас,noun,class,set theory: collection of sets definable by a shared property
кля́са,noun,class,set theory: collection of sets definable by a shared property
клас,noun,classroom,room in a school
кла́сна кімна́та,noun,classroom,room in a school
чи́стити,verb,clean,(transitive) to remove dirt from a place or object
почи́стити,verb,clean,(transitive) to remove dirt from a place or object
підніма́тися,verb,climb,"to ascend, to go up"
ла́зити,verb,climb,"to mount, to move upwards on"
пола́зити,verb,climb,"to mount, to move upwards on"
лі́зти,verb,climb,"to mount, to move upwards on"
полі́зти,verb,climb,"to mount, to move upwards on"
підніма́тися,verb,climb,"to mount, to move upwards on"
підійма́тися,verb,climb,"to mount, to move upwards on"
піднятися,verb,climb,"to mount, to move upwards on"
здира́тися,verb,climb,to move by using the hands and feet
лі́зти,verb,climb,to move by using the hands and feet
зла́зити,verb,climb,to move by using the hands and feet
годи́нник,noun,clock,instrument to measure or keep track of time
такт,noun,clock,electrical signal
зачиня́ти,verb,close,obstruct (an opening)
зачини́ти,verb,close,obstruct (an opening)
закрива́ти,verb,close,obstruct (an opening)
закри́ти,verb,close,obstruct (an opening)
зачиня́ти,verb,close,move (a door)
зачини́ти,verb,close,move (a door)
заплю́щувати,verb,close,bring one's eyelids together
стуля́ти,verb,close,bring one's eyelids together
о́дяг,noun,clothes,apparel
оде́жа,noun,clothes,apparel
о́діж,noun,clothes,apparel
клуб,noun,club,association of members
дрючо́к,noun,club,heavy stick for use as weapon or plaything
дуби́нка,noun,club,heavy stick for use as weapon or plaything
па́лиця,noun,club,heavy stick for use as weapon or plaything
клю́шка,noun,club,hitting implement in certain ball games
бі́та,noun,club,hitting implement in certain ball games
па́лиця,noun,club,hitting implement in certain ball games
па́лка,noun,club,hitting implement in certain ball games
кий,noun,club,hitting implement in certain ball games
пальто́,noun,coat,outer garment covering the upper torso and arms
піджа́к,noun,coat,outer garment covering the upper torso and arms
ка́ва,noun,coffee,beverage
хо́лод,noun,cold,low temperature
просту́да,noun,cold,illness
засту́да,noun,cold,illness
ко́ледж,noun,college,institution of higher education
ко́лір,noun,color,spectral composition of visible light
фа́рба,noun,color,spectral composition of visible light
ба́рва,noun,color,spectral composition of visible light
ко́лір,noun,color,particular set of the visible spectrum
ко́лір,noun,color,hue as opposed to achromatic colors
ко́лір шкі́ри,noun,color,"human skin tone, especially as an indicator of race or ethnicity"
ко́лір,noun,color,any of the standard dark tinctures used in a coat of arms
ба́рва,noun,color,any of the standard dark tinctures used in a coat of arms
кольори́,noun,color,standard or banner (colors)
ба́рви,noun,color,standard or banner (colors)
прихо́дити,verb,come,to move nearer
прийти́,verb,come,to move nearer
приїжджа́ти,verb,come,to move nearer
приї́хати,verb,come,to move nearer
приїзди́ти,verb,come,to move nearer
зага́льний,adj,common,mutual
зви́чний,adj,common,usual
звича́йний,adj,common,usual
товари́ство,noun,company,"in legal context, a corporation"
ді́ло,noun,company,"in legal context, a corporation"
компа́нія,noun,company,"in legal context, a corporation"
фі́рма,noun,company,"in legal context, a corporation"
підприє́мство,noun,company,"in legal context, a corporation"
компа́нія,noun,company,"in non-legal context, any business, without respect to incorporation"
фі́рма,noun,company,"in non-legal context, any business, without respect to incorporation"
товари́ство,noun,company,group of individuals with a common purpose
компа́нія,noun,company,group of individuals with a common purpose
товари́ство,noun,company,social visitors
го́сті,noun,company,social visitors
товари́ство,noun,company,companionship
компа́нія,noun,company,companionship
ро́та,noun,company,military unit
со́тня,noun,company,military unit
ла́нка,noun,company,unit of firefighters and their equipment
порі́внювати,verb,compare,to assess the similarities between two things or between one thing and another
порівня́ти,verb,compare,to assess the similarities between two things or between one thing and another
заве́ршувати,verb,complete,to finish
заве́ршити,verb,complete,to finish
комплектува́ти,verb,complete,to make whole or entire
комп'ю́тер,noun,computer,programmable electronic device
конце́рт,noun,concert,a musical entertainment in which several voices or instruments take part
розмо́ва,noun,conversation,expression and exchange of individual ideas through talking with other people
бе́сіда,noun,conversation,expression and exchange of individual ideas through talking with other people
розгово́р,noun,conversation,expression and exchange of individual ideas through talking with other people
конверза́ція,noun,conversation,expression and exchange of individual ideas through talking with other people
гові́рка,noun,conversation,expression and exchange of individual ideas through talking with other people
гу́тірка,noun,conversation,expression and exchange of individual ideas through talking with other people
бала́чка,noun,conversation,expression and exchange of individual ideas through talking with other people
готува́ти,verb,cook,to prepare food for eating
кухова́рити,verb,cook,to prepare food for eating
вари́ти,verb,cook,to prepare food for eating
готува́ння,noun,cooking,the process of preparing food by using heat
варі́ння,noun,cooking,the process of preparing food by using heat
прохоло́дний,adj,cool,having a slightly low temperature
виправля́ти,verb,correct,to make something become right that was previously wrong
ви́правити,verb,correct,to make something become right that was previously wrong
коригува́ти,verb,correct,to make something become right that was previously wrong
скоригува́ти,verb,correct,to make something become right that was previously wrong
ко́штувати,verb,cost,"to incur a charge, a price"
сто́їти,verb,cost,"to incur a charge, a price"
краї́на,noun,country,region of land
земля́,noun,country,region of land
край,noun,country,region of land
краї́на,noun,country,nation state
держа́ва,noun,country,nation state
село́,noun,country,"the country, rural area, as opposed to the town or city"
прові́нція,noun,country,"the country, rural area, as opposed to the town or city"
курс,noun,course,education: learning program
стра́ва,noun,course,cooking: stage of a meal
курс,noun,course,nautical: direction of movement of a vessel
двою́рідний брат,noun,cousin,child of a person’s parent’s brother or sister
брат у пе́рших,noun,cousin,child of a person’s parent’s brother or sister
двою́рідна сестра́,noun,cousin,child of a person’s parent’s brother or sister
кузе́н,noun,cousin,child of a person’s parent’s brother or sister
кузи́на,noun,cousin,child of a person’s parent’s brother or sister
коро́ва,noun,cow,female domesticated ox or other bovine
смета́на,noun,cream,oily part of milk
вершки́,noun,cream,oily part of milk
кремо́вий,noun,cream,colour
кремо́вий ко́льор,noun,cream,colour
смета́на,noun,cream,the best part
вершки́,noun,cream,the best part
мазь,noun,cream,product to apply to the skin
масть,noun,cream,product to apply to the skin
крем,noun,cream,product to apply to the skin
масти́ло,noun,cream,product to apply to the skin
пома́да,noun,cream,product to apply to the skin
твори́ти,verb,create,to put into existence
створи́ти,verb,create,to put into existence
культу́ра,noun,culture,"arts, customs and habits"
культу́ра,noun,culture,anthropology: any knowledge passed from one generation to the next
культу́ра,noun,culture,microbiology: the process of growing a bacterial or other biological entity
культу́ра,noun,culture,the collective noun for a group of bacteria
ча́шка,noun,cup,drinking vessel
ча́шечка,noun,cup,drinking vessel
ку́бок,noun,cup,drinking vessel
кліє́нт,noun,customer,one who purchases or receives a product or service
кліє́нтка,noun,customer,one who purchases or receives a product or service
замо́вник,noun,customer,one who purchases or receives a product or service
замо́вниця,noun,customer,one who purchases or receives a product or service
покупе́ць,noun,customer,one who purchases or receives a product or service
рі́зати,verb,cut,to perform an incision
руба́ти,verb,cut,to perform an incision
та́то,noun,dad,informal: a father
тату́сь,noun,dad,informal: a father
та́тко,noun,dad,informal: a father
не́ньо,noun,dad,informal: a father
танцюва́ти,verb,dance,move rhythmically to music
танцюри́ст,noun,dancer,person who dances
танцюри́стка,noun,dancer,a female person who dances
небезпе́чний,adj,dangerous,full of danger
те́мний,adj,dark,having an absolute or relative lack of light
те́мний,adj,dark,"not bright or light, deeper in hue"
да́та,noun,date,"that which specifies the time of writing, inscription etc."
число́,noun,date,"that which specifies the time of writing, inscription etc."
да́та,noun,date,point of time at which a transaction or event takes place
число́,noun,date,point of time at which a transaction or event takes place
день,noun,date,point of time at which a transaction or event takes place
побачення,noun,date,pre-arranged social meeting
