word,part_of_speech,english_word,sense
město,noun,city,large settlement
velkoměsto,noun,city,large settlement
třída,noun,class,"group, collection, category or set sharing characteristics or attributes"
třída,noun,classroom,room in a school
učebna,noun,classroom,room in a school
čistit,verb,clean,(transitive) to remove dirt from a place or object
vyčistit,verb,clean,(transitive) to remove dirt from a place or object
očistit,verb,clean,(transitive) to remove dirt from a place or object
růst,verb,climb,"to ascend, to go up"
hodiny,noun,clock,instrument to measure or keep track of time
zavírat,verb,close,obstruct (an opening)
zavřít,verb,close,obstruct (an opening)
oblečení,noun,clothes,apparel
šaty,noun,clothes,apparel
klub,noun,club,association of members
spolek,noun,club,association of members
kabát,noun,coat,outer garment covering the upper torso and arms
plášť,noun,coat,outer garment covering the upper torso and arms
káva,noun,coffee,beverage
zima,noun,cold,low temperature
chlad,noun,cold,low temperature
barva,noun,color,spectral composition of visible light
přicházet,verb,come,to move nearer
přijít,verb,come,to move nearer
přijíždět,verb,come,to move nearer
přijet,verb,come,to move nearer
společný,adj,common,mutual
společnost,noun,company,"in legal context, a corporation"
podnik,noun,company,"in legal context, a corporation"
porovnávat,verb,compare,to assess the similarities between two things or between one thing and another
porovnat,verb,compare,to assess the similarities between two things or between one thing and another
srovnávat,verb,compare,to assess the similarities between two things or between one thing and another
srovnat,verb,compare,to assess the similarities between two things or between one thing and another
dokončit,verb,complete,to finish
počítač,noun,computer,programmable electronic device
konverzace,noun,conversation,expression and exchange of individual ideas through talking with other people
rozhovor,noun,conversation,expression and exchange of individual ideas through talking with other people
vařit,verb,cook,to prepare food for eating
vaření,noun,cooking,the process of preparing food by using heat
chladný,adj,cool,having a slightly low temperature
opravit,verb,correct,to make something become right that was previously wrong
stát,verb,cost,"to incur a charge, a price"
země,noun,country,region of land
průběh,noun,course,sequence of events
kráva,noun,cow,female domesticated ox or other bovine
smetana,noun,cream,oily part of milk
tvořit,verb,create,to put into existence
vytvořit,verb,create,to put into existence
udělat,verb,create,to put into existence
kultura,noun,culture,"arts, customs and habits"
šálek,noun,cup,drinking vessel
hrnek,noun,cup,drinking vessel
řezat,verb,cut,to perform an incision
tít,verb,cut,to perform an incision
tatínek,noun,dad,informal: a father
tančit,verb,dance,move rhythmically to music
tancovat,verb,dance,move rhythmically to music
plesati,verb,dance,move rhythmically to music
tanečník,noun,dancer,person who dances
tanečnice,noun,dancer,person who dances
nebezpečný,adj,dangerous,full of danger
tmavý,adj,dark,having an absolute or relative lack of light
temný,adj,dark,having an absolute or relative lack of light
datum,noun,date,"that which specifies the time of writing, inscription etc."
datle,noun,date,fruit of the date palm
dcera,noun,daughter,female offspring
den,noun,day,period between sunrise and sunset
drahý,adj,dear,loved; lovable
milý,adj,dear,loved; lovable
rozhodovat,verb,decide,to resolve or settle
rozhodnout,verb,decide,to resolve or settle
lahodný,adj,delicious,pleasing to taste
chutný,adj,delicious,pleasing to taste
popisovat,verb,describe,to represent in words
popsat,verb,describe,to represent in words
popis,noun,description,account in words
psací stůl,noun,desk,table for writing and reading
podrobnost,noun,detail,part small enough to escape casual notice
detail,noun,detail,part small enough to escape casual notice
dialog,noun,dialogue,conversation or other discourse between individuals
konverzace,noun,dialogue,conversation or other discourse between individuals
rozhovor,noun,dialogue,conversation or other discourse between individuals
slovník,noun,dictionary,publication that explains the meanings of an ordered list of words
vokabulář,noun,dictionary,publication that explains the meanings of an ordered list of words
lexikon,noun,dictionary,publication that explains the meanings of an ordered list of words
umírat,verb,die,to stop living
umřít,verb,die,to stop living
strava,noun,diet,food a person or animal consumes
rozdíl,noun,difference,quality of being different
odlišný,adj,different,not the same
jiný,adj,different,not the same
obtížný,adj,difficult,"hard, not easy"
těžký,adj,difficult,"hard, not easy"
večeře,noun,dinner,evening meal
špinavý,adj,dirty,covered with or containing dirt
diskutovat,verb,discuss,to converse or debate concerning a particular topic
mísa,noun,dish,vessel for holding/serving food
talíř,noun,dish,vessel for holding/serving food
miska,noun,dish,vessel for holding/serving food
doktor,noun,doctor,person who has attained a doctorate
pes,noun,dog,animal
fena,noun,dog,animal
dolar,noun,dollar,designation for specific currency
dveře,noun,door,"portal of entry into a building, room or vehicle"
dolů,adv,down,"from a high to a low position, downwards"
kreslit,verb,draw,to produce a picture
nakreslit,verb,draw,to produce a picture
obléknout,verb,dress,"to put clothes on (oneself or someone, etc.) — see also clothe"
pít,verb,drink,consume liquid through the mouth
řídit,verb,drive,to operate (a wheeled motorized vehicle)
klas,noun,ear,fruiting body of a grain plant
ucho,noun,ear,organ of hearing
brzy,adv,early,at a time before expected
časně,adv,early,at a time before expected
východně,adv,east,towards the east
na východ,adv,east,towards the east
k východu,adv,east,towards the east
východním směrem,adv,east,towards the east
snadný,adj,easy,requiring little skill or effort
jednoduchý,adj,easy,requiring little skill or effort
lehký,adj,easy,requiring little skill or effort
jíst,verb,eat,"to ingest — see also consume, ingest"
sníst,verb,eat,"to ingest — see also consume, ingest"
vejce,noun,egg,"approximately spherical or ellipsoidal body produced by birds, insects, reptiles, and other animals, housing the embryo within a membrane or shell during its development"
slon,noun,elephant,mammal
slonice,noun,elephant,mammal
končit se,verb,end,"intransitive: be finished, be terminated"
bavit se,verb,enjoy,to receive pleasure or satisfaction from something
těšit se,verb,enjoy,to receive pleasure or satisfaction from something
dost,adv,enough,sufficiently
euro,noun,euro,currency unit of the European Monetary Union
večer,noun,evening,time of day between dusk and night
událost,noun,event,occurrence
příklad,noun,example,something representative of a group
vzrušený,adj,excited,having great enthusiasm and energy
vzrušující,adj,exciting,causing excitement
cvičit,verb,exercise,exert for the sake of training
drahý,adj,expensive,having a high price or cost
nákladný,adj,expensive,having a high price or cost
vysvětlovat,verb,explain,to make intelligible
vysvětlit,verb,explain,to make intelligible
navíc,adj,extra,"beyond what is due, usual"
extra,adj,extra,"beyond what is due, usual"
oko,noun,eye,organ
tvář,noun,face,anatomy: front part of head
obličej,noun,face,anatomy: front part of head
fakt,noun,fact,an honest observation
pád,noun,fall,act of moving in gas or vacuum under the effect of gravity from a point to a lower point
nepravdivý,adj,false,"untrue, not factual, wrong"
slavný,adj,famous,well known
proslulý,adj,famous,well known
věhlasný,adj,famous,well known
fantastický,adj,fantastic,"wonderful, marvelous, excellent, extraordinarily good"
daleko,adv,far,at a great distance
farma,noun,farm,place where agricultural activities take place
statek,noun,farm,place where agricultural activities take place
rolník,noun,farmer,person who works the land and/or who keeps livestock
rolnice,noun,farmer,person who works the land and/or who keeps livestock
sedlák,noun,farmer,person who works the land and/or who keeps livestock
selka,noun,farmer,person who works the land and/or who keeps livestock
sedlačka,noun,farmer,person who works the land and/or who keeps livestock
zemědělec,noun,farmer,person who works the land and/or who keeps livestock
zemědělka,noun,farmer,person who works the land and/or who keeps livestock
zemědělkyně,noun,farmer,person who works the land and/or who keeps livestock
farmář,noun,farmer,person who works the land and/or who keeps livestock
farmářka,noun,farmer,person who works the land and/or who keeps livestock
tlustý,adj,fat,carrying a larger than normal amount of fat on one's body
otec,noun,father,male parent
táta,noun,father,male parent
tatínek,noun,father,male parent
taťka,noun,father,male parent
fotr,noun,father,male parent
cítit,verb,feel,transitive: to sense by touch
pocit,noun,feeling,sensation
festival,noun,festival,event or community gathering
svátek,noun,festival,event or community gathering
poslední,adj,final,last; ultimate
konečný,adj,final,last; ultimate
nalézat,verb,find,"encounter, locate, discover"
nalézt,verb,find,"encounter, locate, discover"
nacházet,verb,find,"encounter, locate, discover"
najít,verb,find,"encounter, locate, discover"
dokončit,verb,finish,to complete
oheň,noun,fire,oxidation reaction
hoření,noun,fire,oxidation reaction
zaprvé,adv,first,before anything else
prvně,adv,first,before anything else
ryba,noun,fish,vertebrate animal
útěk,noun,flight,act of fleeing
úprk,noun,flight,act of fleeing
let,noun,flight,act of flying
podlaha,noun,floor,bottom part of a room
květ,noun,flower,reproductive structure in angiosperms
létat,verb,fly,to travel through air
letět,verb,fly,to travel through air
sledovat,verb,follow,to go or come after in physical space
potrava,noun,food,any substance consumed by living organisms to sustain life
jídlo,noun,food,any substance consumed by living organisms to sustain life
žrádlo,noun,food,any substance consumed by living organisms to sustain life
noha,noun,foot,part of human body
fotbal,noun,football,association football
kopaná,noun,football,association football
zapomínat,verb,forget,to lose remembrance of
zapomenout,verb,forget,to lose remembrance of
svobodný,adj,free,not imprisoned
volný,adj,free,not imprisoned
přítel,noun,friend,person whose company one enjoys
kamarád,noun,friend,person whose company one enjoys
přítelkyně,noun,friend,person whose company one enjoys
kamarádka,noun,friend,person whose company one enjoys
přívětivý,adj,friendly,"approachable, warm"
laskavý,adj,friendly,"approachable, warm"
přátelský,adj,friendly,"approachable, warm"
přední,adj,front,located at or near the front
ovoce,noun,fruit,part of plant
plod,noun,fruit,part of plant
plný,adj,full,containing the maximum possible amount
zábava,noun,fun,enjoyment or amusement
legrace,noun,fun,enjoyment or amusement
legrační,adj,funny,amusing; comical
zábavný,adj,funny,amusing; comical
budoucnost,noun,future,the time ahead
hra,noun,game,"playful activity that may be unstructured, amusement, pastime"
zahrada,noun,garden,piece of land outside with flowers and plants
zeměpis,noun,geography,study of physical structure and inhabitants of the Earth
geografie,noun,geography,study of physical structure and inhabitants of the Earth
dostat,verb,get,to obtain
holka,noun,girl,young female person
děvče,noun,girl,young female person
dívka,noun,girl,young female person
holčička,noun,girl,young female person
přítelkyně,noun,girlfriend,a female partner in a romantic relationship
holka,noun,girlfriend,a female partner in a romantic relationship
dávat,verb,give,transfer the possession of something to someone else
dát,verb,give,transfer the possession of something to someone else
darovat,verb,give,transfer the possession of something to someone else
sklo,noun,glass,substance
chodit,verb,go,to move through space (especially from one place to another)
jít,verb,go,to move through space (especially from one place to another)
jet,verb,go,to move through space (especially from one place to another)
jezdit,verb,go,to move through space (especially from one place to another)
dobrý,adj,good,acting in the interest of good; ethical good intentions
rozloučení,noun,goodbye,an utterance of goodbye
sbohem,noun,goodbye,an utterance of goodbye
děda,noun,grandfather,grandfather (from either side)
děd,noun,grandfather,grandfather (from either side)
babička,noun,grandmother,mother of someone's parent
prarodič,noun,grandparent,parent of one's parent
šedá,noun,gray,colour
gray,noun,gray,SI unit of absorbed radiation
veliký,adj,great,"very big, large scale"
zelená,noun,green,colour
skupina,noun,group,number of things or persons being in some relation to each other
růst,verb,grow,(intransitive) to become bigger
odhad,noun,guess,prediction about the outcome of something
kytara,noun,guitar,musical instrument
posilovna,noun,gym,sporting facility specialized for lifting weights and exercise
posilka,noun,gym,sporting facility specialized for lifting weights and exercise
tělocvična,noun,gym,sporting facility specialized for lifting weights and exercise
vlas,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
chlup,noun,hair,pigmented filament of keratin on the skin of humans and other mammals
polovina,noun,half,one of two equal parts into which anything may be divided
půlka,noun,half,one of two equal parts into which anything may be divided
půl,noun,half,one of two equal parts into which anything may be divided
ruka,noun,hand,part of the fore limb
stát se,verb,happen,to occur
dít se,verb,happen,to occur
dějít se,verb,happen,to occur
šťastný,adj,happy,"contented, joyous"
radostný,adj,happy,"contented, joyous"
klobouk,noun,hat,a head covering
nenávidět,verb,hate,to dislike intensely
nesnášet,verb,hate,to dislike intensely
mít,verb,have,to possess
hlava,noun,head,part of the body
zdraví,noun,health,"state of being free of physical or psychological disease, illness, or malfunction"
zdravý,adj,healthy,enjoying good health
slyšet,verb,hear,to perceive with the ear
pomoc,noun,help,action given to provide assistance
tady,adv,here,"in, on, or at this place"
zde,adv,here,"in, on, or at this place"
tu,adv,here,"in, on, or at this place"
vysoký,adj,high,elevated; tall
dějiny,noun,history,aggregate of past events
historie,noun,history,aggregate of past events
koníček,noun,hobby,activity done for enjoyment in spare time
hobby,noun,hobby,activity done for enjoyment in spare time
ostříž lesní,noun,hobby,Falco subbuteo
doma,adv,home,at home
domácí úkol,noun,homework,work that is done at home
domácí úkoly,noun,homework,work that is done at home
doufat,verb,hope,"to want something to happen, with expectation that it might"
kůň,noun,horse,members of the species Equus ferus
nemocnice,noun,hospital,large medical facility
špitál,noun,hospital,large medical facility
horký,adj,hot,having a high temperature
hotel,noun,hotel,establishment providing accommodation
hodina,noun,hour,time period of sixty minutes
dům,noun,house,human abode
jak,adv,how,to what degree
nicméně,adv,however,nevertheless
však,adv,however,nevertheless
hladový,adj,hungry,affected by hunger; desirous of food
manžel,noun,husband,male partner in marriage
muž,noun,husband,male partner in marriage
choť,noun,husband,male partner in marriage
led,noun,ice,water in frozen form
zmrzlina,noun,ice cream,dessert
představovat si,verb,imagine,(transitive) to form a mental image of something
představit si,verb,imagine,(transitive) to form a mental image of something
důležitý,adj,important,having relevant and crucial value
zlepšovat,verb,improve,to make something better
zlepšit,verb,improve,to make something better
vylepšovat,verb,improve,to make something better
vylepšit,verb,improve,to make something better
dovnitř,adv,in,moving to the interior
informace,noun,information,communicable knowledge
zajímat,verb,interest,to attract attention or concern
zainteresovaný,adj,interested,having or showing interest
zajímavý,adj,interesting,arousing or holding the attention
ostrov,noun,island,area of land completely surrounded by water
bunda,noun,jacket,piece of clothing worn on the upper body outside a shirt or blouse
džíny,noun,jeans,denim trousers
džínsy,noun,jeans,denim trousers
práce,noun,job,task
úkol,noun,job,task
úloha,noun,job,task
spojovat,verb,join,to combine more than one item into one; to put together
spojit,verb,join,to combine more than one item into one; to put together
šťáva,noun,juice,liquid from a plant
pouze,adv,just,"only, simply, merely"
nechat si,verb,keep,to maintain possession of
klíčový,adj,key,indispensable
kuchyně,noun,kitchen,room
vědět,verb,know,be justifiably certain or sure about (something true)
země,noun,land,part of Earth that is not covered by oceans or other bodies of water
jazyk,noun,language,body of words used as a form of communication
řeč,noun,language,body of words used as a form of communication
velký,adj,large,of greater size — see also big
pozdě,adv,late,past a designated time
později,adv,later,more late
smích,noun,laugh,expression of mirth peculiar to the human species
učit se,verb,learn,to acquire knowledge or ability
nechat,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
nechávat,verb,leave,"to cause to remain as available, not take away, refrain from depleting"
noha,noun,leg,lower limb from groin to ankle
lekce,noun,lesson,section of learning or teaching
vyučovací hodina,noun,lesson,section of learning or teaching
nechat,verb,let,allow
dovolit,verb,let,allow
písmeno,noun,letter,a symbol in an alphabet
knihovna,noun,library,"institution which holds books, etc."
lhát,verb,lie,tell an intentional untruth
ležet,verb,lie,be in horizontal position
život,noun,life,the state of being alive
žití,noun,life,the state of being alive
světlý,adj,light,having light
lehký,adj,light,of low weight
mít rád,verb,like,to enjoy
líbit se,verb,like,to enjoy
lev,noun,lion,big cat Panthera leo
poslouchat,verb,listen,to pay attention to a sound
poslechnout,verb,listen,to pay attention to a sound
malý,adj,little,small in size
žít,verb,live,be alive
místní,adj,local,of a nearby location
daleko,adv,long,over a great distance
dívat se,verb,look,to try to see
podívat se,verb,look,to try to see
ztrácet,verb,lose,cause (something) to cease to be in one's possession or capability
ztratit,verb,lose,cause (something) to cease to be in one's possession or capability
milovat,verb,love,have a strong affection for
mít rád,verb,love,have a strong affection for
oběd,noun,lunch,meal around midday
stroj,noun,machine,mechanical or electrical device
mašina,noun,machine,mechanical or electrical device
časopis,noun,magazine,periodical
časák,noun,magazine,periodical
hlavní,adj,main,"chief, most important, or principal in extent, etc."
stavět,verb,make,to construct
muž,noun,man,adult male human
pán,noun,man,adult male human
mapa,noun,map,visual representation of an area
trh,noun,market,gathering for trading
ženatý,adj,married,in a state of marriage; having a wife or a husband
odpovídat,verb,match,intransitive: to agree; to be equal
asi,adv,maybe,indicating a lack of certainty
možná,adv,maybe,indicating a lack of certainty
jídlo,noun,meal,food that is prepared and eaten
šrot,noun,meal,coarse-ground edible part of various grains
chtít,verb,mean,to intend; plan on doing
plánovat,verb,mean,to intend; plan on doing
význam,noun,meaning,symbolic value of something
maso,noun,meat,animal flesh used as food
potkat,verb,meet,to come face to face with by accident; to encounter
potkávat,verb,meet,to come face to face with by accident; to encounter
člen,noun,member,one who officially belongs to a group
členka,noun,member,one who officially belongs to a group
jídelní lístek,noun,menu,details of the food to be served at a banquet
zpráva,noun,message,"communication, concept or information conveyed"
vzkaz,noun,message,"communication, concept or information conveyed"
metr,noun,meter,measuring instrument
měřič,noun,meter,measuring instrument
míle,noun,mile,measure of length
mléko,noun,milk,liquid
minuta,noun,minute,unit of time
minout,verb,miss,to fail to hit
netrefit,verb,miss,to fail to hit
chyba,noun,mistake,an error
omyl,noun,mistake,an error
model,noun,model,person
modelka,noun,model,person
manekýn,noun,model,person
manekýna,noun,model,person
manekýnka,noun,model,person
moderní,adj,modern,pertaining to the current time and style
současný,adj,modern,pertaining to the current time and style
okamžik,noun,moment,very brief period of time
chvilka,noun,moment,very brief period of time
moment,noun,moment,very brief period of time
peníze,noun,money,means of exchange and measure of value
měsíc,noun,month,period into which a year is divided
ráno,noun,morning,part of the day between dawn and midday
dopoledne,noun,morning,part of the day between dawn and midday
matka,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
hora,noun,mountain,large mass of earth and rock
myš,noun,mouse,rodent of the genus Mus
myšák,noun,mouse,rodent of the genus Mus
ústa,noun,mouth,the opening of a creature through which food is ingested
pusa,noun,mouth,the opening of a creature through which food is ingested
tlama,noun,mouth,the opening of a creature through which food is ingested
hýbat se,verb,move,(intransitive) to change place or posture; to go
hnout se,verb,move,(intransitive) to change place or posture; to go
pohybovat se,verb,move,(intransitive) to change place or posture; to go
pohnout se,verb,move,(intransitive) to change place or posture; to go
film,noun,movie,motion picture
kino,noun,movie,motion picture
muzeum,noun,museum,building or institution
hudba,noun,music,"sound, organized in time in a melodious way"
muzika,noun,music,"sound, organized in time in a melodious way"
muset,verb,must,be required to
pojmenovat,verb,name,to give a name to
jmenovat,verb,name,to give a name to
potřebovat,verb,need,to have an absolute requirement for
negativní,adj,negative,not positive or neutral
sousedství,noun,neighborhood,quality of being a neighbor
nikdy,adv,never,at no time
nový,adj,new,recently made or created
noviny,noun,news,new information of interest
noviny,noun,newspaper,publication
hezký,adj,nice,"pleasant, satisfactory"
příjemný,adj,nice,"pleasant, satisfactory"
milý,adj,nice,"pleasant, satisfactory"
noc,noun,night,period between sunset and sunrise
nos,noun,nose,protuberance on the face
ne-,adv,not,negates meaning of another word
teď,adv,now,at the present time
nyní,adv,now,at the present time
číslo,noun,number,abstract entity used to describe quantity
sestra,noun,nurse,person trained to provide care for the sick
zdravotní sestra,noun,nurse,person trained to provide care for the sick
ošetřovatel,noun,nurse,person trained to provide care for the sick
ošetřovatelka,noun,nurse,person trained to provide care for the sick
předmět,noun,object,thing
objekt,noun,object,thing
věc,noun,object,thing
oceán,noun,ocean,one of the large bodies of water
často,adv,often,"frequently, many times"
starý,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
jednou,adv,once,one and only one time
cibule,noun,onion,Allium cepa
jen,adv,only,without others or anything further; exclusively
jenom,adv,only,without others or anything further; exclusively
pouze,adv,only,without others or anything further; exclusively
jedině,adv,only,without others or anything further; exclusively
otevírat,verb,open,to make something accessible
otevřít,verb,open,to make something accessible
názor,noun,opinion,thought a person has formed about a topic
posudek,noun,opinion,thought a person has formed about a topic
mínění,noun,opinion,thought a person has formed about a topic
oranžový,adj,orange,having the colour of the fruit of an orange tree
uspořádat,verb,order,to set in (any) order
venku,adv,outside,in or to the outside
ven,adv,outside,in or to the outside
zvenku,adv,outside,in or to the outside
vlastní,adj,own,belonging to (determiner)
páže,noun,page,serving boy
strana,noun,page,one side of a leaf of a book
stránka,noun,page,one side of a leaf of a book
barva,noun,paint,substance
obraz,noun,painting,an illustration or artwork using paint
pár,noun,pair,two similar or identical things
kalhoty,noun,pants,garment covering the body from the waist downwards
gatě n du,noun,pants,garment covering the body from the waist downwards
kaťata n du,noun,pants,garment covering the body from the waist downwards
papír,noun,paper,sheet material
odstavec,noun,paragraph,passage in text
rodič,noun,parent,person from whom one is descended
zaparkovat,verb,park,bring (a vehicle) to a halt
část,noun,part,fraction of a whole
partner,noun,partner,someone who is associated with another in a common activity or interest
partnerka,noun,partner,someone who is associated with another in a common activity or interest
strana,noun,party,law: particular side in a contract or legal action
pas,noun,passport,official document for foreign travel
cestovní pas,noun,passport,official document for foreign travel
minulost,noun,past,period of time that has already happened
platit,verb,pay,to give money in exchange for goods or services
